CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,139,C04,127,122,12,5,7,64,21,2,0,0,0,0,0,0,3,1,2,0,0,0,0,2,368,669,ACTA DE CASILLA,,,JE2015L_06_01_0139_4_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,139,C05,146,88,12,3,8,78,14,5,1,5,1,0,0,0,0,0,0,0,0,0,0,2,363,669,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,139,C06,158,85,9,4,9,69,12,6,0,3,1,1,0,0,0,0,0,0,0,0,0,3,360,669,ACTA DE CASILLA,,,JE2015L_06_01_0139_6_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,139,C07,139,103,17,3,4,64,15,0,1,6,0,0,0,0,2,0,0,0,0,0,2,5,361,668,ACTA DE CASILLA,,,JE2015L_06_01_0139_7_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,140,B,151,114,5,3,3,71,18,2,0,1,5,0,0,0,0,1,2,0,0,0,0,9,385,642,RECUENTO(SRA),,,JE2015L_06_01_9_GPO2.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,140,C01,145,117,6,1,5,58,19,4,1,2,0,2,0,0,2,0,0,0,0,0,0,5,367,641,RECUENTO(SRA),,,JE2015L_06_01_9_GPO2.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,140,C02,141,106,4,3,2,55,10,3,2,2,0,2,0,0,2,0,2,0,0,0,1,13,348,641,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,140,C03,143,111,9,2,5,56,13,3,0,6,0,2,1,0,0,3,0,0,0,0,0,3,357,641,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,140,C04,150,133,8,2,3,52,25,2,0,5,2,0,0,0,2,0,2,0,0,0,0,4,390,641,ACTA DE CASILLA,,,JE2015L_06_01_0140_4_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,140,C05,138,130,14,3,3,53,13,2,1,8,0,2,0,0,2,0,1,0,0,0,0,6,376,641,ACTA DE CASILLA,,,JE2015L_06_01_0140_5_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,141,B,138,112,8,2,2,66,16,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,352,560,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,141,C01,135,122,6,1,4,75,10,4,2,4,0,1,0,0,0,0,0,0,1,0,0,1,366,560,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,142,B,104,75,5,1,5,37,5,1,1,2,0,2,0,0,3,2,1,0,0,0,0,4,248,430,ACTA DE CASILLA,,,JE2015L_06_01_0142_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,142,C01,92,76,4,0,6,38,11,1,1,6,0,1,0,0,3,0,1,0,0,0,0,6,246,429,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,143,B,142,120,8,1,9,46,14,3,4,5,1,0,0,0,0,1,1,0,0,0,0,7,362,618,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,143,C01,126,105,6,7,8,66,11,6,2,3,0,2,0,0,4,0,0,0,0,0,1,11,358,618,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,144,B,119,134,4,0,8,67,19,4,0,4,0,3,0,0,0,1,1,0,0,0,0,3,367,612,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,144,C01,141,101,8,0,6,81,16,4,0,5,0,0,0,0,0,0,3,0,0,0,0,6,371,612,ACTA DE CASILLA,,,JE2015L_06_01_0144_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,144,C02,132,101,8,4,7,80,21,4,1,0,0,0,0,0,2,0,0,0,0,0,0,5,365,612,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,B,156,112,2,1,8,70,22,5,0,1,0,0,0,0,2,0,1,0,0,0,0,4,384,658,ACTA DE CASILLA,,,JE2015L_06_01_0145_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,C01,135,117,9,0,11,66,24,3,0,5,0,0,0,0,2,1,0,0,0,0,0,6,379,658,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,E01,140,124,7,2,3,83,22,3,1,5,1,1,0,0,0,0,0,0,0,0,0,5,397,640,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,E01C01,139,139,7,7,6,90,12,2,0,5,0,0,0,0,0,0,0,0,0,0,0,5,412,640,ACTA DE CASILLA,,,JE2015L_06_01_0145_1_E_1_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,E01C02,133,127,11,5,9,96,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,4,396,640,ACTA DE CASILLA,,,JE2015L_06_01_0145_1_E_2_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,E01C03,120,98,11,1,7,108,20,2,0,1,0,0,0,0,2,0,0,0,0,0,0,3,373,640,ACTA DE CASILLA,,,JE2015L_06_01_0145_1_E_3_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,E01C04,153,121,7,5,7,82,26,6,1,5,2,1,0,0,0,0,0,0,0,0,0,3,419,640,ACTA DE CASILLA,,,JE2015L_06_01_0145_1_E_4_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,E01C05,119,122,10,5,6,106,25,1,0,0,0,0,0,0,2,0,0,0,0,0,1,5,402,639,ACTA DE CASILLA,,,JE2015L_06_01_0145_1_E_5_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,C02,139,132,7,4,6,75,28,3,2,5,0,2,0,0,2,0,1,0,0,0,0,5,411,658,ACTA DE CASILLA,,,JE2015L_06_01_0145_2_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,C03,126,117,8,7,4,65,18,6,0,0,1,1,0,0,1,2,0,0,0,0,0,6,362,658,ACTA DE CASILLA,,,JE2015L_06_01_0145_3_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,C04,133,129,5,7,3,83,27,1,0,3,2,0,0,0,2,0,0,0,0,0,0,6,401,657,ACTA DE CASILLA,,,JE2015L_06_01_0145_4_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,C05,152,114,13,3,6,81,13,3,1,3,0,0,0,0,3,0,0,0,0,0,0,6,398,657,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,145,C06,151,119,5,2,6,64,22,2,0,4,0,0,0,0,2,0,0,0,0,0,0,5,382,657,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,146,B,164,97,11,2,4,52,11,5,0,4,0,1,0,0,0,1,1,0,0,0,0,4,357,702,ACTA DE CASILLA,,,JE2015L_06_01_0146_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,146,C01,130,103,8,5,9,72,11,5,1,2,1,2,0,0,1,1,0,0,0,0,0,10,361,701,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,146,C02,144,85,6,3,3,60,8,2,0,3,0,0,0,0,0,0,2,0,0,0,0,5,321,701,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,146,C03,162,88,10,7,5,49,13,6,3,4,0,0,0,0,3,2,0,0,0,0,1,3,356,701,ACTA DE CASILLA,,,JE2015L_06_01_0146_3_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,146,C04,134,89,10,4,4,77,8,3,1,4,0,0,0,0,2,1,1,0,0,0,0,4,342,701,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,147,B,144,128,10,5,8,77,13,4,1,8,1,0,0,0,4,0,0,0,0,0,0,2,405,719,ACTA DE CASILLA,,,JE2015L_06_01_0147_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,147,C01,168,125,12,4,4,64,26,7,1,2,0,0,0,0,2,0,0,0,0,0,0,12,427,718,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,147,C02,152,136,8,4,6,60,16,3,1,5,0,1,0,0,1,1,3,0,0,0,0,8,405,718,ACTA DE CASILLA,,,JE2015L_06_01_0147_2_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,148,B,107,144,3,4,2,53,17,3,1,0,0,1,1,0,3,0,0,0,0,0,0,9,348,527,ACTA DE CASILLA,,,JE2015L_06_01_0148_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,148,C01,105,134,6,3,2,49,17,2,0,7,0,1,0,0,3,0,2,0,0,0,0,2,333,526,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,148,C02,109,174,6,5,3,45,19,5,0,2,0,0,0,0,2,0,1,0,0,0,0,3,374,526,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,149,B,153,124,16,3,7,63,28,3,1,10,0,1,1,0,1,0,0,0,0,0,0,7,418,735,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,149,C01,144,125,11,2,9,65,32,5,3,2,0,2,0,0,4,0,0,0,0,0,0,6,410,734,ACTA DE CASILLA,,,JE2015L_06_01_0149_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,150,B,154,86,8,4,6,4,11,1,0,3,0,0,0,0,7,0,0,0,0,0,0,5,289,584,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,150,C01,164,66,7,1,1,45,6,2,1,2,0,0,0,0,1,1,1,0,0,0,0,7,305,584,ACTA DE CASILLA,,,JE2015L_06_01_0150_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,151,B,82,97,8,0,1,40,6,1,3,6,0,1,0,0,3,1,0,0,0,0,0,3,252,456,ACTA DE CASILLA,,,JE2015L_06_01_0151_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,151,C01,89,111,7,1,3,50,4,2,2,4,0,0,0,0,2,0,0,0,0,0,0,5,280,455,ACTA DE CASILLA,,,JE2015L_06_01_0151_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,152,B,147,128,10,2,6,61,6,1,3,6,0,2,0,0,3,0,1,0,0,1,0,6,383,747,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,152,C01,152,124,15,1,4,58,9,4,2,1,1,0,0,0,4,1,1,0,0,0,0,9,386,747,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,152,C02,161,105,8,3,1,75,13,2,0,5,1,0,1,0,2,0,2,0,0,0,0,4,383,747,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,152,C03,167,100,7,1,6,66,10,2,1,4,1,0,0,0,4,0,0,0,0,0,0,9,378,747,ACTA DE CASILLA,,,JE2015L_06_01_0152_3_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,152,C04,156,113,14,3,5,69,11,3,3,1,0,4,0,0,3,0,0,0,0,0,0,11,396,747,ACTA DE CASILLA,,,JE2015L_06_01_0152_4_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,153,B,130,106,0,2,3,38,9,1,0,3,0,2,0,0,4,1,1,0,0,1,0,9,310,592,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,153,C01,133,110,10,1,3,48,10,3,0,1,0,1,0,0,0,0,0,0,0,0,0,6,326,591,ACTA DE CASILLA,,,JE2015L_06_01_0153_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,154,B,126,82,9,3,3,37,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,7,275,512,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,154,C01,129,73,10,1,3,39,11,0,0,5,0,2,0,0,2,0,2,0,0,0,0,4,281,512,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,155,B,156,153,3,6,3,59,24,2,4,4,0,2,0,0,5,0,2,0,0,0,0,5,428,683,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,155,C01,129,169,6,8,4,46,17,4,2,3,1,0,0,0,6,1,0,0,0,0,1,2,399,683,ACTA DE CASILLA,,,JE2015L_06_01_0155_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,156,B,95,65,7,8,2,32,9,4,2,2,0,0,0,0,3,0,0,0,0,0,0,5,234,405,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,156,C01,96,63,1,5,8,36,7,5,0,2,1,0,0,0,2,1,0,0,1,0,0,2,230,404,ACTA DE CASILLA,,,JE2015L_06_01_0156_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,157,B,135,64,5,5,3,39,14,6,2,4,0,0,0,0,3,0,0,0,0,0,0,5,285,498,ACTA DE CASILLA,,,JE2015L_06_01_0157_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,157,C01,137,90,6,2,11,41,11,6,1,5,1,0,1,0,2,0,1,0,0,0,2,11,328,498,ACTA DE CASILLA,,,JE2015L_06_01_0157_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,158,B,174,92,6,0,4,79,17,1,0,4,0,0,1,0,2,1,1,0,0,0,0,11,393,701,ACTA DE CASILLA,,,JE2015L_06_01_0158_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,159,B,151,120,10,2,6,60,23,2,1,9,1,1,0,0,1,0,1,0,0,0,0,12,400,684,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,159,C01,148,138,6,2,6,54,16,3,0,4,1,4,2,0,4,0,0,0,0,0,0,11,399,683,ACTA DE CASILLA,,,JE2015L_06_01_0159_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,159,C02,136,136,6,0,7,59,12,4,0,6,1,2,2,0,1,0,1,0,0,0,0,9,382,683,ACTA DE CASILLA,,,JE2015L_06_01_0159_2_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,160,B,121,117,7,0,7,65,22,2,0,8,0,1,0,0,2,1,0,0,0,0,0,9,362,633,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,160,C01,137,96,9,2,5,57,21,5,0,7,0,0,0,0,2,1,1,0,0,0,0,7,350,633,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,160,C02,142,93,7,1,7,53,17,6,0,3,1,1,0,0,0,0,2,0,0,0,0,6,339,632,ACTA DE CASILLA,,,JE2015L_06_01_0160_2_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,160,C03,121,100,10,1,5,67,16,4,0,5,0,0,0,0,2,1,0,0,0,0,0,2,334,632,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,161,B,136,143,5,1,4,55,31,1,0,7,1,1,0,0,4,0,0,0,0,0,0,3,392,742,ACTA DE CASILLA,,,JE2015L_06_01_0161_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,161,C01,137,139,7,1,4,85,33,7,3,5,0,2,0,0,1,0,0,0,1,0,0,3,428,742,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,161,C02,145,131,4,3,2,67,36,2,0,8,0,0,0,0,2,1,2,0,0,0,0,2,405,741,ACTA DE CASILLA,,,JE2015L_06_01_0161_2_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,161,C03,130,117,5,2,5,94,27,3,1,4,1,1,0,0,1,0,0,0,0,0,0,6,397,741,ACTA DE CASILLA,,,JE2015L_06_01_0161_3_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,161,C04,130,113,6,3,4,83,39,1,0,4,0,0,0,0,1,0,2,0,0,0,0,2,388,741,ACTA DE CASILLA,,,JE2015L_06_01_0161_4_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,162,B,131,84,4,2,2,63,19,4,1,2,0,0,0,0,1,0,2,0,0,0,1,5,321,599,ACTA DE CASILLA,,,JE2015L_06_01_0162_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,162,C01,114,86,11,2,9,64,10,2,0,0,0,2,0,0,2,0,1,0,0,0,1,3,307,599,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,162,C02,139,93,3,0,3,56,17,1,1,6,0,2,0,0,0,0,1,0,0,0,0,5,327,599,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,164,B,129,123,7,0,4,61,10,3,0,8,1,0,0,0,1,1,0,0,0,0,1,8,357,571,ACTA DE CASILLA,,,JE2015L_06_01_0164_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,164,C01,126,94,1,1,4,74,5,1,1,8,0,0,0,0,0,1,1,0,0,0,1,5,323,570,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,164,C02,103,101,5,0,6,71,14,2,2,7,1,1,0,0,0,0,1,0,0,0,0,11,325,570,ACTA DEL CONSEJO,,,JE2015L_06_01_0164_2_C_0_5.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,165,B,161,112,9,4,4,80,13,4,0,5,0,1,1,0,2,1,1,1,0,0,0,8,407,648,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,165,C01,193,84,14,3,6,79,20,1,1,1,0,1,1,0,1,0,2,0,0,0,0,2,409,648,ACTA DE CASILLA,,,JE2015L_06_01_0165_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,166,B,64,56,0,1,1,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,136,225,ACTA DE CASILLA,,,JE2015L_06_01_0166_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,166,E01,20,36,0,1,1,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,71,110,ACTA DE CASILLA,,,JE2015L_06_01_0166_1_E_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,167,B,31,94,0,0,0,1,6,0,0,2,0,1,0,0,2,0,0,1,0,0,0,3,141,206,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,167,E01,30,72,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,149,ACTA DE CASILLA,,,JE2015L_06_01_0167_1_E_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,167,E02,88,71,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,173,271,ACTA DE CASILLA,,,JE2015L_06_01_0167_2_E_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,168,B,168,114,3,1,6,14,2,1,2,1,0,2,1,0,1,0,1,0,0,0,1,8,326,516,ACTA DE CASILLA,,,JE2015L_06_01_0168_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,169,B,89,74,2,0,1,14,4,0,0,2,0,0,1,0,4,0,1,0,0,0,0,5,197,300,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,191,B,173,200,3,40,23,4,7,2,0,3,1,2,0,0,1,1,0,0,0,0,0,6,466,605,ACTA DE CASILLA,,,JE2015L_06_01_0191_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,191,C01,206,171,4,42,17,3,10,0,0,3,2,0,0,1,0,0,0,0,0,0,0,5,464,605,ACTA DE CASILLA,,,JE2015L_06_01_0191_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,192,B,140,193,1,33,15,15,3,0,0,2,2,0,0,0,3,1,0,0,0,0,0,5,413,601,ACTA DE CASILLA,,,JE2015L_06_01_0192_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,192,C01,142,203,2,56,15,17,11,0,0,3,0,0,0,0,2,0,1,0,0,0,0,1,453,601,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,193,B,21,54,0,21,0,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,106,141,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,193,E01,33,51,1,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,149,ACTA DE CASILLA,,,JE2015L_06_01_0193_1_E_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,194,B,108,107,0,25,6,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,254,313,ACTA DE CASILLA,,,JE2015L_06_01_0194_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,195,B,132,120,1,32,6,13,3,0,0,2,0,0,0,0,2,0,0,0,1,0,1,7,320,571,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,196,B,74,114,0,37,6,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,238,340,ACTA DE CASILLA,,,JE2015L_06_01_0196_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,197,B,49,88,0,15,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,160,248,ACTA DE CASILLA,,,JE2015L_06_01_0197_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,199,B,120,216,2,57,3,1,4,1,0,1,0,0,0,0,6,1,2,0,0,0,0,6,420,583,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,7,IXTLAHUACAN,199,E01,15,79,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,118,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,337,B,93,53,6,0,6,42,5,4,2,0,0,2,0,0,0,1,0,0,0,0,0,3,217,470,ACTA DE CASILLA,,,JE2015L_06_01_0337_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,337,C01,106,54,3,0,5,25,7,1,1,3,0,0,1,0,1,0,0,0,0,0,0,5,212,470,ACTA DE CASILLA,,,JE2015L_06_01_0337_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,338,B,84,56,10,0,1,39,8,2,0,3,0,0,0,0,1,0,0,0,0,0,0,2,206,428,ACTA DE CASILLA,,,JE2015L_06_01_0338_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,338,C01,85,59,7,2,5,39,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,205,428,ACTA DE CASILLA,,,JE2015L_06_01_0338_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,339,B,89,43,4,1,1,30,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,175,350,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,340,B,102,60,5,2,2,43,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,229,407,ACTA DE CASILLA,,,JE2015L_06_01_0340_1_B_0_2.jpg
