CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD,C_COMUN_PRI_PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,419,B,1,0,B,75,133,7,4,3,53,5,58,1,7,1,7,5,0,0,2,0,0,0,,,,,,,,,,,,18,,,,379,0,1,380,574,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,419,C,1,0,C01,79,118,4,3,2,55,6,79,1,5,0,3,1,0,0,2,1,0,1,,,,,,,,,,,,18,,,,378,0,3,381,574,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,420,B,1,0,B,105,105,2,4,2,56,4,62,2,2,0,4,2,0,0,2,2,0,1,,,,,,,,,,,,18,,,,373,0,0,373,555,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,420,C,1,0,C01,86,101,6,8,4,66,2,75,2,3,4,2,2,0,0,2,0,0,1,,,,,,,,,,,,24,,,,388,0,5,393,555,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,421,B,1,0,B,64,64,4,2,7,45,5,79,6,7,2,1,2,0,0,3,1,0,0,,,,,,,,,,,,13,,,,305,0,3,308,562,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,421,C,1,0,C01,65,76,2,2,5,49,5,67,1,5,0,5,6,1,0,3,2,0,0,,,,,,,,,,,,18,,,,312,0,9,321,562,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,422,B,1,0,B,59,115,3,6,2,51,5,86,4,8,0,4,2,1,0,1,1,1,1,,,,,,,,,,,,10,,,,360,0,7,367,632,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,423,B,1,0,B,35,59,6,4,4,35,3,67,3,4,0,1,2,0,0,0,3,0,0,,,,,,,,,,,,7,,,,233,0,7,240,483,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,423,C,1,0,C01,42,49,4,1,6,40,10,64,3,3,0,0,1,0,1,2,1,1,1,,,,,,,,,,,,15,,,,244,0,11,255,483,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,424,B,1,0,B,53,54,8,6,5,59,3,93,3,4,3,0,2,0,0,1,0,0,0,,,,,,,,,,,,18,,,,312,0,8,320,596,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,424,C,1,0,C01,67,52,5,1,5,42,5,87,1,8,0,1,2,0,0,2,0,0,0,,,,,,,,,,,,18,,,,296,0,8,304,595,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,425,B,1,0,B,63,96,6,1,9,9,6,1,5,6,2,3,4,2,1,2,0,0,1,,,,,,,,,,,,19,,,,236,1,8,245,746,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,425,C,1,0,C01,61,108,2,1,2,65,10,107,3,6,3,0,3,0,0,0,2,0,0,,,,,,,,,,,,27,,,,400,0,9,409,745,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,426,B,1,0,B,57,69,10,4,8,41,5,118,1,6,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,8,,,,330,0,12,342,620,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,426,C,1,0,C01,44,74,8,7,12,44,8,114,3,4,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,14,,,,335,0,7,342,619,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,427,B,1,0,B,46,66,3,5,9,37,8,91,4,3,0,3,1,0,0,0,0,0,0,,,,,,,,,,,,10,,,,286,0,12,298,607,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,427,C,1,0,C01,32,69,2,8,6,27,9,93,1,2,3,1,0,0,0,2,2,0,1,,,,,,,,,,,,21,,,,279,0,11,290,607,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,427,C,2,0,C02,42,61,3,8,12,25,4,100,1,7,2,2,2,1,0,3,0,1,1,,,,,,,,,,,,13,,,,288,0,18,306,606,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,428,B,1,0,B,49,58,2,3,6,30,3,124,3,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,17,,,,303,0,10,313,620,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,428,C,1,0,C01,32,64,6,6,7,21,4,83,1,9,0,2,3,0,0,1,1,0,3,,,,,,,,,,,,12,,,,255,0,3,258,619,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,428,C,2,0,C02,32,65,5,8,6,36,2,101,1,6,0,0,4,0,0,1,1,0,0,,,,,,,,,,,,15,,,,283,0,9,292,619,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,428,C,3,0,C03,40,61,6,5,9,29,6,93,2,2,0,2,1,0,1,2,0,0,1,,,,,,,,,,,,19,,,,279,0,10,289,619,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,429,B,1,0,B,58,73,2,8,5,50,5,96,3,2,2,0,4,0,0,0,0,0,0,,,,,,,,,,,,0,,,,308,0,0,308,630,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,429,C,1,0,C01,48,54,3,10,6,61,8,113,0,8,2,0,0,0,0,1,0,0,1,,,,,,,,,,,,14,,,,329,0,6,335,630,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,429,C,2,0,C02,43,59,6,7,6,49,3,103,3,7,1,2,1,0,1,2,3,0,0,,,,,,,,,,,,10,,,,306,0,12,318,630,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,430,B,1,0,B,43,57,10,9,7,28,4,94,0,7,1,0,2,0,0,0,1,0,0,,,,,,,,,,,,10,,,,273,0,8,281,671,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,430,C,1,0,C01,53,79,4,5,12,36,8,112,0,7,2,0,1,1,0,4,2,0,0,,,,,,,,,,,,12,,,,338,0,10,348,670,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,430,C,2,0,C02,59,72,8,6,11,30,3,105,4,5,1,2,0,0,0,2,2,0,0,,,,,,,,,,,,11,,,,321,0,8,329,670,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,431,B,1,0,B,63,64,6,8,9,33,4,127,3,5,1,1,2,1,0,1,1,0,0,,,,,,,,,,,,20,,,,349,0,4,353,674,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,431,C,1,0,C01,50,69,3,3,4,43,5,122,3,3,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,15,,,,322,1,11,334,673,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,431,C,2,0,C02,65,57,5,5,12,39,8,106,2,2,2,0,1,0,0,2,1,0,1,,,,,,,,,,,,13,,,,321,1,7,329,673,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,432,B,1,0,B,28,67,7,0,0,28,11,80,3,6,1,1,0,1,0,2,1,0,0,,,,,,,,,,,,8,,,,244,0,5,249,424,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,432,C,1,0,C01,29,65,2,0,2,51,11,81,1,3,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,13,,,,259,0,6,265,423,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,433,B,1,0,B,42,69,4,10,4,49,5,118,2,7,0,2,7,0,0,3,1,0,1,,,,,,,,,,,,13,,,,337,0,7,344,646,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,433,C,1,0,C01,53,70,8,4,6,43,10,111,2,3,1,3,0,0,0,1,3,0,0,,,,,,,,,,,,10,,,,328,0,5,333,646,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,434,B,1,0,B,43,88,4,12,8,45,5,106,1,6,0,1,1,1,0,1,1,0,0,,,,,,,,,,,,11,,,,334,0,13,347,684,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,434,C,1,0,C01,36,68,5,5,8,33,3,108,1,5,3,4,0,0,1,1,1,13,0,,,,,,,,,,,,9,,,,304,0,0,304,684,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,435,B,1,0,B,35,38,3,7,0,29,9,62,0,1,1,1,1,1,1,5,9,0,0,,,,,,,,,,,,13,,,,216,0,2,218,404,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,435,C,1,0,C01,34,55,5,5,5,23,4,69,3,3,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,10,,,,218,0,9,227,403,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,436,B,1,0,B,62,90,5,5,12,51,8,120,3,1,1,0,1,1,0,5,1,0,2,,,,,,,,,,,,12,,,,380,0,5,385,664,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,437,B,1,0,B,62,69,5,3,6,71,6,119,4,5,0,1,3,0,0,2,0,0,0,,,,,,,,,,,,26,,,,382,0,9,391,708,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,438,B,1,0,B,55,102,4,2,4,56,0,75,2,6,0,3,2,0,0,2,1,0,3,,,,,,,,,,,,19,,,,336,0,6,342,590,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,438,C,1,0,C01,46,78,4,9,5,69,7,86,0,6,2,3,2,0,0,0,0,0,1,,,,,,,,,,,,17,,,,335,0,7,342,590,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,440,B,1,0,B,90,87,5,3,2,41,2,47,0,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,12,,,,293,1,3,297,470,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,440,C,1,0,C01,81,80,1,2,1,55,2,41,1,5,4,4,0,1,0,1,1,0,1,,,,,,,,,,,,16,,,,297,0,4,301,470,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,441,B,1,0,B,44,70,2,5,3,46,2,54,2,2,2,0,2,1,0,2,1,0,0,,,,,,,,,,,,14,,,,252,0,8,260,427,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,441,C,1,0,C01,49,77,1,5,5,49,5,56,3,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,20,,,,275,0,4,279,426,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,442,B,1,0,B,53,66,5,7,2,62,7,89,2,3,1,2,1,0,0,1,2,0,1,,,,,,,,,,,,15,,,,319,0,3,322,557,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,442,C,1,0,C01,56,82,3,2,5,56,3,81,2,0,1,2,0,0,0,1,0,0,1,,,,,,,,,,,,16,,,,311,1,8,320,557,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,443,B,1,0,B,59,81,5,3,1,49,7,66,0,2,1,2,2,0,0,1,0,0,0,,,,,,,,,,,,10,,,,289,0,6,295,479,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,443,C,1,0,C01,46,72,3,3,6,53,5,58,1,2,2,1,0,1,0,3,1,0,0,,,,,,,,,,,,12,,,,269,0,15,284,479,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,444,B,1,0,B,31,81,3,4,6,39,6,109,1,3,1,1,0,0,0,0,6,0,0,,,,,,,,,,,,12,,,,303,0,9,312,561,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,444,C,1,0,C01,46,97,6,10,5,48,4,106,1,3,1,0,1,0,0,2,1,0,0,,,,,,,,,,,,0,,,,331,0,7,338,561,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,445,B,1,0,B,74,62,10,5,5,69,8,100,0,3,2,2,0,0,0,0,0,0,3,,,,,,,,,,,,14,,,,357,0,4,361,639,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,446,B,1,0,B,51,70,4,10,8,48,6,99,2,11,3,3,2,0,1,3,2,0,2,,,,,,,,,,,,22,,,,347,0,7,354,666,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,447,B,1,0,B,25,58,7,5,8,32,3,55,1,3,0,2,3,2,0,1,0,0,0,,,,,,,,,,,,11,,,,216,1,3,220,431,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,447,C,1,0,C01,26,67,3,3,6,28,5,73,1,4,0,1,4,0,0,1,1,0,0,,,,,,,,,,,,14,,,,237,1,10,248,431,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,448,B,1,0,B,39,60,4,5,5,37,3,111,1,11,1,3,2,0,1,2,1,0,0,,,,,,,,,,,,17,,,,303,0,8,311,690,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,448,C,1,0,C01,52,84,1,10,6,34,6,90,3,12,1,2,2,1,0,2,0,0,0,,,,,,,,,,,,9,,,,315,0,4,319,690,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,448,C,2,0,C02,38,61,6,4,12,48,5,121,7,11,1,2,0,0,0,0,3,0,0,,,,,,,,,,,,10,,,,329,0,9,338,690,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,448,C,3,0,C03,45,61,6,3,8,45,13,87,3,7,0,1,1,0,0,1,1,0,0,,,,,,,,,,,,18,,,,300,0,6,306,690,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,448,C,4,0,C04,58,69,1,7,6,50,3,100,2,4,2,3,0,1,0,3,2,0,0,,,,,,,,,,,,23,,,,334,1,5,340,689,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,449,B,1,0,B,60,89,6,5,6,69,7,100,6,9,0,1,2,0,0,3,0,0,0,,,,,,,,,,,,28,,,,391,1,4,396,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,449,C,1,0,C01,50,94,4,3,7,62,3,104,1,9,1,1,0,1,0,1,0,1,1,,,,,,,,,,,,20,,,,363,1,5,369,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,449,C,2,0,C02,60,88,1,7,5,56,5,113,2,8,0,2,2,0,0,1,1,0,0,,,,,,,,,,,,27,,,,378,0,2,380,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,449,C,3,0,C03,50,79,3,6,6,64,10,114,5,4,1,1,1,0,0,3,0,0,1,,,,,,,,,,,,25,,,,373,1,4,378,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,449,C,4,0,C04,43,79,5,6,6,62,4,111,2,10,1,2,2,0,0,0,0,0,0,,,,,,,,,,,,30,,,,363,0,15,378,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,449,C,5,0,C05,46,81,3,3,6,55,4,116,5,12,1,3,1,0,0,0,1,0,3,,,,,,,,,,,,34,,,,374,0,7,381,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,450,B,1,0,B,34,73,6,2,9,24,7,117,1,5,0,1,1,0,0,5,2,0,0,,,,,,,,,,,,23,,,,310,0,10,320,585,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,450,C,1,0,C01,51,71,3,7,7,22,10,104,2,3,2,1,1,1,0,3,0,0,0,,,,,,,,,,,,17,,,,305,0,7,312,585,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,451,B,1,0,B,44,91,5,6,5,51,4,101,1,7,0,0,4,0,0,2,1,0,0,,,,,,,,,,,,12,,,,334,1,5,340,617,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,451,C,1,0,C01,43,82,5,9,6,56,3,106,1,4,2,3,1,1,0,0,2,0,0,,,,,,,,,,,,8,,,,332,1,8,341,616,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,451,S,1,0,S01,10,83,0,1,1,11,2,59,0,3,1,2,4,0,0,0,0,0,0,,,,,,,,,,,,4,,,,181,0,3,184,0,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,452,B,1,0,B,81,83,10,6,7,71,1,114,2,3,1,0,1,0,0,3,1,0,1,,,,,,,,,,,,14,,,,399,0,3,402,675,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,452,C,1,0,C01,72,66,4,11,5,82,4,93,1,6,1,0,1,1,1,1,0,0,1,,,,,,,,,,,,24,,,,374,1,10,385,674,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,453,B,1,0,B,51,92,3,6,6,65,4,126,1,6,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,14,,,,377,4,9,390,721,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,454,B,1,0,B,50,74,3,6,5,49,4,82,1,6,1,4,0,1,0,2,3,0,0,,,,,,,,,,,,16,,,,307,0,7,314,502,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,454,C,1,0,C01,40,55,6,1,10,48,2,80,1,2,2,1,0,0,0,1,2,0,0,,,,,,,,,,,,19,,,,270,0,7,277,501,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,455,B,1,0,B,52,68,1,4,7,66,2,79,0,6,3,1,0,0,0,4,1,0,0,,,,,,,,,,,,12,,,,306,0,9,315,583,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,458,B,1,0,B,94,121,4,9,5,56,4,100,4,7,1,1,2,0,0,2,2,0,0,,,,,,,,,,,,15,,,,427,0,9,436,692,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,459,B,1,0,B,63,63,3,7,2,41,2,58,1,3,2,2,1,0,6,0,0,0,0,,,,,,,,,,,,14,,,,268,0,7,275,447,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,459,C,1,0,C01,58,53,1,4,3,60,4,68,4,4,4,0,1,0,0,0,0,0,0,,,,,,,,,,,,8,,,,272,1,8,281,447,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,460,B,1,0,B,52,69,0,6,4,53,3,46,4,4,0,0,1,0,0,1,0,0,2,,,,,,,,,,,,4,,,,249,0,5,254,458,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,460,C,1,0,C01,50,82,3,4,8,51,6,69,2,6,1,4,0,0,1,0,0,0,0,,,,,,,,,,,,6,,,,293,0,5,298,457,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,461,B,1,0,B,37,69,2,1,5,67,4,57,3,6,0,3,2,0,0,3,1,0,0,,,,,,,,,,,,12,,,,272,0,4,276,421,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,461,C,1,0,C01,49,60,3,0,10,46,1,68,5,3,0,0,2,0,0,2,0,0,0,,,,,,,,,,,,6,,,,255,0,3,258,421,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,462,B,1,0,B,55,99,3,2,2,91,8,118,4,5,1,2,0,1,0,1,2,0,1,,,,,,,,,,,,18,,,,413,0,10,423,708,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,463,B,1,0,B,52,62,5,4,7,89,4,81,1,4,1,3,1,0,0,2,2,0,3,,,,,,,,,,,,15,,,,336,0,10,346,643,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,463,C,1,0,C01,52,84,6,4,6,87,3,96,6,4,1,0,0,0,0,1,2,0,0,,,,,,,,,,,,6,,,,358,0,6,364,643,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,464,B,1,0,B,45,69,3,7,4,42,4,69,5,6,2,1,1,0,0,0,0,1,0,,,,,,,,,,,,17,,,,276,0,5,281,496,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,464,C,1,0,C01,54,70,0,7,0,33,3,62,1,2,5,3,3,0,0,1,1,0,0,,,,,,,,,,,,13,,,,258,0,6,264,495,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,465,B,1,0,B,47,67,1,7,4,71,5,83,2,0,0,2,2,0,0,0,1,0,0,,,,,,,,,,,,8,,,,300,0,26,326,627,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,465,C,1,0,C01,53,78,3,2,8,100,11,73,3,3,2,0,4,1,0,1,1,0,2,,,,,,,,,,,,13,,,,358,0,0,358,627,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,466,B,1,0,B,48,100,1,12,4,78,6,81,1,9,0,1,1,0,0,5,1,0,0,,,,,,,,,,,,10,,,,358,0,7,365,626,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,467,B,1,0,B,26,38,1,1,5,62,3,44,1,2,0,0,2,1,0,3,2,0,0,,,,,,,,,,,,18,,,,209,1,4,214,384,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,467,C,1,0,C01,33,35,3,2,5,36,3,46,0,3,0,1,0,0,0,2,0,0,0,,,,,,,,,,,,13,,,,182,0,9,191,384,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,468,B,1,0,B,65,75,3,5,5,64,10,95,3,3,2,3,4,1,0,2,1,0,2,,,,,,,,,,,,18,,,,361,0,13,374,603,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,468,C,1,0,C01,49,91,5,2,0,70,3,88,2,1,0,3,4,2,3,1,0,0,0,,,,,,,,,,,,18,,,,342,0,12,354,603,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,469,B,1,0,B,50,64,2,4,2,42,1,46,2,5,1,2,1,1,0,1,0,0,0,,,,,,,,,,,,17,,,,241,0,4,245,430,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,470,B,1,0,B,70,88,2,2,7,61,5,73,2,6,1,1,6,1,0,0,0,0,0,,,,,,,,,,,,19,,,,344,0,8,352,555,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,471,B,1,0,B,96,95,0,6,5,62,7,92,3,7,2,3,1,1,0,3,0,0,0,,,,,,,,,,,,14,,,,397,0,8,405,616,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,471,C,1,0,C01,79,111,3,4,5,56,1,102,4,5,3,2,1,0,3,4,0,0,1,,,,,,,,,,,,24,,,,408,0,8,416,616,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,472,B,1,0,B,119,137,19,7,2,23,3,85,1,11,0,3,0,0,0,1,1,0,1,,,,,,,,,,,,8,,,,421,0,0,421,549,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,472,C,1,0,C01,108,146,4,1,2,35,1,47,0,2,2,4,0,0,0,1,1,0,0,,,,,,,,,,,,23,,,,377,0,6,383,549,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,473,B,1,0,B,137,154,0,7,8,56,1,65,2,3,6,2,3,0,0,0,2,0,0,,,,,,,,,,,,19,,,,465,0,3,468,685,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,473,C,1,0,C01,109,142,4,4,9,66,1,70,1,4,7,7,7,2,0,1,1,0,0,,,,,,,,,,,,34,,,,469,0,3,472,685,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,B,1,0,B,91,132,4,7,6,84,4,96,3,6,3,5,2,2,0,2,0,0,0,,,,,,,,,,,,31,,,,478,0,5,483,669,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,1,0,C01,93,143,4,4,3,69,2,81,3,4,2,4,2,0,0,0,0,0,1,,,,,,,,,,,,29,,,,444,0,11,455,669,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,2,0,C02,95,146,2,5,6,52,1,92,7,4,3,6,2,0,0,0,0,0,0,,,,,,,,,,,,22,,,,443,2,8,453,669,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,3,0,C03,82,120,9,5,4,83,1,89,2,9,4,3,0,0,0,2,0,0,0,,,,,,,,,,,,31,,,,444,0,6,450,669,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,4,0,C04,69,140,8,4,4,82,5,94,2,2,6,4,2,0,0,3,0,0,0,,,,,,,,,,,,24,,,,449,0,6,455,668,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,5,0,C05,106,113,9,3,4,77,0,82,2,2,3,3,4,0,0,3,0,0,0,,,,,,,,,,,,24,,,,435,0,7,442,668,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,475,B,1,0,B,117,124,5,2,2,41,5,46,1,1,1,1,2,1,1,1,0,0,1,,,,,,,,,,,,20,,,,372,0,5,377,512,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,475,C,1,0,C01,117,139,1,2,3,52,1,39,3,0,4,4,0,0,0,2,0,0,0,,,,,,,,,,,,23,,,,390,0,5,395,511,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,476,B,1,0,B,105,123,6,4,2,44,1,41,1,7,3,0,2,1,0,1,0,0,0,,,,,,,,,,,,19,,,,360,0,5,365,525,Acta Casilla,,,
