ESTADO,DISTRITO,MUNICIPIO,SECCION,TIPO,LISTA NOM.,PAN,PRI,PRD,PT,PVEM,NO REGISTRADOS,NULOS,TOTAL
16,15,52,886,1,792,40,57,107,3,2,0,2,211
16,15,52,886,2,0,38,57,87,1,1,0,0,184
16,15,52,887,2,0,60,96,82,0,0,0,11,249
16,15,52,887,1,1003,60,96,82,0,0,0,0,238
16,15,52,888,1,792,25,56,112,0,0,0,9,202
16,15,52,888,2,0,20,51,118,0,0,0,0,189
16,15,52,889,2,0,39,80,114,2,0,0,16,251
16,15,52,889,1,945,66,59,103,3,2,0,3,236
16,15,52,890,1,1349,63,90,168,0,0,0,17,338
16,15,52,890,2,0,90,99,144,2,1,0,5,341
16,15,52,891,2,0,30,92,114,0,0,0,5,241
16,15,52,891,1,931,31,98,97,1,0,0,0,227
16,15,52,892,2,0,28,107,82,4,0,0,4,225
16,15,52,892,1,862,23,102,74,1,0,0,6,206
16,15,52,893,2,0,47,70,143,0,0,0,9,269
16,15,52,893,1,951,43,70,130,0,0,0,3,246
16,15,52,894,1,492,40,66,127,2,2,0,8,245
16,15,52,895,1,814,26,86,96,0,0,0,9,217
16,15,52,895,2,0,24,90,103,1,0,0,0,218
16,15,52,896,2,0,47,84,128,0,0,0,13,272
16,15,52,896,1,1075,29,119,153,0,0,0,5,306
16,15,52,897,1,899,24,86,116,0,0,0,0,226
16,15,52,897,2,0,36,74,110,2,1,0,0,223
16,15,52,898,1,1177,26,127,120,4,0,0,0,277
16,15,52,898,2,0,8,173,92,0,0,0,15,288
16,15,52,899,1,642,20,135,125,3,0,0,20,303
16,15,52,900,1,1019,18,106,108,0,1,0,8,241
16,15,52,900,2,0,24,124,82,1,0,0,4,235
16,15,52,901,2,0,11,82,92,1,0,0,32,218
16,15,52,901,1,847,24,74,116,1,0,0,0,215
16,15,52,902,1,753,4,35,75,1,3,0,5,123
16,15,52,902,2,0,4,55,123,1,0,0,0,183
16,15,52,903,2,0,6,104,126,0,0,0,0,236
16,15,52,903,2,0,15,112,145,4,1,0,9,286
16,15,52,903,1,1576,10,138,158,3,0,0,0,309
16,15,52,904,2,0,19,80,98,0,0,0,8,205
16,15,52,904,1,956,19,93,77,2,2,0,0,193
16,15,52,905,1,763,8,87,121,0,0,0,2,218
16,15,52,905,2,0,10,86,80,3,0,0,4,183
16,15,52,906,1,705,16,127,184,0,0,0,10,337
16,15,52,907,1,277,2,60,33,0,0,0,0,95
16,15,52,907,4,0,0,39,65,3,0,0,3,110
16,15,52,908,2,0,3,93,158,0,1,0,0,255
16,15,52,908,1,1054,7,116,149,2,2,0,5,281
16,15,52,909,1,787,9,78,100,0,0,0,0,187
16,15,52,909,2,0,13,88,122,3,0,0,1,227
16,15,52,910,1,640,18,170,185,2,0,0,2,377
16,15,52,911,4,0,11,37,78,0,0,0,15,141
16,15,52,911,1,689,34,87,98,4,0,0,4,227
16,15,52,912,2,0,12,119,100,3,3,0,17,254
16,15,52,912,4,0,24,43,42,2,0,0,5,116
16,15,52,912,1,1533,8,94,130,0,0,0,9,241
16,15,52,913,1,228,1,62,73,1,0,0,3,140
16,15,52,914,4,0,7,59,107,2,0,0,1,176
16,15,52,914,1,1265,6,67,155,2,0,0,11,241
16,15,52,914,2,0,11,98,169,1,1,0,1,281
16,15,52,915,1,611,1,93,164,4,0,0,0,262
16,15,52,916,4,0,0,73,48,2,1,0,1,125
16,15,52,916,1,903,8,273,116,3,0,0,12,412
16,15,52,917,1,549,0,122,149,0,0,0,140,411
16,15,52,918,1,397,11,13,177,0,0,0,11,212
16,15,52,919,1,768,6,114,139,1,0,0,2,262
16,15,52,919,2,0,7,105,139,0,0,0,0,251
16,15,52,920,1,627,9,227,84,3,2,0,6,331
16,15,52,921,4,0,4,113,27,0,0,0,0,144
16,15,52,921,1,387,4,24,73,2,0,0,4,107
16,15,52,922,4,0,8,127,95,1,1,0,0,232
16,15,52,922,4,0,5,41,81,0,0,0,0,127
16,15,52,922,1,1180,8,25,128,0,0,0,10,171
16,15,52,923,1,638,6,64,348,0,0,0,10,428
16,15,52,924,1,963,60,179,109,0,0,0,21,369
16,15,52,924,4,0,15,51,128,7,0,0,0,201
16,15,52,925,1,469,9,73,172,0,0,0,11,265
16,15,52,926,1,465,4,127,100,6,0,0,0,237
16,15,52,927,1,209,2,63,54,1,1,0,0,121
16,15,52,928,1,1103,10,145,150,2,0,0,5,312
16,15,52,928,2,0,8,173,129,2,0,0,7,319
16,13,53,929,870,0,0,0,0,0,0,0,0,0
16,13,53,929,2,0,0,0,0,0,0,0,0,0
16,13,53,930,1,1222,0,0,0,0,0,0,0,0
16,13,53,930,2,0,0,0,0,0,0,0,0,0
16,13,53,931,1,867,0,0,0,0,0,0,0,0
16,13,53,931,2,0,0,0,0,0,0,0,0,0
16,13,53,932,1,820,0,0,0,0,0,0,0,0
16,13,53,932,2,0,0,0,0,0,0,0,0,0
16,13,53,933,1,776,0,0,0,0,0,0,0,0
16,13,53,933,2,0,0,0,0,0,0,0,0,0
16,13,53,934,1,568,0,0,0,0,0,0,0,0
16,13,53,935,1,63,0,0,0,0,0,0,0,0
16,13,53,936,1,317,0,0,0,0,0,0,0,0
16,13,53,937,1,710,0,0,0,0,0,0,0,0
16,13,53,937,4,0,0,0,0,0,0,0,0,0
16,13,53,938,1,225,0,0,0,0,0,0,0,0
16,13,53,939,1,436,0,0,0,0,0,0,0,0
16,13,53,940,1,153,0,0,0,0,0,0,0,0
16,1,54,941,1,953,0,0,0,0,0,0,0,0
16,1,54,941,2,0,55,59,57,4,4,0,2,181
16,1,54,942,2,0,45,62,57,6,3,0,1,174
16,1,54,942,1,897,46,50,62,1,2,0,8,169
16,1,54,943,1,817,0,0,0,0,0,0,0,0
16,1,54,943,2,0,0,0,0,0,0,0,0,0
16,1,54,944,2,0,0,0,0,0,0,0,0,0
16,1,54,944,1,968,46,60,67,5,3,0,2,183
16,1,54,945,2,0,0,0,0,0,0,0,0,0
16,1,54,945,1,1246,59,75,86,3,1,0,8,232
16,1,54,946,1,855,0,0,0,0,0,0,0,0
16,1,54,946,2,0,0,0,0,0,0,0,0,0
16,1,54,947,2,0,50,52,46,2,4,0,5,159
16,1,54,947,1,934,38,56,33,4,9,0,0,140
16,1,54,948,1,1062,0,0,0,0,0,0,0,0
16,1,54,948,2,0,0,0,0,0,0,0,0,0
16,1,54,949,2,0,0,0,0,0,0,0,0,0
16,1,54,949,2,0,0,0,0,0,0,0,0,0
16,1,54,949,1,1658,45,61,77,3,2,0,2,190
16,1,54,950,1,956,0,0,0,0,0,0,0,0
16,1,54,950,2,0,0,0,0,0,0,0,0,0
16,1,54,951,2,0,0,0,0,0,0,0,0,0
16,1,54,951,1,1126,40,93,53,2,2,0,7,197
16,1,54,952,1,1156,0,0,0,0,0,0,0,0
16,1,54,952,2,0,0,0,0,0,0,0,0,0
16,1,54,953,1,1511,0,0,0,0,0,0,0,0
16,1,54,953,2,0,0,0,0,0,0,0,0,0
16,1,54,953,2,0,0,0,0,0,0,0,0,0
16,1,54,954,1,694,99,93,78,5,6,0,6,287
16,1,54,955,1,1127,71,57,76,6,6,0,6,222
16,1,54,955,2,0,63,88,61,1,5,0,6,224
16,1,54,956,1,1073,0,0,0,0,0,0,0,0
16,1,54,956,2,0,0,0,0,0,0,0,0,0
16,1,54,957,1,733,0,0,0,0,0,0,0,0
16,1,54,958,1,1676,62,40,61,4,6,0,5,178
16,1,54,958,2,0,77,71,52,3,2,0,5,210
16,1,54,958,2,0,74,69,55,4,5,0,7,214
16,1,54,959,2,0,66,67,41,1,5,0,2,182
16,1,54,959,1,941,56,59,61,6,3,0,0,185
16,1,54,960,2,0,0,0,0,0,0,0,0,0
16,1,54,960,1,1349,0,0,0,0,0,0,0,0
16,1,54,961,1,598,36,129,52,3,1,0,0,221
16,1,54,962,1,1021,0,0,0,0,0,0,0,0
16,1,54,962,2,0,73,73,78,2,6,0,4,236
16,1,54,963,1,1227,0,0,0,0,0,0,0,0
16,1,54,963,2,0,0,0,0,0,0,0,0,0
16,1,54,964,2,0,60,102,82,5,11,0,1,261
16,1,54,964,1,997,62,84,69,4,7,0,2,228
16,1,54,965,1,1058,82,104,62,4,12,0,7,271
16,1,54,965,2,0,85,90,66,2,8,0,2,253
16,1,54,966,2,0,0,0,0,0,0,0,0,0
16,1,54,966,1,1056,84,82,66,8,3,0,3,246
16,1,54,967,2,0,0,0,0,0,0,0,0,0
16,1,54,967,1,969,78,58,69,1,4,0,5,215
16,1,54,968,1,991,0,0,0,0,0,0,0,0
16,1,54,968,2,0,0,0,0,0,0,0,0,0
16,1,54,969,1,1193,0,0,0,0,0,0,0,0
16,1,54,969,2,0,56,87,80,6,9,0,3,241
16,1,54,970,1,1201,0,0,0,0,0,0,0,0
16,1,54,970,2,0,0,0,0,0,0,0,0,0
16,1,54,971,1,565,58,70,89,5,9,0,2,233
16,1,54,972,1,1148,0,0,0,0,0,0,0,0
16,1,54,972,2,0,0,0,0,0,0,0,0,0
16,1,54,973,1,727,63,86,97,3,10,0,0,259
16,1,54,974,1,446,72,55,82,5,0,0,4,218
16,1,54,975,1,312,0,0,0,0,0,0,0,0
16,1,54,976,1,494,71,49,85,5,8,0,1,219
16,1,54,977,1,550,78,76,88,2,8,0,4,256
16,1,54,978,1,1199,0,0,0,0,0,0,0,0
16,1,54,978,2,0,90,71,68,3,7,0,10,249
16,1,54,979,1,658,83,83,59,1,10,0,8,244
16,1,54,980,1,619,56,165,39,2,1,0,9,272
16,1,54,981,1,658,59,101,83,5,3,0,9,260
16,1,54,982,1,607,0,0,0,0,0,0,0,0
16,1,54,983,2,0,61,66,44,3,5,0,0,179
16,1,54,983,1,997,53,56,56,1,4,0,7,177
16,1,54,984,1,908,0,0,0,0,0,0,0,0
16,1,54,984,2,0,66,53,47,1,2,0,5,174
16,1,54,985,1,904,0,0,0,0,0,0,0,0
16,1,54,985,2,0,49,73,44,2,3,0,0,171
16,1,54,986,1,506,0,0,0,0,0,0,0,0
16,1,54,987,1,548,66,76,67,4,3,0,0,216
16,1,54,988,2,0,0,0,0,0,0,0,0,0
16,1,54,988,1,953,54,62,56,6,6,0,3,187
16,1,54,989,1,876,0,0,0,0,0,0,0,0
16,1,54,989,2,0,0,0,0,0,0,0,0,0
16,1,54,990,1,643,95,76,74,0,10,0,4,259
16,1,54,991,1,705,0,0,0,0,0,0,0,0
16,1,54,992,2,0,0,0,0,0,0,0,0,0
16,1,54,992,1,908,89,69,51,8,5,0,7,229
16,1,54,993,1,504,62,64,65,1,5,0,6,203
16,1,54,994,1,914,0,0,0,0,0,0,0,0
16,1,54,994,2,0,72,73,45,3,5,0,8,206
16,1,54,995,1,1007,0,0,0,0,0,0,0,0
16,1,54,995,2,0,0,0,0,0,0,0,0,0
16,1,54,996,1,737,137,100,88,3,7,0,5,340
16,1,54,997,1,1021,0,0,0,0,0,0,0,0
16,1,54,997,2,0,0,0,0,0,0,0,0,0
16,1,54,998,2,0,127,99,79,5,6,0,4,320
16,1,54,998,1,1245,101,92,99,5,11,0,5,313
16,1,54,999,1,1101,0,0,0,0,0,0,0,0
16,1,54,999,2,0,0,0,0,0,0,0,0,0
16,1,54,1000,2,0,0,0,0,0,0,0,0,0
16,1,54,1000,1,954,76,84,64,3,2,0,2,231
16,1,54,1001,2,0,0,0,0,0,0,0,0,0
16,1,54,1001,1,952,80,69,58,4,6,0,0,217
16,1,54,1002,2,0,0,0,0,0,0,0,0,0
16,1,54,1002,1,971,56,80,62,5,4,0,7,214
16,1,54,1003,1,892,0,0,0,0,0,0,0,0
16,1,54,1003,2,0,100,67,51,3,4,0,0,225
16,1,54,1004,1,1255,0,0,0,0,0,0,0,0
16,1,54,1004,2,0,0,0,0,0,0,0,0,0
16,1,54,1005,2,0,98,87,118,5,7,0,8,323
16,1,54,1005,1,1180,114,91,104,3,3,0,8,323
16,1,54,1006,2,0,108,105,41,4,5,0,2,265
16,1,54,1006,1,920,91,103,47,2,5,0,1,249
16,1,54,1007,2,0,106,121,76,4,11,0,1,319
16,1,54,1007,1,1248,123,99,65,8,1,0,10,306
16,1,54,1008,2,0,156,104,72,5,9,0,5,351
16,1,54,1008,1,1446,107,118,80,3,7,0,13,328
16,1,54,1009,1,921,71,50,73,4,7,0,6,211
16,1,54,1009,2,0,76,58,57,0,5,0,5,201
16,1,54,1010,1,1054,0,0,0,0,0,0,0,0
16,1,54,1010,2,0,0,0,0,0,0,0,0,0
16,1,54,1011,2,0,79,65,87,6,5,0,7,249
16,1,54,1011,1,1168,82,83,92,5,7,0,3,272
16,1,54,1012,1,1067,0,0,0,0,0,0,0,0
16,1,54,1012,2,0,84,58,73,2,13,0,1,231
16,1,54,1013,1,1046,0,0,0,0,0,0,0,0
16,1,54,1013,2,0,0,0,0,0,0,0,0,0
16,1,54,1014,1,941,0,0,0,0,0,0,0,0
16,1,54,1014,2,0,43,76,63,0,5,0,3,190
16,1,54,1015,1,1289,0,0,0,0,0,0,0,0
16,1,54,1015,2,0,42,49,109,4,11,0,11,226
16,1,54,1016,1,906,88,88,73,1,5,0,3,258
16,1,54,1016,2,0,83,77,69,0,13,0,5,247
16,1,54,1017,1,673,86,123,93,3,6,0,11,322
16,1,54,1018,1,819,0,0,0,0,0,0,0,0
16,1,54,1018,2,0,51,71,54,3,6,0,3,188
16,1,54,1019,1,994,0,0,0,0,0,0,0,0
16,1,54,1019,2,0,0,0,0,0,0,0,0,0
16,1,54,1020,1,1328,75,141,76,8,5,0,0,305
16,1,54,1020,2,0,67,112,75,4,9,1,5,273
16,1,54,1021,2,0,0,0,0,0,0,0,0,0
16,1,54,1021,1,830,79,65,37,0,5,0,3,189
16,1,54,1022,1,510,95,80,61,3,6,0,1,246
16,1,54,1023,1,576,118,104,57,3,4,0,5,291
16,1,54,1024,1,448,103,73,67,3,3,0,3,252
16,1,54,1025,1,557,128,89,64,3,8,0,4,296
16,1,54,1026,1,691,149,128,65,6,11,0,7,366
16,1,54,1027,1,438,113,73,49,3,12,0,2,252
16,1,54,1028,1,435,0,0,0,0,0,0,0,0
16,1,54,1029,1,748,192,134,74,4,15,0,4,423
16,1,54,1030,1,943,0,0,0,0,0,0,0,0
16,1,54,1030,2,0,78,64,61,5,9,0,4,221
16,1,54,1031,1,1039,0,0,0,0,0,0,0,0
16,1,54,1031,2,0,0,0,0,0,0,0,0,0
16,1,54,1032,1,1250,0,0,0,0,0,0,0,0
16,1,54,1032,2,0,0,0,0,0,0,0,0,0
16,1,54,1033,1,1405,0,0,0,0,0,0,0,0
16,1,54,1033,2,0,0,0,0,0,0,0,0,0
16,1,54,1034,1,1209,0,0,0,0,0,0,0,0
16,1,54,1034,2,0,0,0,0,0,0,0,0,0
16,1,54,1035,1,1140,0,0,0,0,0,0,0,0
16,1,54,1035,2,0,42,87,97,2,5,0,0,233
16,1,54,1036,2,0,31,41,60,1,1,1,4,139
16,1,54,1036,1,831,43,55,59,2,2,0,4,165
16,1,54,1037,1,1310,92,81,91,2,2,0,7,275
16,1,54,1037,2,0,94,66,83,3,4,0,4,254
16,1,54,1038,1,1209,0,0,0,0,0,0,0,0
16,1,54,1038,2,0,0,0,0,0,0,0,0,0
16,1,54,1039,1,1153,0,0,0,0,0,0,0,0
16,1,54,1039,2,0,82,72,68,9,6,0,0,237
16,1,54,1040,1,1240,0,0,0,0,0,0,0,0
16,1,54,1040,2,0,0,0,0,0,0,0,0,0
16,1,54,1041,1,905,76,72,41,4,7,0,10,210
16,1,54,1041,2,0,73,68,53,0,3,0,0,197
16,1,54,1042,1,591,139,91,73,8,6,0,4,321
16,2,54,1043,1,543,153,93,56,1,4,0,3,310
16,2,54,1044,2,0,0,0,0,0,0,0,0,0
16,2,54,1044,1,858,102,69,63,0,7,0,0,241
16,2,54,1045,2,0,0,0,0,0,0,0,0,0
16,2,54,1045,1,1188,113,92,65,3,6,0,1,280
16,2,54,1046,2,0,82,42,30,3,7,0,2,166
16,2,54,1046,1,809,71,72,37,4,3,0,0,187
16,2,54,1047,1,978,100,67,40,4,3,0,2,216
16,2,54,1047,2,0,107,68,51,2,6,0,2,236
16,2,54,1048,1,728,0,0,0,0,0,0,0,0
16,2,54,1049,1,688,127,116,79,3,11,0,3,339
16,2,54,1050,1,941,0,0,0,0,0,0,0,0
16,2,54,1050,2,0,98,80,61,2,2,0,4,247
16,2,54,1051,1,1073,101,101,71,1,5,0,0,279
16,2,54,1051,2,0,82,82,63,2,4,1,1,235
16,2,54,1052,2,0,82,87,72,2,8,0,1,252
16,2,54,1052,1,1078,118,97,57,3,6,0,1,282
16,2,54,1053,1,1081,52,87,68,4,2,1,1,215
16,2,54,1053,2,0,61,82,58,4,10,0,5,220
16,2,54,1054,1,664,84,104,115,2,7,1,2,315
16,2,54,1055,1,728,73,143,77,8,15,0,12,328
16,2,54,1056,1,700,0,0,0,0,0,0,0,0
16,2,54,1057,1,1119,0,0,0,0,0,0,0,0
16,2,54,1057,2,0,71,80,78,7,3,0,1,240
16,2,54,1058,1,1011,57,71,62,0,6,0,3,199
16,2,54,1058,2,0,58,65,73,4,4,0,1,205
16,2,54,1059,1,1500,0,0,0,0,0,0,0,0
16,2,54,1059,2,0,0,0,0,0,0,0,0,0
16,2,54,1060,1,1014,0,0,0,0,0,0,0,0
16,2,54,1060,2,0,0,0,0,0,0,0,0,0
16,2,54,1061,1,393,62,90,66,3,4,0,2,227
16,2,54,1062,1,1035,0,0,0,0,0,0,0,0
16,2,54,1062,2,0,0,0,0,0,0,0,0,0
16,2,54,1063,1,1086,0,0,0,0,0,0,0,0
16,2,54,1063,2,0,76,60,87,5,5,0,4,237
16,2,54,1064,1,963,94,73,54,4,5,0,9,239
16,2,54,1064,2,0,102,83,52,3,4,0,2,246
16,2,54,1065,1,471,99,70,69,6,6,0,2,252
16,2,54,1066,2,0,0,0,0,0,0,0,0,0
16,2,54,1066,1,932,85,95,64,3,5,0,8,260
16,2,54,1067,1,730,0,0,0,0,0,0,0,0
16,2,54,1068,1,612,126,113,65,1,8,1,1,315
16,2,54,1069,1,619,0,0,0,0,0,0,0,0
16,2,54,1070,1,871,116,89,33,1,8,0,4,251
16,2,54,1070,2,0,104,59,61,0,3,0,2,229
16,2,54,1071,1,702,129,155,87,3,13,0,10,397
16,2,54,1072,2,0,148,45,23,1,5,0,1,223
16,2,54,1072,1,780,116,60,33,1,4,0,1,215
16,2,54,1073,1,695,193,128,76,3,8,0,3,411
16,2,54,1074,1,975,0,0,0,0,0,0,0,0
16,2,54,1074,2,0,171,82,34,1,7,0,1,296
16,1,54,1075,1,663,0,0,0,0,0,0,0,0
16,1,54,1076,2,0,63,75,42,1,7,0,8,196
16,1,54,1076,1,1322,146,98,52,5,9,0,1,311
16,1,54,1077,1,1597,0,0,0,0,0,0,0,0
16,1,54,1077,2,0,111,98,42,6,2,0,4,263
16,1,54,1077,2,0,129,61,41,1,7,0,4,243
16,1,54,1078,2,0,0,0,0,0,0,0,0,0
16,1,54,1078,1,1400,144,96,70,6,10,0,6,332
16,2,54,1079,1,693,0,0,0,0,0,0,0,0
16,2,54,1080,1,662,194,149,63,1,7,0,5,419
16,1,54,1081,1,1131,103,95,51,2,12,0,5,268
16,1,54,1081,2,0,112,70,67,2,4,0,3,258
16,1,54,1082,1,1156,0,0,0,0,0,0,0,0
16,1,54,1082,2,0,0,0,0,0,0,0,0,0
16,1,54,1083,1,1134,50,90,34,2,4,0,2,182
16,1,54,1083,2,0,59,79,38,6,8,0,4,194
16,1,54,1084,2,0,93,61,58,2,1,0,2,217
16,1,54,1084,1,1066,73,68,72,5,8,0,7,233
16,1,54,1085,1,1186,119,88,68,2,12,0,2,291
16,1,54,1085,2,0,93,71,58,1,7,0,4,234
16,1,54,1086,1,1043,0,0,0,0,0,0,0,0
16,1,54,1086,2,0,101,75,79,1,6,0,4,266
16,1,54,1087,2,0,0,0,0,0,0,0,0,0
16,1,54,1087,1,1126,132,85,95,2,14,0,6,334
16,1,54,1088,1,687,144,94,84,4,6,0,3,335
16,1,54,1089,2,0,0,0,0,0,0,0,0,0
16,1,54,1089,1,980,118,96,70,9,5,0,3,301
16,1,54,1090,1,645,119,147,86,6,8,0,9,375
16,1,54,1091,1,622,95,105,81,4,4,0,5,294
16,1,54,1092,1,1027,0,0,0,0,0,0,0,0
16,1,54,1092,2,0,121,61,64,2,7,0,1,256
16,1,54,1093,2,0,0,0,0,0,0,0,0,0
16,1,54,1093,1,1111,83,83,70,0,11,0,6,253
16,1,54,1094,1,1036,0,0,0,0,0,0,0,0
16,1,54,1094,2,0,0,0,0,0,0,0,0,0
16,1,54,1095,1,774,0,0,0,0,0,0,0,0
16,1,54,1095,2,0,49,40,49,2,2,0,4,146
16,1,54,1096,1,1125,0,0,0,0,0,0,0,0
16,1,54,1096,2,0,79,58,68,7,5,0,0,217
16,1,54,1097,2,0,97,68,80,5,8,0,4,262
16,1,54,1097,1,1185,100,74,49,6,6,0,2,237
16,1,54,1098,1,887,0,0,0,0,0,0,0,0
16,1,54,1098,2,0,56,55,58,5,9,0,5,188
16,1,54,1099,2,0,0,0,0,0,0,0,0,0
16,1,54,1099,1,978,55,97,63,1,7,0,4,227
16,1,54,1099,2,0,58,84,65,5,4,0,0,216
16,1,54,1100,1,857,0,0,0,0,0,0,0,0
16,1,54,1100,2,0,0,0,0,0,0,0,0,0
16,1,54,1101,2,0,100,89,77,3,5,0,3,277
16,1,54,1101,1,1325,4,58,12,2,0,0,0,76
16,1,54,1102,2,0,113,65,67,5,2,0,4,256
16,1,54,1102,1,1198,115,83,53,2,3,0,5,261
16,1,54,1103,1,1103,0,0,0,0,0,0,0,0
16,1,54,1103,2,0,70,89,37,2,3,0,6,207
16,1,54,1104,1,1020,0,0,0,0,0,0,0,0
16,1,54,1104,2,0,0,0,0,0,0,0,0,0
16,1,54,1105,1,658,57,107,73,4,11,0,11,263
16,1,54,1106,1,1133,59,144,57,4,5,0,6,275
16,1,54,1106,2,0,62,153,50,3,7,0,6,281
16,2,54,1107,1,1421,0,0,0,0,0,0,0,0
16,2,54,1107,2,0,0,0,0,0,0,0,0,0
16,2,54,1108,1,1439,0,0,0,0,0,0,0,0
16,2,54,1108,2,0,93,100,85,4,10,0,9,301
16,2,54,1109,2,0,0,0,0,0,0,0,0,0
16,2,54,1109,1,1038,69,61,67,5,7,0,4,213
16,2,54,1110,1,1067,100,87,47,4,9,0,5,252
16,2,54,1110,2,0,147,69,52,4,4,0,2,278
16,2,54,1111,2,0,0,0,0,0,0,0,0,0
16,2,54,1111,1,1045,167,84,37,1,6,0,0,295
16,2,54,1112,1,896,0,0,0,0,0,0,0,0
16,2,54,1112,2,0,105,70,42,2,5,0,1,225
16,2,54,1113,2,0,116,62,37,1,7,0,3,226
16,2,54,1113,1,829,88,80,55,0,7,0,2,232
16,2,54,1114,2,0,0,0,0,0,0,0,0,0
16,2,54,1114,1,844,111,76,36,3,7,0,2,235
16,2,54,1115,2,0,121,80,58,1,19,0,6,285
16,2,54,1115,1,922,123,93,51,1,10,0,0,278
16,2,54,1116,2,0,0,0,0,0,0,0,0,0
16,2,54,1116,1,969,123,87,39,1,8,0,3,261
16,2,54,1117,1,860,127,82,22,1,9,0,3,244
16,2,54,1117,2,0,132,85,19,2,11,1,2,252
16,2,54,1118,2,0,122,100,41,2,5,0,0,270
16,2,54,1118,1,927,131,85,25,2,8,0,2,253
16,2,54,1119,1,845,0,0,0,0,0,0,0,0
16,2,54,1119,2,0,112,90,43,1,6,0,0,252
16,2,54,1120,2,0,120,81,46,1,5,0,3,256
16,2,54,1120,1,976,123,78,41,1,4,0,4,251
16,2,54,1121,1,1225,141,102,50,4,8,0,6,311
16,2,54,1121,2,0,142,105,49,3,10,0,3,312
16,2,54,1122,2,0,0,0,0,0,0,0,0,0
16,2,54,1122,1,1046,95,94,77,1,5,0,3,275
16,2,54,1123,2,0,0,0,0,0,0,0,0,0
16,2,54,1123,1,852,68,87,51,1,7,0,4,218
16,2,54,1124,2,0,82,44,49,2,9,1,5,192
16,2,54,1124,1,790,76,84,43,4,4,0,2,213
16,2,54,1125,1,1446,113,88,102,2,12,0,8,325
16,2,54,1125,2,0,138,86,85,6,6,0,7,328
16,2,54,1126,2,0,88,104,81,3,4,0,5,285
16,2,54,1126,1,1230,79,92,85,8,9,1,6,280
16,2,54,1127,2,0,0,0,0,0,0,0,0,0
16,2,54,1127,1,905,71,85,54,2,4,0,3,219
16,2,54,1128,2,0,0,0,0,0,0,0,0,0
16,2,54,1128,1,1336,76,118,82,2,6,0,11,295
16,2,54,1129,2,0,73,118,71,6,5,0,6,279
16,2,54,1129,1,1128,76,99,89,7,6,0,7,284
16,2,54,1130,1,703,138,130,83,3,7,0,7,368
16,2,54,1131,2,0,85,86,78,5,12,0,7,273
16,2,54,1131,1,1192,79,92,98,4,8,4,7,292
16,2,54,1132,1,729,0,0,0,0,0,0,0,0
16,2,54,1133,2,0,0,0,0,0,0,0,0,0
16,2,54,1133,1,962,53,129,59,3,8,0,5,257
16,2,54,1134,2,0,83,46,61,1,8,0,0,199
16,2,54,1134,1,841,55,55,52,2,12,0,5,181
16,2,54,1135,1,1117,83,93,81,4,10,0,4,275
16,2,54,1135,2,0,93,88,70,5,8,0,2,266
16,2,54,1136,1,1128,0,0,0,0,0,0,0,0
16,2,54,1136,2,0,0,0,0,0,0,0,0,0
16,2,54,1137,1,1015,0,0,0,0,0,0,0,0
16,2,54,1137,2,0,0,0,0,0,0,0,0,0
16,2,54,1138,1,988,55,80,64,8,3,0,4,214
16,2,54,1138,2,0,87,88,63,3,6,1,2,250
16,2,54,1139,1,891,0,0,0,0,0,0,0,0
16,2,54,1139,2,0,47,78,72,6,9,0,5,217
16,2,54,1140,1,606,0,0,0,0,0,0,0,0
16,2,54,1141,1,1296,0,0,0,0,0,0,0,0
16,2,54,1141,2,0,119,95,47,9,6,0,8,284
16,2,54,1142,1,607,172,113,41,5,13,0,1,345
16,2,54,1143,1,978,0,0,0,0,0,0,0,0
16,2,54,1143,2,0,0,0,0,0,0,0,0,0
16,2,54,1144,2,0,57,90,93,4,7,0,6,257
16,2,54,1144,1,1024,84,96,67,3,6,0,1,257
16,2,54,1145,2,0,0,0,0,0,0,0,0,0
16,2,54,1145,1,847,80,74,51,1,3,0,1,210
16,2,54,1146,1,632,0,0,0,0,0,0,0,0
16,2,54,1147,1,1199,0,0,0,0,0,0,0,0
16,2,54,1147,2,0,71,115,73,2,6,0,2,269
16,2,54,1148,2,0,0,0,0,0,0,0,0,0
16,2,54,1148,1,932,76,93,45,5,6,0,2,227
16,2,54,1149,1,629,78,101,73,4,11,0,6,273
16,2,54,1150,2,0,65,76,78,4,3,0,5,231
16,2,54,1150,1,1129,82,93,74,0,12,0,0,261
16,2,54,1151,1,592,96,91,92,3,9,0,7,298
16,2,54,1152,1,605,143,75,75,4,8,0,2,307
16,2,54,1153,1,430,0,0,0,0,0,0,0,0
16,2,54,1154,1,475,83,83,61,4,13,0,5,249
16,2,54,1155,2,0,72,74,76,5,11,0,0,238
16,2,54,1155,1,941,72,74,76,5,11,0,0,238
16,2,54,1156,1,401,39,83,92,0,7,0,2,223
16,2,54,1157,1,531,87,100,97,3,4,0,6,297
16,2,54,1158,2,0,100,80,73,3,5,0,4,265
16,2,54,1158,1,1032,82,76,59,2,9,0,2,230
16,2,54,1159,2,0,93,81,80,3,6,0,5,268
16,2,54,1159,1,1080,81,95,70,5,11,0,4,266
16,2,54,1160,1,1488,143,112,122,2,13,0,1,393
16,2,54,1160,2,0,152,119,106,0,7,0,3,387
16,2,54,1161,2,0,62,76,55,0,6,0,5,204
16,2,54,1161,1,856,60,64,72,2,6,1,0,205
16,2,54,1162,1,583,130,108,97,3,8,0,0,346
16,2,54,1163,1,468,95,89,68,1,5,0,2,260
