CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2885,3,167,115,23,248,3,6,69,5,4,47,3,6,0,0,0,0,0,14,0,0,2,0,0,63,,,,,,,,,,,,,,,0,775,21,796,1616
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2886,1,17,18,6,70,0,4,3,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6,,,,,,,,,,,,,,,0,130,5,135,256
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2887,1,9,15,2,142,0,6,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,5,,,,,,,,,,,,,,,0,188,0,188,269
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2888,2,19,32,1,99,1,8,0,1,0,10,1,1,0,1,0,0,0,7,0,0,0,0,0,3,,,,,,,,,,,,,,,1,184,4,189,775
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2889,2,45,84,10,96,2,7,3,2,0,12,0,2,0,0,1,0,0,10,1,0,0,0,0,0,,,,,,,,,,,,,,,0,275,10,285,521
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2891,1,27,44,1,83,0,0,5,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,0,175,12,187,382
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2892,1,9,15,0,58,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,0,87,3,90,184
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2893,2,86,72,8,210,8,33,11,3,3,26,0,3,0,0,0,0,0,11,0,0,1,0,0,11,,,,,,,,,,,,,,,0,486,7,493,1188
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2894,1,30,22,4,36,0,1,2,2,1,24,0,1,0,1,0,0,0,2,0,0,0,0,0,22,,,,,,,,,,,,,,,0,148,4,152,344
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2895,2,119,58,6,375,4,1,6,2,2,15,1,6,0,1,1,0,0,17,0,0,0,0,0,21,,,,,,,,,,,,,,,0,635,14,649,1096
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2896,1,56,31,3,75,2,3,4,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,20,,,,,,,,,,,,,,,0,200,11,211,357
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2897,2,68,101,10,283,4,1,3,1,0,8,2,4,0,0,0,0,0,7,7,0,1,0,0,3,,,,,,,,,,,,,,,0,503,8,511,780
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,557
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3220,1,33,22,11,53,2,3,1,1,2,79,1,2,0,0,0,0,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,14,216,9,239,576
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3221,3,90,62,17,123,5,5,2,3,1,113,3,1,0,0,0,0,0,8,0,0,0,0,0,30,,,,,,,,,,,,,,,0,463,9,472,1580
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3222,1,28,43,4,70,5,1,1,3,1,50,2,1,0,0,0,0,0,3,0,0,0,0,0,21,,,,,,,,,,,,,,,0,233,2,235,585
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3223,2,64,31,14,110,4,6,3,0,0,45,3,0,0,0,0,0,0,4,0,0,0,0,0,47,,,,,,,,,,,,,,,0,331,14,345,838
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3224,1,44,31,6,112,6,4,3,2,1,56,2,3,0,0,0,0,0,3,0,0,0,0,1,25,,,,,,,,,,,,,,,0,299,9,308,703
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3225,3,151,50,15,210,6,5,11,1,5,116,10,3,0,0,1,0,0,1,0,0,0,1,0,22,,,,,,,,,,,,,,,0,608,18,626,1524
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3226,2,58,33,11,136,1,4,4,4,3,54,1,1,0,0,0,0,0,5,0,0,0,0,0,19,,,,,,,,,,,,,,,0,334,4,338,770
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3227,3,189,120,32,244,9,6,8,5,2,77,6,8,2,0,1,0,0,8,0,0,0,0,0,10,,,,,,,,,,,,,,,0,727,30,757,1819
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3228,2,55,61,12,112,1,5,3,1,0,86,3,1,1,0,0,0,0,9,0,1,0,0,0,4,,,,,,,,,,,,,,,0,355,8,363,955
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3229,2,64,110,11,146,3,7,1,3,0,92,4,1,0,0,0,0,0,10,0,0,0,0,0,32,,,,,,,,,,,,,,,1,484,7,492,1164
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3230,2,51,87,9,116,3,6,3,3,4,71,2,0,0,0,0,0,0,4,0,0,0,0,0,31,,,,,,,,,,,,,,,1,390,12,403,1045
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3231,1,26,39,6,88,1,4,0,0,1,54,4,0,0,0,0,0,0,3,0,0,0,0,0,7,,,,,,,,,,,,,,,0,233,8,241,665
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3232,2,61,94,11,69,6,5,6,2,2,92,7,2,0,0,1,0,0,5,0,0,0,2,0,18,,,,,,,,,,,,,,,0,383,16,399,887
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3233,3,96,115,13,185,2,11,12,4,0,115,3,5,4,0,0,0,0,2,0,0,0,0,0,47,,,,,,,,,,,,,,,0,614,7,621,1732
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,678
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3235,1,56,40,6,139,4,4,1,0,0,30,4,0,0,0,0,0,0,9,0,1,0,0,1,0,,,,,,,,,,,,,,,0,295,11,306,720
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3236,1,68,67,8,65,2,3,1,0,0,37,2,0,0,0,0,0,0,7,0,0,0,0,0,9,,,,,,,,,,,,,,,0,269,0,269,666
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3237,2,131,51,4,99,16,4,2,0,4,19,1,2,0,0,0,0,0,7,0,0,0,0,0,4,,,,,,,,,,,,,,,0,344,9,353,830
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3238,2,162,35,7,124,10,1,2,0,0,40,2,2,0,0,0,0,0,5,0,0,0,0,0,10,,,,,,,,,,,,,,,0,400,12,412,1007
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3239,2,101,74,10,122,13,11,12,3,3,79,4,5,0,0,0,0,0,14,0,0,0,0,0,42,,,,,,,,,,,,,,,0,493,21,514,1213
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3240,2,37,28,7,59,3,1,2,0,1,33,3,1,0,0,0,0,0,1,0,0,0,0,0,6,,,,,,,,,,,,,,,0,182,11,193,1013
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3241,2,67,27,24,84,1,0,4,1,0,16,2,2,0,0,0,0,0,7,0,0,1,0,0,8,,,,,,,,,,,,,,,0,244,12,256,1085
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3242,2,95,58,6,83,1,3,8,4,0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,296,1,297,796
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3243,2,88,69,5,118,15,5,4,2,2,46,5,3,1,1,1,0,0,14,0,0,1,0,0,23,,,,,,,,,,,,,,,0,403,18,421,891
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3244,2,84,60,13,188,3,3,4,0,1,23,0,3,0,0,0,0,0,8,0,0,1,1,0,13,,,,,,,,,,,,,,,4,405,9,418,840
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3245,2,87,49,23,97,4,5,7,0,0,65,6,2,0,0,0,0,0,2,0,0,0,0,0,21,,,,,,,,,,,,,,,1,368,13,382,1005
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3246,2,53,30,9,180,2,4,4,4,4,31,3,3,0,0,0,0,0,6,0,0,0,0,0,9,,,,,,,,,,,,,,,0,342,15,357,829
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3247,1,70,21,11,47,1,4,3,4,0,56,2,2,1,0,0,0,0,2,0,0,0,0,0,15,,,,,,,,,,,,,,,0,239,2,241,600
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3248,2,89,41,10,49,4,5,4,2,3,68,3,6,1,1,1,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,0,292,12,304,762
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3249,2,113,50,9,118,1,4,5,2,0,48,4,0,0,0,0,0,0,5,0,0,0,0,0,34,,,,,,,,,,,,,,,6,393,10,409,966
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3250,1,19,9,4,20,1,0,3,1,2,18,3,0,0,0,0,0,0,2,0,0,0,0,0,4,,,,,,,,,,,,,,,0,86,3,89,179
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3251,2,47,33,4,68,3,4,2,1,0,17,1,1,0,0,0,0,0,2,0,0,1,0,0,4,,,,,,,,,,,,,,,0,188,0,188,431
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3252,2,94,81,25,132,3,9,9,1,0,97,2,1,0,0,0,0,0,6,0,0,0,0,0,36,,,,,,,,,,,,,,,0,496,21,517,1473
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3253,1,59,26,13,65,2,2,2,0,1,61,2,2,0,0,0,0,0,2,0,0,0,0,0,21,,,,,,,,,,,,,,,0,258,7,265,693
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3254,1,19,16,5,102,3,1,1,1,2,18,0,0,0,0,0,0,0,5,0,0,0,0,0,11,,,,,,,,,,,,,,,0,184,5,189,399
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3255,1,103,62,24,33,3,2,4,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,0,258,9,267,533
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3256,1,87,50,17,53,1,1,1,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,0,222,9,231,381
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3257,1,58,72,9,62,2,1,2,0,1,6,1,1,0,0,0,0,0,9,0,0,1,0,0,4,,,,,,,,,,,,,,,0,229,4,233,460
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3258,1,32,21,3,6,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,0,69,0,69,113
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3543,2,351,241,40,166,1,2,13,1,1,68,3,11,0,1,1,0,0,28,0,0,0,0,0,18,,,,,,,,,,,,,,,1,946,10,957,1340
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3544,2,373,200,75,206,2,5,15,2,0,78,3,4,1,0,0,0,0,47,0,0,0,0,0,13,,,,,,,,,,,,,,,0,1024,4,1028,1438
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3545,2,232,106,21,97,1,0,9,0,1,11,2,9,0,0,0,0,0,33,0,0,0,0,1,12,,,,,,,,,,,,,,,0,535,5,540,820
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3546,2,241,300,82,124,0,1,4,2,1,34,0,5,0,0,0,0,0,21,0,0,0,1,0,7,,,,,,,,,,,,,,,1,823,9,833,1080
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3547,1,91,55,2,41,0,0,2,0,0,3,0,2,0,0,0,0,0,4,0,0,0,0,0,2,,,,,,,,,,,,,,,0,202,2,204,367
3,30,VERACRUZ,1,PANUCO,152,TAMALIN,3548,1,142,139,37,100,1,1,3,2,2,23,0,5,0,1,0,0,0,18,0,0,0,0,0,48,,,,,,,,,,,,,,,0,522,9,531,728
3,30,VERACRUZ,1,PANUCO,152,TAMALIN,3549,2,378,438,35,115,12,3,4,2,2,18,2,10,0,0,1,0,0,45,0,0,0,0,0,5,,,,,,,,,,,,,,,0,1070,11,1081,1464
3,30,VERACRUZ,1,PANUCO,152,TAMALIN,3550,2,127,72,57,418,1,0,3,2,0,13,1,3,0,0,0,0,0,32,1,0,0,0,1,6,,,,,,,,,,,,,,,0,737,6,743,1028
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3572,2,219,107,10,61,4,5,4,1,0,35,0,8,1,1,0,0,0,19,0,0,0,0,0,2,,,,,,,,,,,,,,,0,477,7,484,808
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3573,2,238,181,11,64,4,6,3,1,0,56,1,5,3,1,1,0,0,20,0,0,0,0,0,7,,,,,,,,,,,,,,,0,602,9,611,1113
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3574,1,37,30,2,18,1,0,0,1,0,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,98,9,107,219
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3575,1,76,30,3,19,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,0,134,2,136,252
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3576,1,196,79,14,104,5,3,5,1,2,27,1,0,0,0,0,0,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,0,456,16,472,750
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3577,1,31,23,2,100,0,0,2,1,0,2,0,0,0,0,1,0,0,5,0,0,0,1,0,0,,,,,,,,,,,,,,,0,168,3,171,247
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3578,1,91,67,3,36,1,1,2,2,0,11,0,3,2,0,0,0,0,4,0,1,0,0,0,0,,,,,,,,,,,,,,,0,224,4,228,445
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3579,1,41,71,1,13,3,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,134,3,137,238
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3580,1,184,85,4,29,0,3,2,1,2,11,0,1,0,0,0,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,0,330,10,340,546
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3581,1,161,112,12,44,2,2,0,0,2,10,0,14,1,0,0,0,0,8,0,0,2,0,0,2,,,,,,,,,,,,,,,0,372,6,378,688
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3582,1,27,47,2,6,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,88,1,89,166
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3583,1,59,44,0,7,1,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,117,1,118,195
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3584,1,24,64,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,0,112,0,112,185
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3585,1,179,79,1,49,1,2,1,2,0,13,1,4,1,0,30,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,364,12,376,532
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3586,2,345,95,7,45,1,2,1,0,0,3,0,12,0,0,0,0,0,20,0,0,0,0,0,1,,,,,,,,,,,,,,,0,532,6,538,767
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3587,1,82,20,5,55,1,0,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,0,179,7,186,334
3,30,VERACRUZ,1,PANUCO,154,TAMPICO ALTO,3588,1,80,71,1,31,0,1,2,0,0,4,0,1,0,0,0,0,0,6,0,0,0,0,0,2,,,,,,,,,,,,,,,0,199,6,205,312
3,30,VERACRUZ,1,PANUCO,154,TAMPICO ALTO,3589,2,112,69,1,64,2,1,1,0,0,1,1,5,0,0,0,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,0,265,4,269,451
3,30,VERACRUZ,1,PANUCO,154,TAMPICO ALTO,3590,1,116,60,6,63,4,2,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,258,6,264,383
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3598,2,355,273,6,85,3,8,52,1,1,54,9,15,1,0,0,0,0,18,0,0,0,0,0,19,,,,,,,,,,,,,,,0,900,7,907,1381
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3599,2,346,345,8,55,1,2,13,2,0,12,1,24,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,4,819,4,827,1450
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3600,1,191,50,3,110,5,0,7,1,0,8,0,19,0,0,0,0,0,11,0,0,0,0,0,1,,,,,,,,,,,,,,,0,406,0,406,588
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3601,1,162,74,4,57,5,0,3,0,2,11,1,5,0,0,0,0,0,4,0,0,1,0,0,3,,,,,,,,,,,,,,,0,332,13,345,597
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3602,1,183,50,3,26,1,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,275,9,284,401
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3603,2,264,233,9,66,3,4,5,3,0,25,2,8,0,1,0,0,0,7,0,0,0,0,0,1,,,,,,,,,,,,,,,0,631,23,654,1150
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3604,3,335,253,8,114,2,1,7,4,1,34,2,11,0,0,0,0,0,21,1,1,1,0,0,0,,,,,,,,,,,,,,,0,796,11,807,1297
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3605,1,79,53,7,68,1,1,8,0,0,15,0,3,0,0,0,0,0,5,0,0,0,0,0,1,,,,,,,,,,,,,,,0,241,4,245,389
3,30,VERACRUZ,1,PANUCO,156,TANTIMA,3606,1,190,142,4,15,6,0,1,0,2,26,1,1,0,0,0,0,0,7,0,0,0,0,0,4,,,,,,,,,,,,,,,0,399,7,406,571
3,30,VERACRUZ,1,PANUCO,156,TANTIMA,3607,1,195,103,10,19,0,0,4,1,0,17,0,9,0,0,0,0,0,4,0,0,0,0,0,4,,,,,,,,,,,,,,,0,366,4,370,539
3,30,VERACRUZ,1,PANUCO,156,TANTIMA,3608,1,218,150,5,25,0,1,5,0,1,33,1,4,0,0,1,0,0,4,0,0,0,0,0,2,,,,,,,,,,,,,,,0,450,13,463,741
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3706,1,39,125,7,169,0,2,2,0,2,20,1,5,9,0,0,0,0,9,0,0,0,0,0,2,,,,,,,,,,,,,,,0,392,4,396,697
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3707,2,74,192,14,222,3,11,7,2,1,44,2,3,0,0,1,0,0,15,1,0,0,0,0,13,,,,,,,,,,,,,,,0,605,22,627,1100
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3708,2,116,142,27,206,9,10,3,2,4,40,2,7,1,0,1,0,0,14,0,1,0,0,0,2,,,,,,,,,,,,,,,0,587,23,610,1063
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3709,1,40,108,6,136,2,2,3,2,1,14,0,3,0,0,1,0,0,6,0,0,0,0,0,1,,,,,,,,,,,,,,,0,325,8,333,541
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3710,3,100,122,29,371,4,6,13,4,2,121,1,7,2,6,1,0,0,10,0,0,0,0,0,15,,,,,,,,,,,,,,,0,814,25,839,1532
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3711,2,130,197,21,420,3,4,5,3,3,68,0,5,1,0,0,0,0,16,0,0,2,0,0,7,,,,,,,,,,,,,,,8,885,18,911,1420
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3712,2,99,199,24,339,3,0,4,3,0,61,0,2,0,0,0,0,0,35,0,0,1,0,0,10,,,,,,,,,,,,,,,0,780,17,797,1395
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3713,2,66,221,9,352,2,2,14,4,2,39,1,2,1,0,0,0,0,16,0,0,0,0,0,8,,,,,,,,,,,,,,,0,739,23,762,1207
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3714,2,87,206,28,376,1,7,15,3,0,61,0,5,1,0,1,0,0,12,0,0,2,0,0,4,,,,,,,,,,,,,,,0,809,26,835,1320
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3715,2,25,144,4,274,0,2,6,0,0,20,0,1,0,0,0,0,0,15,0,0,1,0,0,2,,,,,,,,,,,,,,,1,494,15,510,752
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3716,1,9,141,7,53,0,1,2,4,1,26,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,,,,,,,,,,,,,0,248,3,251,368
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3717,1,30,88,11,210,1,3,4,2,1,17,0,2,0,0,1,0,0,5,0,1,0,2,0,2,,,,,,,,,,,,,,,0,380,14,394,573
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3718,2,71,100,18,187,10,1,5,0,0,12,0,7,0,0,0,0,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,0,429,14,443,768
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3719,2,104,219,55,195,7,2,5,0,2,20,0,6,0,0,0,0,0,11,0,0,0,0,0,5,,,,,,,,,,,,,,,0,631,10,641,876
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3720,1,54,72,8,95,1,0,3,1,0,10,0,2,0,0,0,0,0,2,0,0,0,0,0,2,,,,,,,,,,,,,,,0,250,0,250,349
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3721,1,46,101,4,40,2,0,2,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,0,207,2,209,425
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3722,1,17,81,3,160,1,0,3,0,0,4,1,0,0,0,0,0,0,8,0,0,0,0,0,2,,,,,,,,,,,,,,,0,280,6,286,397
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3723,3,34,267,9,127,4,2,3,2,1,17,2,1,0,0,1,0,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,6,477,7,490,993
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3724,2,27,239,5,126,3,2,7,1,1,15,0,1,0,0,1,0,0,5,0,0,0,0,0,7,,,,,,,,,,,,,,,0,440,15,455,854
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3725,2,636,232,23,202,3,2,9,1,1,27,1,4,0,0,0,0,0,16,0,0,0,0,0,6,,,,,,,,,,,,,,,0,1163,20,1183,1087
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3726,1,84,180,6,168,5,1,3,2,2,4,1,5,0,0,0,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,0,470,13,483,687
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3727,2,133,135,20,141,3,0,8,2,0,2,0,11,0,0,1,0,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,0,468,27,495,805
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3728,1,43,99,6,64,0,0,2,0,0,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,222,17,239,321
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3729,3,144,145,33,527,3,4,6,3,1,13,3,4,3,0,9,0,0,12,0,0,4,0,0,4,,,,,,,,,,,,,,,0,918,19,937,1613
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3730,2,37,61,20,267,4,3,3,3,0,6,8,1,0,0,1,0,0,4,1,0,1,0,0,0,,,,,,,,,,,,,,,0,420,25,445,767
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3731,1,25,214,6,109,11,5,2,0,3,22,0,1,0,1,0,0,0,2,0,0,0,1,0,3,,,,,,,,,,,,,,,0,405,8,413,636
3,30,VERACRUZ,1,PANUCO,160,TEMPOAL,3732,1,66,137,79,138,5,6,2,0,1,10,0,7,0,0,0,0,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,0,458,16,474,743
3,30,VERACRUZ,1,PANUCO,161,TEMPOAL,3733,1,35,66,14,28,2,0,1,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,,,,,,0,162,1,163,273
3,30,VERACRUZ,1,PANUCO,161,TEMPOAL,3734,1,92,66,47,85,12,2,9,2,2,25,5,1,1,0,0,0,0,3,0,0,1,0,0,2,,,,,,,,,,,,,,,0,355,20,375,664
3,30,VERACRUZ,1,PANUCO,161,TEMPOAL,3735,1,62,115,15,148,1,0,9,1,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,2,,,,,,,,,,,,,,,0,367,5,372,607
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1320,2,36,234,441,59,6,0,21,1,4,34,0,72,0,0,0,0,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,0,923,35,958,1422
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1321,2,39,127,275,45,2,1,14,1,1,48,0,48,0,0,1,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,608,22,630,941
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1322,2,39,269,191,87,8,1,5,1,2,12,0,17,0,0,0,0,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,0,645,17,662,1024
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1323,2,11,264,269,86,10,2,3,1,0,6,0,20,1,0,0,0,0,17,0,0,1,0,0,,,,,,,,,,,,,,,,0,691,11,702,959
