CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0855,2,258,185,4,3,3,17,5,12,8,1,1,0,0,7,0,504,7,511,956
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0856,2,213,150,4,4,1,6,8,5,2,0,1,0,0,4,0,398,6,404,775
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0857,2,190,142,8,3,3,7,3,5,4,1,2,1,0,6,0,375,5,380,835
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0858,1,151,99,3,1,1,7,2,6,1,0,1,0,0,1,0,273,3,276,520
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0859,2,366,221,11,3,1,20,5,6,8,0,0,0,0,3,2,644,5,651,1390
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0860,3,502,383,12,9,3,32,7,15,5,1,7,0,0,4,1,980,13,994,1319
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0861,1,135,131,5,4,0,11,2,6,3,0,2,4,0,2,0,305,9,314,714
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0862,2,160,155,2,2,0,11,3,13,3,1,2,0,0,1,0,353,6,359,807
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0863,2,209,183,8,3,2,20,8,4,7,0,3,0,0,2,2,449,15,466,981
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0864,2,232,180,2,3,2,9,8,11,6,0,0,0,0,5,0,458,9,467,926
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0865,3,393,299,12,6,6,36,4,12,12,1,1,2,0,8,0,792,14,806,1640
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0866,20,3562,2037,144,45,44,185,59,76,67,4,22,3,4,28,3,6280,136,6451,13627
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0867,3,450,275,8,8,4,47,17,14,7,0,2,0,0,3,0,835,16,1123,1633
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0868,2,248,242,5,10,7,19,4,8,1,0,3,2,0,4,0,553,15,568,1255
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0869,2,184,243,4,1,1,14,6,11,4,0,1,0,1,1,0,471,10,481,1044
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0870,2,309,177,6,8,3,14,7,9,5,0,0,0,0,1,0,539,6,545,1064
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0871,2,347,186,6,4,3,11,11,8,12,2,2,1,2,0,0,595,4,599,1262
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0872,3,641,388,8,2,2,26,5,14,3,1,1,0,0,10,3,1101,10,1114,2030
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0873,5,1144,497,11,6,9,54,12,22,11,1,2,1,0,12,0,1782,24,1806,3143
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0874,2,341,235,10,2,2,23,8,8,6,1,0,0,0,5,0,641,6,653,1297
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0875,2,323,231,7,3,5,15,1,14,2,0,4,0,0,4,0,609,12,615,1236
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0876,2,235,206,7,6,4,23,5,8,4,0,1,0,0,5,1,504,16,616,1101
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0877,2,315,236,7,6,6,17,3,2,4,1,3,1,0,6,0,607,15,622,1274
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0878,2,254,188,3,7,4,11,2,6,3,1,4,0,0,3,1,486,12,499,1056
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0879,7,1244,705,28,21,7,87,25,44,45,9,5,9,0,32,2,2261,59,2322,4437
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0880,2,242,175,9,4,2,21,6,13,4,1,4,0,0,3,0,484,11,515,792
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0881,1,196,147,11,7,3,12,1,9,7,0,0,0,0,0,0,393,9,402,740
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0882,1,115,157,6,0,0,11,0,3,2,0,0,0,0,2,0,296,12,308,618
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0883,2,263,221,9,4,0,12,6,10,5,0,2,0,0,2,0,534,6,540,1004
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0884,2,247,183,10,2,6,17,5,5,8,3,0,0,0,4,1,490,9,499,975
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0885,2,239,168,13,2,5,27,11,3,5,2,1,0,0,3,0,479,12,491,993
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0886,2,325,195,7,1,2,11,2,9,2,0,4,1,0,2,1,561,10,572,1019
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0887,2,261,188,7,3,2,17,5,9,5,0,0,0,0,5,1,502,18,521,1019
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0888,2,359,263,10,4,0,20,6,13,6,1,0,0,0,7,0,689,19,708,1393
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0889,11,2321,1065,72,26,11,161,33,59,44,2,7,1,0,39,2,3841,49,3892,7328
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0890,4,686,500,23,6,2,53,18,34,19,2,2,0,0,14,0,1359,24,1383,2712
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0891,7,1346,749,36,16,2,100,19,48,20,0,3,0,0,20,3,2359,37,2399,4562
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0892,2,250,204,13,3,3,27,1,5,5,2,0,0,0,3,0,516,6,506,985
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0893,2,235,170,10,3,3,16,0,8,1,0,3,0,0,3,0,452,11,463,821
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0894,14,2747,1683,67,36,21,200,70,85,66,2,7,2,0,41,3,5027,55,5095,9372
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,0895,3,435,263,14,7,2,38,7,23,8,1,3,0,0,7,1,808,9,818,1509
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0896,11,2616,875,48,21,12,156,31,83,57,4,4,0,1,39,2,3947,46,4000,7560
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0897,3,732,293,17,7,4,37,16,10,17,0,5,0,0,16,1,1154,19,1174,2100
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0898,13,2785,1327,133,23,19,178,28,79,36,4,3,1,6,48,1,4670,63,4734,8787
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0899,2,345,140,8,6,1,13,2,4,3,0,0,0,0,3,2,525,10,539,1162
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0900,7,1580,595,29,19,11,73,19,37,30,0,2,0,0,17,0,2412,44,2456,4987
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0901,5,747,477,24,11,11,50,3,20,15,2,1,0,0,10,0,1371,24,1407,3264
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0902,3,493,215,8,4,2,58,7,13,9,3,3,0,0,7,0,822,19,837,1905
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,0904,9,1314,909,16,22,4,134,13,37,17,6,7,1,0,17,1,2497,48,2546,5881
2,28,TAMAULIPAS,16,XICOTENCATL,28,NUEVO MORELOS,0905,2,585,535,0,0,0,0,1,2,0,2,4,1,0,0,0,1130,3,1133,1289
2,28,TAMAULIPAS,16,XICOTENCATL,28,NUEVO MORELOS,0906,2,433,411,0,2,0,0,4,2,0,0,1,0,0,0,0,853,6,859,1042
2,28,TAMAULIPAS,16,XICOTENCATL,28,NUEVO MORELOS,0907,1,261,282,0,0,0,1,12,1,0,2,0,0,0,0,0,559,9,568,664
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0908,3,596,588,1,2,0,2,3,8,3,2,1,2,0,2,0,1210,12,1221,1530
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0909,2,502,416,5,1,0,2,2,7,5,1,1,3,0,2,0,947,6,954,1199
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0910,3,600,527,1,3,0,4,15,3,10,2,5,1,0,5,0,1176,8,1184,1515
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0911,1,182,190,0,0,0,2,3,1,8,1,1,1,0,0,0,389,1,390,506
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0912,1,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,165,200
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0913,1,111,74,0,0,0,0,0,1,0,0,0,0,0,0,0,186,0,186,215
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0914,3,429,416,0,0,0,0,3,0,0,2,7,0,0,0,0,857,16,964,1086
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0915,1,211,204,0,1,0,0,0,0,0,0,0,0,0,1,0,417,2,419,576
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0916,1,173,184,0,1,0,1,1,1,1,0,0,0,0,0,0,362,6,368,459
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0917,1,154,153,0,0,1,1,2,2,0,0,1,0,0,0,0,314,2,316,397
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0918,1,190,265,2,1,0,2,1,6,0,1,0,0,0,0,0,468,4,472,673
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0919,1,135,109,0,1,0,0,1,0,0,0,0,0,0,0,0,246,1,247,294
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0920,1,203,205,0,0,0,1,2,2,2,0,0,0,0,0,0,415,8,423,535
2,28,TAMAULIPAS,16,XICOTENCATL,29,OCAMPO,0921,2,456,499,0,1,2,3,3,1,0,2,2,1,0,5,0,975,16,991,1281
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0922,2,615,421,3,0,0,12,5,7,14,2,0,0,0,0,0,1079,15,1094,1408
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0923,2,337,229,3,2,2,9,0,6,6,4,0,0,0,1,0,599,11,610,858
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0924,3,630,453,4,1,0,32,10,13,77,0,2,1,0,0,0,1223,9,1232,1714
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0925,2,363,234,4,0,1,10,0,6,20,0,0,0,1,0,0,639,10,649,915
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0926,3,668,678,3,4,6,39,2,6,9,2,0,1,0,0,0,1418,10,1428,1915
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0927,2,412,402,6,1,4,13,21,4,3,0,5,0,0,3,1,874,10,885,1170
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0928,2,623,419,1,4,11,12,10,5,4,2,0,0,0,1,0,1092,9,1101,1416
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0929,2,316,296,2,1,0,8,3,4,5,0,2,0,0,0,0,637,8,645,841
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,0930,3,449,439,0,2,1,16,7,1,11,0,4,1,0,0,0,931,13,944,1212
2,28,TAMAULIPAS,16,XICOTENCATL,31,PALMILLAS,0931,1,114,150,1,0,0,1,1,0,3,0,0,0,0,0,0,270,3,273,375
2,28,TAMAULIPAS,16,XICOTENCATL,31,PALMILLAS,0932,1,116,109,3,0,0,1,1,0,3,0,0,0,0,0,1,233,1,234,324
2,28,TAMAULIPAS,16,XICOTENCATL,31,PALMILLAS,0933,1,95,129,0,1,0,1,4,0,1,0,0,0,0,0,0,231,1,231,308
2,28,TAMAULIPAS,16,XICOTENCATL,31,PALMILLAS,0934,2,177,299,0,2,0,1,0,0,1,0,2,0,0,0,0,482,59,644,605
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0935,4,629,529,22,14,17,59,22,32,12,1,7,0,0,9,0,1353,26,1280,2802
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0936,3,402,437,9,5,3,19,7,29,17,0,0,0,0,4,0,932,10,975,2019
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0937,2,183,259,4,3,1,12,5,13,8,1,1,0,0,0,0,490,18,504,1124
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0938,1,113,92,2,5,0,16,0,6,1,0,0,0,0,3,0,238,3,241,570
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0939,1,113,96,0,4,4,11,5,11,2,0,0,0,0,0,0,246,13,259,640
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0940,1,142,81,4,1,1,21,1,17,1,0,0,0,0,3,0,272,6,278,718
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0941,3,307,207,4,0,5,37,0,19,6,105,0,0,0,5,0,695,20,715,1584
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0942,2,198,174,12,5,2,20,6,11,5,0,3,0,2,2,0,440,9,449,984
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0943,3,303,311,10,11,2,51,9,20,11,0,3,0,0,14,0,745,28,773,1630
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0944,10,1571,714,52,42,25,205,33,168,44,1,1,0,0,60,0,2916,51,2971,6910
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0945,5,866,473,17,15,9,68,23,50,32,2,3,1,0,15,0,1574,69,1643,3285
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0946,2,359,228,8,2,3,36,5,36,12,0,2,0,0,7,0,698,14,712,1441
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0947,2,258,226,2,4,0,19,2,16,4,0,0,0,0,4,1,535,17,553,1115
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0948,2,229,236,7,6,8,45,7,21,12,1,4,0,0,5,0,581,19,600,1289
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0949,2,219,128,4,5,3,17,7,10,8,0,1,0,0,2,0,404,11,415,871
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0950,2,152,132,0,5,3,30,4,10,6,0,0,0,0,2,1,344,12,356,888
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0951,2,171,138,2,1,0,22,1,11,5,0,0,0,0,4,0,355,12,367,1009
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0952,2,178,177,2,5,1,28,4,19,5,0,3,0,0,0,1,422,12,435,1105
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0953,2,180,166,4,7,0,13,3,9,6,2,0,0,0,4,0,394,2,396,1025
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0954,1,77,70,3,2,1,6,1,13,0,0,0,0,0,0,0,173,8,181,450
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0955,2,146,117,3,4,4,16,2,12,3,1,0,0,1,4,0,313,6,317,751
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0956,3,617,483,4,11,5,62,6,36,12,8,4,1,0,10,1,1259,11,1281,1122
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0957,2,202,180,3,6,2,26,5,14,1,1,2,1,0,1,1,444,7,452,1045
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0958,1,128,90,9,1,3,16,5,19,1,2,1,1,0,1,0,277,0,272,697
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0959,1,160,113,1,3,2,21,3,11,2,0,0,0,0,3,0,319,0,325,746
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0960,2,244,200,4,5,5,34,6,23,6,0,0,0,0,4,0,531,5,536,1123
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,0961,1,147,121,4,1,0,18,4,7,0,1,0,0,0,5,0,308,8,322,616
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0962,1,150,73,5,4,0,18,0,9,7,77,77,73,4,0,0,497,6,272,634
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0963,2,222,134,8,8,3,29,3,19,5,1,1,0,0,6,2,439,4,442,1032
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0964,2,279,170,8,9,5,40,8,26,6,0,13,0,0,10,0,574,17,588,1288
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0965,3,482,297,10,10,2,52,8,21,15,0,2,0,0,8,0,907,17,924,1842
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,0966,15,2422,1490,62,62,38,333,82,223,85,0,10,0,0,78,3,4885,88,4988,11247
