state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PT,PVEM,PARMEO,PC,PSN,PAS,PUP,PANAL,PAN_PRD_PT_PC,PRI_PVEM,PAN_PRD_PT,PMC,PSD,MC,MORENA,PES,PRS,PAN_PRD,CI_1,CI_2,CI_3,CI_4,CI_5,PANAL_PSD,PMR,PAN_PRD_MC,PRI_PVEM_PANAL,PT_MORENA_PES,PRD_MC_PUP,PRI_PANAL,PVEM_PANAL,PRD_MC,FXM,RSP,PAN_PRI,PRI_PRD,PAN_PRI_PRD,PAN_PRI_PANAL,PAN_PRD_PANAL,PRI_PRD_PANAL,PAN_PANAL,PRD_PANAL,PT_PVEM_PUP,PT_PVEM_MORENA,PT_PUP_MORENA,PVEM_PUP_MORENA,PT_PVEM,PT_PUP,PT_MORENA,PVEM_PUP,PVEM_MORENA,PUP_MORENA,CC_PAN_PRI_PRD_PANAL,CC_PT_PVEM,CC_PAN_PRI_PRD,CC_PAN_PRI,CC_PRI_PANAL,CC_PVEM_PANAL,CC_PRD_PANAL,CC_PRI_PRD_PANAL,CC_PAN_PRD,CC_PRI_PRD,CC_PAN_PANAL,CC_PAN_PRI_PANAL,CC_PT_PVEM_PUP_MORENA,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,PAN_PRI_PRD_PANAL,PT_PVEM_PUP_MORENA,MUJER,CC_PAN_PRD_PUP,PAN_PUP,PRD_PUP,CC_PAN_PRD_PANAL,CC_PRD_PUP,CC_PVEM_MORENA_PANAL_FXM,PVEM_MORENA_PANAL,PVEM_MORENA_FXM,PVEM_PANAL_FXM,MORENA_PANAL_FXM,PVEM_FXM,MORENA_PANAL,MORENA_FXM,PANAL_FXM,CC_PVEM_MORENA_PANAL,CC_PVEM_MORENA,CC_PVEM_MORENA_FXM,CC_PVEM_FXM,CC_PT_PUP_PANAL,PT_PANAL,PUP_PANAL,CC_PT_PUP,CC_PT_PANAL,CC_MORENA_PANAL_FXM,CC_MORENA_PANAL,CC_MORENA_FXM,CC_PUP_PANAL_FXM,PUP_FXM,CC_PUP_PANAL,CC_PUP_FXM,CC_PANAL_FXM,PVEM_MORENA_PANAL_FXM,PAN_PRD_PUP,PUP_PANAL_FXM,PT_PUP_PANAL,extra,manipulated_year,final_incumbent
OAXACA,SAN FRANCISCO IXHUATAN,885,20143,2016,PAN_PRD_PT,JOSE LUIS GARCIA HENESTROZA,336,PAN_PRD,TRUE,PRD,JOSE LUIS GARCIA HENESTROZA,PRI_PVEM,NA,NA,NA,0.1909332244,1313,893,906,0,298,0,6,95,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,4,154,0,0,336,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN FRANCISCO IXHUATAN,886,20143,2016,PAN_PRD_PT,JOSE LUIS GARCIA HENESTROZA,229,PAN_PRD,TRUE,PRD,JOSE LUIS GARCIA HENESTROZA,PRI_PVEM,NA,NA,NA,0.1909332244,798,577,589,0,209,0,2,73,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,1,63,0,0,229,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN FRANCISCO IXHUATAN,887,20143,2016,PAN_PRD_PT,JOSE LUIS GARCIA HENESTROZA,371,PAN_PRD,TRUE,PRD,JOSE LUIS GARCIA HENESTROZA,PRI_PVEM,NA,NA,NA,0.1909332244,1283,901,922,0,370,0,4,77,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,79,0,0,371,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN FRANCISCO IXHUATAN,888,20143,2016,PAN_PRD_PT,JOSE LUIS GARCIA HENESTROZA,83,PAN_PRD,TRUE,PRD,JOSE LUIS GARCIA HENESTROZA,PRI_PVEM,NA,NA,NA,0.1909332244,201,160,168,0,64,0,0,10,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,3,0,0,83,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN FRANCISCO IXHUATAN,889,20143,2016,PAN_PRD_PT,JOSE LUIS GARCIA HENESTROZA,431,PAN_PRD,TRUE,PRD,JOSE LUIS GARCIA HENESTROZA,PRI_PVEM,NA,NA,NA,0.1909332244,833,674,681,0,215,0,7,18,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,3,0,0,431,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN FRANCISCO IXHUATAN,890,20143,2016,PAN_PRD_PT,JOSE LUIS GARCIA HENESTROZA,41,PAN_PRD,TRUE,PRD,JOSE LUIS GARCIA HENESTROZA,PRI_PVEM,NA,NA,NA,0.1909332244,103,60,61,0,9,0,0,7,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,3,0,0,41,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN FRANCISCO TELIXTLAHUACA,900,20150,2016,PRI_PVEM,JAVIER FLORES CASTELLANOS,175,PRI_PVEM,TRUE,PRI,JAVIER FLORES CASTELLANOS,PUP,NA,237,PUP,0.0337837838,2015,1363,1405,0,0,0,294,0,NA,NA,NA,NA,237,7,NA,175,NA,NA,44,1,107,0,10,254,234,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN FRANCISCO TELIXTLAHUACA,901,20150,2016,PRI_PVEM,JAVIER FLORES CASTELLANOS,217,PRI_PVEM,TRUE,PRI,JAVIER FLORES CASTELLANOS,PUP,NA,246,PUP,0.0337837838,2308,1602,1643,0,0,0,511,0,NA,NA,NA,NA,246,7,NA,217,NA,NA,46,3,135,0,21,221,195,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN FRANCISCO TELIXTLAHUACA,902,20150,2016,PRI_PVEM,JAVIER FLORES CASTELLANOS,207,PRI_PVEM,TRUE,PRI,JAVIER FLORES CASTELLANOS,PUP,NA,145,PUP,0.0337837838,1627,1143,1170,0,0,0,238,0,NA,NA,NA,NA,145,5,NA,207,NA,NA,28,7,177,0,4,189,143,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN FRANCISCO TELIXTLAHUACA,903,20150,2016,PRI_PVEM,JAVIER FLORES CASTELLANOS,217,PRI_PVEM,TRUE,PRI,JAVIER FLORES CASTELLANOS,PUP,NA,196,PUP,0.0337837838,2417,1659,1700,0,0,0,439,0,NA,NA,NA,NA,196,4,NA,217,NA,NA,40,4,218,0,43,250,248,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN FRANCISCO TELIXTLAHUACA,904,20150,2016,PRI_PVEM,JAVIER FLORES CASTELLANOS,28,PRI_PVEM,TRUE,PRI,JAVIER FLORES CASTELLANOS,PUP,NA,7,PUP,0.0337837838,79,67,67,0,0,0,3,0,NA,NA,NA,NA,7,0,NA,28,NA,NA,0,0,0,0,1,4,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN FRANCISCO TELIXTLAHUACA,905,20150,2016,PRI_PVEM,JAVIER FLORES CASTELLANOS,19,PRI_PVEM,TRUE,PRI,JAVIER FLORES CASTELLANOS,PUP,NA,13,PUP,0.0337837838,361,236,244,0,0,0,58,0,NA,NA,NA,NA,13,0,NA,19,NA,NA,34,3,14,0,9,53,33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN JACINTO AMILPAS,917,20157,2016,PAN_PRD_PT,VICTOR ARMANDO LOPEZ HERNANDEZ,508,PAN_PRD,TRUE,PRD,VICTOR AMADO LOPEZ HERNANDEZ,PSD,NA,58,PSD,0.0288632327,2183,1339,1369,0,0,0,338,0,NA,NA,NA,NA,33,22,NA,145,NA,NA,58,39,185,0,11,508,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN JACINTO AMILPAS,918,20157,2016,PAN_PRD_PT,VICTOR ARMANDO LOPEZ HERNANDEZ,386,PAN_PRD,TRUE,PRD,VICTOR AMADO LOPEZ HERNANDEZ,PSD,NA,43,PSD,0.0288632327,2811,1537,1581,0,0,0,310,0,NA,NA,NA,NA,26,72,NA,244,NA,NA,43,69,350,0,37,386,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN JACINTO AMILPAS,919,20157,2016,PAN_PRD_PT,VICTOR ARMANDO LOPEZ HERNANDEZ,808,PAN_PRD,TRUE,PRD,VICTOR AMADO LOPEZ HERNANDEZ,PSD,NA,92,PSD,0.0288632327,5089,2780,2874,0,0,0,401,0,NA,NA,NA,NA,203,49,NA,383,NA,NA,92,125,668,0,51,808,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRD
OAXACA,SAN JOSE CHILTEPEC,943,20166,2016,MC,IRINEO MOLINA ESPINOZA,254,MC,TRUE,PMC,IRINEO MOLINA ESPINOZA,PSD,NA,4,PSD,0.0548431948,1912,1394,1454,0,0,0,52,0,NA,NA,NA,NA,0,10,NA,463,NA,NA,4,254,403,0,0,208,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,MC
OAXACA,SAN JOSE CHILTEPEC,944,20166,2016,MC,IRINEO MOLINA ESPINOZA,195,MC,TRUE,PMC,IRINEO MOLINA ESPINOZA,PSD,NA,15,PSD,0.0548431948,1629,1267,1309,0,0,0,40,0,NA,NA,NA,NA,0,18,NA,419,NA,NA,15,195,476,0,0,104,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,MC
OAXACA,SAN JOSE CHILTEPEC,945,20166,2016,MC,IRINEO MOLINA ESPINOZA,52,MC,TRUE,PMC,IRINEO MOLINA ESPINOZA,PSD,NA,7,PSD,0.0548431948,772,598,613,0,0,0,38,0,NA,NA,NA,NA,0,6,NA,273,NA,NA,7,52,181,0,0,41,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,MC
OAXACA,SAN JOSE CHILTEPEC,946,20166,2016,MC,IRINEO MOLINA ESPINOZA,123,MC,TRUE,PMC,IRINEO MOLINA ESPINOZA,PSD,NA,7,PSD,0.0548431948,1550,1183,1232,0,0,0,41,0,NA,NA,NA,NA,0,5,NA,412,NA,NA,7,123,325,0,0,270,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,MC
OAXACA,SAN JOSE CHILTEPEC,947,20166,2016,MC,IRINEO MOLINA ESPINOZA,150,MC,TRUE,PMC,IRINEO MOLINA ESPINOZA,PSD,NA,3,PSD,0.0548431948,1192,939,980,0,0,0,124,0,NA,NA,NA,NA,0,3,NA,360,NA,NA,3,150,208,0,0,91,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,MC
OAXACA,SAN JOSE CHILTEPEC,948,20166,2016,MC,IRINEO MOLINA ESPINOZA,82,MC,TRUE,PMC,IRINEO MOLINA ESPINOZA,PSD,NA,3,PSD,0.0548431948,1224,951,969,0,0,0,19,0,NA,NA,NA,NA,0,7,NA,468,NA,NA,3,82,312,0,0,60,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,MC
OAXACA,SAN JOSE ESTANCIA GRANDE,951,20168,2016,PRI_PVEM,FELIX RUFINO METODIO CORCUERA PALACIOS,236,PRI_PVEM,TRUE,PRI,FELIX RUFINO METODIO CORCUERA PALACIOS,PAN_PRD_PT,NA,NA,NA,0.2183486239,741,562,575,0,0,0,143,0,NA,NA,NA,NA,0,0,NA,236,NA,NA,11,0,169,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN JOSE INDEPENDENCIA,952,20169,2016,PRI_PVEM,VICTOR MANUEL MIRANDA CAMILO,897,PRI_PVEM,TRUE,PRI,VICTOR MANUEL MIRANDA CAMILO,PAN_PRD_PT,NA,NA,NA,0.064186725,2082,1614,1626,0,0,0,1,0,NA,NA,NA,NA,0,0,NA,897,NA,NA,0,0,3,0,0,713,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN JOSE INDEPENDENCIA,953,20169,2016,PRI_PVEM,VICTOR MANUEL MIRANDA CAMILO,192,PRI_PVEM,TRUE,PRI,VICTOR MANUEL MIRANDA CAMILO,PAN_PRD_PT,NA,NA,NA,0.064186725,576,451,451,0,0,0,1,0,NA,NA,NA,NA,0,0,NA,192,NA,NA,0,0,1,0,0,257,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
OAXACA,SAN JOSE INDEPENDENCIA,954,20169,2016,PRI_PVEM,VICTOR MANUEL MIRANDA CAMILO,292,PRI_PVEM,TRUE,PRI,VICTOR MANUEL MIRANDA CAMILO,PAN_PRD_PT,NA,NA,NA,0.064186725,730,561,568,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,292,NA,NA,0,0,0,0,0,269,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016,PRI
