CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1435,1,18,181,4,4,159,4,8,33,3,2,1,0,1,1,0,0,0,0,1,0,,420,0,21,441,637
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1436,1,3,48,0,0,22,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,,80,0,1,81,139
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1437,1,3,24,2,4,20,1,4,8,1,1,0,0,0,1,0,0,0,0,0,0,,69,0,4,73,152
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1438,1,5,67,1,1,23,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,106,0,7,113,204
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1439,1,13,42,1,1,83,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,,149,1,15,165,281
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1440,1,7,41,1,2,22,0,0,10,1,1,0,1,0,0,0,0,2,1,0,0,,89,0,6,95,159
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1442,1,7,160,1,0,176,3,2,20,2,1,0,0,0,0,0,0,0,0,0,0,,372,0,17,389,555
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1443,1,2,120,0,0,99,0,2,11,1,0,0,0,0,0,0,0,0,0,1,0,,236,0,7,243,326
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1444,1,8,53,3,0,30,3,9,16,1,2,1,0,0,0,0,0,0,0,0,0,,126,0,5,131,223
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1447,1,10,42,1,0,53,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,,114,0,5,119,202
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1448,1,8,86,1,0,53,1,18,10,0,1,0,0,0,0,0,0,0,0,0,0,,178,0,11,189,310
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1450,1,9,83,3,2,90,5,3,10,2,0,0,0,0,0,0,0,0,0,0,0,,207,0,23,230,427
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1452,1,7,128,2,2,112,0,1,16,0,1,2,0,0,0,0,0,0,0,0,0,,271,0,10,281,450
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1453,1,10,118,2,1,62,2,1,18,3,0,0,0,0,0,0,0,0,2,0,0,,219,0,12,231,397
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1454,1,6,95,2,0,40,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,146,0,12,158,246
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1455,1,6,104,3,3,140,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,,273,0,18,291,440
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1460,1,5,59,1,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,98,0,3,101,148
1,32,ZACATECAS,10,JEREZ,46,TEPETONGO,1463,1,3,65,3,1,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,112,0,7,119,202
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1465,2,245,144,10,4,45,5,5,66,2,7,0,,0,0,1,0,2,0,0,0,,536,0,17,553,903
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1466,1,142,76,6,3,39,4,1,44,3,2,0,,0,0,0,0,0,0,0,1,,321,1,8,330,126
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1467,1,205,127,5,3,50,6,3,65,1,3,2,,2,2,0,0,0,0,0,0,,474,0,23,497,132
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1468,2,225,150,3,4,67,4,6,50,3,3,2,,2,1,1,0,0,0,0,0,,521,0,16,537,395
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1475,1,52,69,3,0,8,2,1,15,0,0,0,,0,0,0,0,0,0,0,0,,150,0,13,163,331
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1476,1,19,52,1,0,23,3,2,10,1,0,0,,1,0,0,0,0,0,0,1,,113,0,3,116,170
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1478,1,95,66,3,1,22,1,0,19,1,0,0,,0,0,0,0,0,0,0,0,,208,1,7,216,219
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1479,1,74,34,0,1,10,1,0,6,0,1,0,,0,0,0,0,0,0,0,1,,128,0,3,131,274
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1480,1,44,12,3,1,6,4,2,42,3,0,1,,1,1,0,0,0,0,0,2,,122,0,4,126,287
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1481,1,35,38,3,2,13,3,3,51,1,0,0,,0,1,0,0,0,0,0,1,,151,0,10,161,159
1,32,ZACATECAS,14,TLALTENANGO,47,TEUL DE GONZALEZ ,1484,1,30,11,4,1,4,0,0,47,1,0,0,,0,0,0,0,0,0,0,0,,98,0,1,99,145
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1485,2,180,149,9,22,6,5,1,102,4,3,1,,2,2,1,0,4,0,0,2,,493,0,22,515,816
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1486,2,268,249,21,19,11,13,8,220,12,4,2,,6,0,1,0,2,1,1,2,,840,0,48,888,1424
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1487,1,174,129,5,12,4,2,2,88,3,3,1,,3,3,0,0,0,1,0,0,,430,2,22,454,743
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1488,1,51,31,2,3,3,0,1,33,1,1,0,,2,1,1,0,0,0,0,0,,130,0,2,132,217
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1489,1,183,102,6,9,10,6,4,84,5,9,0,,0,1,0,0,3,2,0,0,,424,0,26,450,699
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1490,1,122,89,3,6,4,3,2,75,1,17,1,,3,3,0,0,1,0,0,0,,330,0,15,345,531
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1491,1,138,82,8,6,2,3,4,78,1,2,1,,4,0,0,0,4,0,0,0,,333,1,10,344,537
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1492,1,158,84,7,8,3,8,2,119,3,6,1,,2,0,0,0,3,1,1,0,,406,0,18,424,701
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1493,2,210,154,6,17,8,5,4,132,6,4,1,,4,1,0,0,4,2,0,2,,560,0,27,587,838
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1494,2,151,91,1,18,4,2,3,99,7,11,0,,6,1,0,0,1,0,0,1,,396,0,13,409,449
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1495,2,161,141,5,18,12,10,7,143,12,10,1,,3,3,0,1,1,0,0,1,,529,0,29,558,882
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1496,1,110,80,4,15,4,0,6,79,5,3,0,,3,1,0,0,1,0,0,0,,311,0,19,330,500
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1497,2,319,187,13,21,8,11,6,242,16,9,0,3,1,1,0,0,5,1,0,0,,843,0,24,867,1367
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1498,4,526,387,19,57,24,11,13,371,20,15,3,,12,3,3,0,8,3,0,3,,1478,0,53,1531,2365
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1499,2,220,176,8,28,15,6,8,201,6,8,1,,3,3,2,0,4,2,1,0,,692,0,24,716,1058
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1501,1,88,66,4,3,2,2,3,29,1,6,0,,2,1,0,0,0,0,0,0,,207,0,6,213,318
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1502,1,137,111,0,13,6,2,1,31,1,6,0,,4,2,1,0,2,1,0,0,,318,0,18,336,619
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1503,1,74,33,3,1,3,1,2,11,2,1,0,,3,1,0,0,0,0,0,0,,135,0,6,141,208
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1504,1,38,36,4,7,8,0,1,39,3,0,0,,0,2,0,0,1,1,0,0,,140,0,2,142,245
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1505,1,48,40,1,5,3,1,0,9,0,0,0,,0,0,0,0,0,0,0,0,,107,0,2,109,183
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1506,1,77,43,2,7,3,0,0,19,5,1,0,,0,0,0,0,0,0,0,0,,157,0,8,165,291
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1507,1,111,132,4,7,8,3,4,43,3,0,0,,0,0,0,0,1,0,0,1,,317,0,20,337,462
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1508,1,112,74,14,14,9,4,3,48,7,4,0,,1,2,0,0,0,0,0,0,,292,0,17,309,460
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1510,2,123,103,14,16,14,6,2,84,3,4,1,1,1,1,0,0,2,2,0,0,,377,0,20,397,612
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1511,2,138,128,9,19,11,2,8,105,28,8,0,,8,2,1,0,4,0,0,1,,472,0,25,497,804
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1512,1,29,37,8,8,3,2,2,8,2,0,0,,0,1,0,0,0,0,0,0,,100,0,0,100,143
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1513,1,43,21,8,11,4,1,1,14,1,1,0,,0,0,0,0,0,0,0,0,,105,0,7,112,164
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1514,1,75,55,4,5,5,0,2,60,4,1,1,,3,0,1,0,3,0,0,0,,219,0,7,226,355
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1515,1,47,6,2,6,1,0,1,15,1,0,0,,1,2,0,0,0,0,0,0,,82,0,4,86,116
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1518,1,36,39,3,1,1,5,4,21,0,1,1,,0,1,0,0,0,0,0,0,,113,0,4,117,193
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1519,1,22,22,1,6,1,1,1,65,2,0,0,,0,1,0,0,3,0,0,3,,128,0,7,135,211
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1520,1,33,16,2,4,2,3,2,9,0,1,0,,0,3,0,0,0,0,0,0,,75,0,6,81,142
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1521,1,53,27,7,7,4,1,5,12,0,0,0,,0,0,0,0,2,1,0,0,,119,0,4,123,194
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1522,1,61,49,2,6,4,3,2,25,1,2,0,,0,0,1,0,0,0,0,0,,156,0,4,160,247
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1523,1,165,159,4,12,10,2,0,74,5,4,0,,2,2,2,0,0,0,1,1,,443,0,14,457,684
1,32,ZACATECAS,14,TLALTENANGO,48,TLALTENANGO ,1524,1,52,40,5,8,3,1,2,15,0,0,0,,0,0,0,0,0,0,0,0,,126,0,4,130,216
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1525,1,35,106,76,4,80,7,4,75,4,0,1,1,5,2,0,1,1,2,0,0,,404,0,7,411,629
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1526,2,34,114,131,8,89,8,14,149,1,2,2,6,2,2,0,1,0,1,0,0,,564,0,18,582,868
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1527,2,57,183,131,21,112,12,10,223,9,2,2,6,3,5,0,0,3,0,0,0,,779,0,28,807,1208
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1528,1,21,98,65,11,59,15,1,69,4,0,5,0,2,3,1,1,0,1,0,0,,356,0,9,365,648
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1529,1,22,80,28,4,47,8,1,76,2,1,4,1,0,1,0,0,2,2,0,1,,280,0,12,292,428
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1530,1,27,58,53,3,50,6,0,64,1,1,2,0,1,2,0,0,0,1,0,0,,269,0,6,275,436
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1531,2,67,165,108,10,104,8,9,150,6,1,5,0,6,4,0,0,4,3,0,1,,651,0,26,677,1034
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1532,1,35,74,53,6,58,11,3,123,7,1,4,5,3,4,0,0,0,1,0,0,,388,0,14,402,629
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1533,1,32,97,57,5,77,3,5,119,3,1,5,1,8,1,0,0,0,0,0,0,,414,0,12,426,687
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1534,2,43,119,85,10,88,5,6,151,12,4,1,3,1,2,0,0,2,1,0,2,,535,0,24,559,872
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1535,3,102,237,251,19,163,15,22,250,14,7,16,7,7,12,1,0,6,0,0,2,,1131,2,49,1182,2076
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1536,1,36,58,43,7,57,4,7,65,5,1,5,2,3,1,0,1,2,0,0,0,,297,0,6,303,497
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1537,1,8,47,31,2,28,4,3,37,3,1,1,1,0,1,0,0,0,0,0,0,,167,0,2,169,264
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1538,2,75,124,124,13,107,18,14,217,13,2,6,2,4,5,0,1,5,1,1,1,,733,0,16,749,1231
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1539,1,13,77,61,4,74,3,3,19,2,1,2,0,0,4,0,1,1,0,0,0,,265,0,14,279,505
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1540,1,8,35,32,1,50,2,1,30,1,0,0,0,1,1,0,0,1,0,0,0,,163,0,10,173,253
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1541,1,13,44,29,3,74,1,0,48,2,3,3,0,3,2,0,0,0,0,0,0,,225,0,12,237,362
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1542,1,7,16,14,3,20,0,1,13,0,0,0,0,1,0,0,0,0,2,0,0,,77,0,3,80,114
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1543,1,11,39,49,5,79,1,2,29,0,1,1,0,0,2,0,0,0,0,0,0,,219,0,9,228,343
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1544,1,11,10,44,2,10,2,4,52,1,0,0,0,1,2,0,0,0,0,0,0,,139,0,2,141,226
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1545,1,16,11,15,5,64,1,2,18,1,2,1,14,1,1,0,0,1,0,0,0,,153,0,6,159,268
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1546,1,17,11,83,2,18,3,0,33,0,0,3,0,5,4,0,1,1,0,0,0,,181,0,6,187,244
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1547,1,1,16,66,1,17,0,0,13,1,0,0,0,0,1,0,0,0,0,0,0,,116,0,5,121,183
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1549,1,17,10,93,7,44,9,4,35,0,0,1,1,0,0,0,0,0,0,0,0,,221,0,3,224,344
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1550,1,2,8,19,1,39,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,,81,0,1,82,157
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1551,1,27,32,140,13,37,9,2,30,2,0,0,0,9,5,0,0,0,2,0,0,,308,0,16,324,491
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1552,1,7,38,47,1,12,4,2,19,0,0,0,1,0,0,0,0,0,0,0,0,,131,0,3,134,203
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1553,1,10,45,25,3,50,3,0,39,2,1,0,0,0,0,0,1,2,0,0,3,,184,0,6,190,303
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1555,1,26,38,37,8,69,4,1,18,0,0,0,0,0,1,0,0,1,0,0,0,,203,0,5,208,328
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1557,1,13,50,25,11,40,3,0,69,6,1,1,0,2,1,0,0,1,0,0,1,,224,0,10,234,380
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1558,1,20,36,16,1,24,1,1,48,0,0,0,0,0,2,0,0,0,0,0,0,,149,0,8,157,262
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1559,1,10,187,46,7,85,1,1,133,3,1,1,1,0,3,0,0,3,1,0,2,,485,0,20,505,697
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1560,1,3,111,27,7,32,2,2,80,3,0,2,0,0,1,0,0,3,1,0,0,,274,0,7,281,407
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1561,1,25,35,145,6,39,3,4,84,2,1,0,0,6,5,0,1,2,0,0,2,,360,0,8,368,477
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1562,1,20,39,149,6,71,5,2,24,4,0,2,0,5,12,0,0,0,0,0,0,,339,0,5,344,479
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1563,1,54,58,128,4,94,2,5,66,0,1,0,2,2,5,0,1,0,1,0,0,,423,0,12,435,626
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1564,1,12,22,45,1,33,3,5,42,0,1,1,0,4,2,0,0,3,1,0,0,,175,0,5,180,322
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1566,1,9,38,17,3,9,4,0,18,0,0,0,0,0,2,0,0,1,0,0,1,,102,0,5,107,164
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1567,1,14,22,23,4,20,0,1,20,1,0,0,0,0,2,1,0,0,2,0,0,,110,0,3,113,164
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1568,1,8,23,14,2,14,0,1,13,2,0,1,0,0,1,0,1,0,0,0,0,,80,0,1,81,109
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1569,1,41,30,23,6,38,3,7,64,0,0,3,0,0,2,0,1,1,1,0,0,,220,0,8,228,385
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1570,1,18,21,20,5,29,3,2,22,6,1,0,0,1,1,0,0,1,0,0,0,,130,0,11,141,223
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1571,1,34,21,46,10,19,0,2,24,3,3,0,0,5,1,0,0,2,0,0,0,,170,0,3,173,223
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1573,1,28,118,50,3,41,1,3,22,0,0,0,0,2,0,0,0,0,0,0,0,,268,0,3,271,365
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1575,1,0,24,11,7,21,2,2,20,2,0,1,0,0,0,0,0,0,0,0,0,,90,0,2,92,218
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1576,1,26,23,30,3,25,1,1,26,1,0,1,0,3,5,0,0,1,1,1,1,,149,0,5,154,241
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1577,1,2,48,63,5,8,3,1,82,6,0,2,0,3,3,0,0,1,0,0,2,,229,0,13,242,399
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1578,1,31,39,170,8,47,3,4,39,2,0,2,0,4,6,0,0,0,0,0,0,,355,0,11,366,585
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1579,1,6,18,17,3,34,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,,87,0,1,88,155
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1580,1,21,20,66,7,65,0,3,23,1,0,0,0,4,2,0,0,2,0,0,0,,214,0,13,227,350
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1582,1,13,2,12,3,19,1,2,21,5,0,0,0,1,1,0,0,1,0,0,0,,81,0,1,82,106
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1584,1,44,55,47,5,55,1,4,29,5,0,1,0,2,0,0,1,3,0,0,0,,252,0,6,258,384
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1585,1,33,85,43,3,34,3,2,19,0,0,0,0,2,1,0,0,1,0,0,0,,226,0,10,236,309
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1586,1,55,38,61,3,152,8,7,75,1,1,1,0,3,3,0,0,0,0,0,1,,409,0,15,424,656
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1587,1,8,15,39,0,8,0,0,7,1,0,0,0,3,6,0,0,0,0,0,0,,87,0,4,91,151
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1588,2,11,46,24,2,18,2,0,46,1,1,0,1,5,1,0,0,0,0,0,3,,161,0,9,170,255
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1589,1,12,13,31,4,18,3,3,37,2,0,0,0,0,6,0,0,4,1,0,0,,134,0,8,142,207
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1590,1,3,16,28,8,24,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,,87,0,3,90,303
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1591,1,7,8,7,3,11,3,0,20,0,1,1,0,1,0,0,0,3,0,0,0,,65,0,6,71,241
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1593,1,4,21,6,6,39,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,,106,0,6,112,164
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1594,1,8,4,22,1,14,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,,68,0,7,75,101
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1596,1,6,24,74,5,9,5,3,14,0,1,1,0,0,0,0,0,0,0,0,0,,142,0,5,147,222
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1597,1,7,8,7,3,11,3,0,20,0,1,1,0,1,0,0,0,3,0,0,0,,65,0,6,71,156
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1598,1,3,16,28,8,24,0,0,6,1,0,0,0,0,0,0,0,1,1,0,0,,88,0,3,91,140
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1599,1,20,14,9,4,3,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,,62,0,2,64,110
1,32,ZACATECAS,7,FRESNILLO,49,VALPARAISO,1600,1,19,27,59,5,22,0,0,49,1,0,0,1,0,1,0,2,0,5,0,0,,191,0,5,196,299
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1601,2,15,189,2,236,10,2,65,97,5,3,9,0,0,0,0,0,1,8,2,0,,644,0,20,664,844
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1602,2,52,173,4,217,30,5,68,104,4,5,11,1,2,0,0,0,3,3,2,0,,684,2,15,701,937
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1603,2,22,171,7,130,10,3,129,272,3,1,4,0,0,2,0,0,11,7,2,2,,776,0,18,794,1073
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1604,2,14,152,3,117,8,8,177,201,13,1,12,0,0,0,0,0,3,5,2,2,,718,0,20,738,1039
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1605,1,1,57,0,31,2,3,20,65,0,0,2,0,0,0,0,0,1,4,0,0,,186,0,3,189,225
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1606,2,10,198,4,88,14,4,160,254,3,2,6,1,0,0,0,0,1,9,0,1,,755,0,32,787,1011
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1607,2,19,310,2,150,10,4,242,261,6,6,11,5,1,0,0,1,5,3,0,0,,1036,0,34,1070,1316
1,32,ZACATECAS,4,GUADALUPE,50,VETAGRANDE,1608,2,25,298,9,139,14,4,165,276,5,7,3,1,0,0,0,0,4,9,1,0,,960,0,30,990,1222
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1609,1,12,185,28,25,29,1,113,88,1,,2,2,1,1,0,0,2,0,0,0,,490,1,15,506,716
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1610,2,11,225,17,32,37,5,105,130,0,,7,3,1,0,0,0,3,3,0,5,,584,0,10,594,824
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1611,2,18,204,13,38,38,3,88,95,1,,5,3,2,0,0,0,1,2,1,0,,512,0,16,528,795
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1612,3,26,540,45,101,77,17,214,302,11,6,10,2,1,3,0,1,5,2,1,2,,1366,1,39,1406,2105
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1613,2,29,178,31,34,65,12,138,169,2,,5,23,3,4,0,1,5,4,1,2,,706,0,41,747,1116
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1614,2,26,202,30,63,62,7,125,300,7,,0,44,3,6,0,0,9,9,0,0,,893,0,31,924,1403
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1615,2,29,185,22,74,102,5,117,249,11,,2,32,2,0,0,0,4,6,3,0,,843,0,22,865,1294
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1616,2,5,85,10,9,11,1,71,29,0,,1,1,2,0,0,0,0,0,0,0,,225,0,13,238,315
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1617,1,3,14,8,8,19,0,19,12,1,,0,0,0,0,0,0,0,3,0,0,,87,0,5,92,143
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1618,2,12,215,19,53,33,10,35,140,4,,1,1,0,1,1,0,4,9,0,0,,538,0,25,563,788
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1619,1,1,73,18,15,7,2,21,21,1,,0,0,0,0,0,0,1,0,0,0,,160,0,5,165,223
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1620,1,4,60,9,10,3,0,10,17,0,,1,0,0,0,0,0,0,1,0,0,,115,0,1,116,166
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1621,1,3,83,28,20,9,2,24,71,4,,0,0,0,0,0,0,3,2,0,0,,249,0,8,257,351
1,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1622,2,18,131,57,15,47,4,63,51,0,,0,1,0,0,0,0,0,1,0,0,,388,0,14,402,536
