DTO.,CLAVE,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,TIPO_CASILLA,PAN,TS,ACLG,PRD,PT,PVEM,CONV.,CAND. NO REGIST.,VOTOS NULOS,TOTAL,LISTA NOMINAL,Anulada
17,19,CHIHUAHUA,746,U,746,B,,142,91,,,,,0,3,236,469,
17,19,CHIHUAHUA,746,U,746,C1,,114,86,,,,,0,0,200,470,
17,19,CHIHUAHUA,747,U,747,B,,183,110,,,,,0,9,302,646,
17,19,CHIHUAHUA,748,U,748,B,,144,101,,,,,0,9,254,472,
17,19,CHIHUAHUA,748,U,748,C1,,139,83,,,,,0,1,223,472,
17,19,CHIHUAHUA,749,U,749,B,,270,119,,,,,0,7,396,624,
17,19,CHIHUAHUA,750,U,750,B,,265,115,,,,,0,3,383,602,
17,19,CHIHUAHUA,751,U,751,B,,259,130,,,,,0,2,391,627,
17,19,CHIHUAHUA,752,U,752,B,,244,144,,,,,0,8,396,734,
17,19,CHIHUAHUA,753,U,753,B,,312,153,,,,,0,2,467,708,
17,19,CHIHUAHUA,753,U,753,C1,,301,169,,,,,0,8,478,709,
17,19,CHIHUAHUA,754,U,754,B,,111,89,,,,,0,3,203,423,
17,19,CHIHUAHUA,754,U,754,C1,,136,85,,,,,0,3,224,423,
17,19,CHIHUAHUA,755,U,755,B,,168,82,,,,,0,5,255,460,
17,19,CHIHUAHUA,756,U,756,B,,182,75,,,,,0,2,259,478,
17,19,CHIHUAHUA,756,U,756,C1,,158,95,,,,,0,0,253,478,
17,19,CHIHUAHUA,757,U,757,B,,130,123,,,,,0,2,255,451,
17,19,CHIHUAHUA,757,U,757,C1,,127,102,,,,,0,4,233,451,
17,19,CHIHUAHUA,758,U,758,B,,158,127,,,,,0,5,290,498,
17,19,CHIHUAHUA,758,U,758,C1,,179,113,,,,,0,4,296,498,
17,19,CHIHUAHUA,759,U,759,B,,181,136,,,,,0,4,321,577,
17,19,CHIHUAHUA,759,U,759,C1,,202,103,,,,,0,4,309,578,
17,19,CHIHUAHUA,760,U,760,B,,232,132,,,,,0,7,371,685,
17,19,CHIHUAHUA,760,U,760,C1,,227,159,,,,,0,3,389,685,
17,19,CHIHUAHUA,761,U,761,B,,214,160,,,,,0,6,380,672,
17,19,CHIHUAHUA,761,U,761,C1,,278,139,,,,,0,4,421,673,
17,19,CHIHUAHUA,762,U,762,B,,183,94,,,,,0,2,279,477,
17,19,CHIHUAHUA,762,U,762,C1,,172,97,,,,,2,3,274,477,
17,19,CHIHUAHUA,763,U,763,B,,155,95,,,,,0,6,256,488,
17,19,CHIHUAHUA,763,U,763,C1,,150,106,,,,,0,6,262,488,
17,19,CHIHUAHUA,764,U,764,B,,255,159,,,,,0,3,417,741,
18,19,CHIHUAHUA,765,U,765,B,,219,118,,,,,0,5,342,599,
18,19,CHIHUAHUA,766,U,766,B,,133,70,,,,,0,3,206,384,
18,19,CHIHUAHUA,766,U,766,C1,,141,58,,,,,0,6,205,384,
18,19,CHIHUAHUA,767,U,767,B,,226,115,,,,,0,1,342,521,
18,19,CHIHUAHUA,767,U,767,C1,,209,124,,,,,0,4,337,522,
18,19,CHIHUAHUA,768,U,768,B,,97,94,,,,,0,2,193,426,
18,19,CHIHUAHUA,768,U,768,C1,,83,114,,,,,0,5,202,426,
18,19,CHIHUAHUA,769,U,769,B,,127,92,,,,,0,6,225,387,
18,19,CHIHUAHUA,769,U,769,C1,,139,67,,,,,0,4,210,387,
18,19,CHIHUAHUA,770,U,770,B,,264,131,,,,,0,6,401,661,
17,19,CHIHUAHUA,771,U,771,B,,211,124,,,,,0,4,339,560,
17,19,CHIHUAHUA,771,U,771,C1,,198,106,,,,,0,5,309,560,
17,19,CHIHUAHUA,772,U,772,B,,247,107,,,,,0,4,358,571,
17,19,CHIHUAHUA,772,U,772,C1,,208,131,,,,,0,8,347,572,
17,19,CHIHUAHUA,773,U,773,B,,219,86,,,,,0,7,312,558,
17,19,CHIHUAHUA,773,U,773,C1,,203,117,,,,,0,3,323,558,
17,19,CHIHUAHUA,774,U,774,B,,241,104,,,,,0,4,349,606,
17,19,CHIHUAHUA,774,U,774,C1,,246,117,,,,,0,3,366,606,
17,19,CHIHUAHUA,775,U,775,B,,286,131,,,,,0,2,419,688,
17,19,CHIHUAHUA,775,U,775,C1,,300,119,,,,,0,5,424,689,
17,19,CHIHUAHUA,776,U,776,B,,40,72,,,,,0,5,117,372,
17,19,CHIHUAHUA,777,U,777,B,,258,112,,,,,0,4,374,642,
17,19,CHIHUAHUA,777,U,777,C1,,265,117,,,,,1,3,386,642,
17,19,CHIHUAHUA,778,U,778,B,,275,114,,,,,0,6,395,681,
17,19,CHIHUAHUA,778,U,778,C1,,297,110,,,,,0,9,416,681,
17,19,CHIHUAHUA,779,U,779,B,,287,134,,,,,0,8,429,681,
17,19,CHIHUAHUA,779,U,779,C1,,302,143,,,,,0,4,449,681,
17,19,CHIHUAHUA,780,U,780,B,,176,125,,,,,0,7,308,454,
17,19,CHIHUAHUA,780,U,780,C1,,159,136,,,,,0,6,301,454,
17,19,CHIHUAHUA,781,U,781,B,,293,138,,,,,0,5,436,677,
18,19,CHIHUAHUA,782,U,782,B,,203,126,,,,,0,9,338,505,
18,19,CHIHUAHUA,782,U,782,C1,,187,146,,,,,0,0,333,506,
18,19,CHIHUAHUA,783,U,783,B,,291,173,,,,,0,3,467,701,
18,19,CHIHUAHUA,784,U,784,B,,156,88,,,,,0,4,248,420,
18,19,CHIHUAHUA,784,U,784,C1,,174,92,,,,,0,2,268,420,
18,19,CHIHUAHUA,785,U,785,B,,243,211,,,,,0,6,460,749,
18,19,CHIHUAHUA,786,U,786,B,,106,94,,,,,0,3,203,428,
18,19,CHIHUAHUA,787,U,787,B,,262,143,,,,,0,12,417,675,
18,19,CHIHUAHUA,787,U,787,C1,,231,132,,,,,0,8,371,676,
18,19,CHIHUAHUA,788,U,788,B,,241,92,,,,,0,6,339,567,
18,19,CHIHUAHUA,788,U,788,C1,,187,126,,,,,0,0,313,568,
18,19,CHIHUAHUA,789,U,789,B,,171,99,,,,,0,0,270,449,
18,19,CHIHUAHUA,789,U,789,C1,,161,112,,,,,0,0,273,450,
18,19,CHIHUAHUA,790,U,790,B,,76,87,,,,,0,13,176,396,
18,19,CHIHUAHUA,790,U,790,C1,,45,109,,,,,0,1,155,397,
18,19,CHIHUAHUA,791,U,791,B,,172,157,,,,,0,5,334,708,
18,19,CHIHUAHUA,792,U,792,B,,209,113,,,,,0,2,324,628,
18,19,CHIHUAHUA,792,U,792,C1,,211,117,,,,,0,7,335,628,
18,19,CHIHUAHUA,793,U,793,B,,128,99,,,,,0,11,238,469,
18,19,CHIHUAHUA,793,U,793,C1,,109,115,,,,,0,1,225,470,
18,19,CHIHUAHUA,794,U,794,B,,175,106,,,,,0,6,287,551,
17,19,CHIHUAHUA,795,U,795,B,,265,94,,,,,0,5,364,577,
17,19,CHIHUAHUA,795,U,795,C1,,247,114,,,,,0,7,368,578,
17,19,CHIHUAHUA,796,U,796,B,,318,130,,,,,0,0,448,706,
17,19,CHIHUAHUA,797,U,797,B,,331,134,,,,,0,7,472,717,
17,19,CHIHUAHUA,798,U,798,B,,180,65,,,,,0,4,249,392,
17,19,CHIHUAHUA,798,U,798,C1,,180,70,,,,,0,3,253,392,
17,19,CHIHUAHUA,799,U,799,B,,283,123,,,,,0,3,409,644,
17,19,CHIHUAHUA,800,U,800,B,,205,182,,,,,0,9,396,639,
17,19,CHIHUAHUA,800,U,800,C1,,234,186,,,,,0,6,426,640,
17,19,CHIHUAHUA,801,U,801,B,,319,131,,,,,0,7,457,685,
17,19,CHIHUAHUA,801,U,801,C1,,320,117,,,,,0,11,448,685,
17,19,CHIHUAHUA,802,U,802,B,,128,98,,,,,0,1,227,454,
17,19,CHIHUAHUA,803,U,803,B,,100,124,,,,,0,7,231,578,
17,19,CHIHUAHUA,804,U,804,B,,208,93,,,,,0,6,307,535,
17,19,CHIHUAHUA,804,U,804,C1,,188,111,,,,,0,5,304,536,
17,19,CHIHUAHUA,805,U,805,B,,302,124,,,,,0,3,429,674,
17,19,CHIHUAHUA,805,U,805,C1,,266,155,,,,,0,6,427,675,
17,19,CHIHUAHUA,805,U,805,C2,,290,120,,,,,0,5,415,675,
17,19,CHIHUAHUA,805,U,805,C3,,313,119,,,,,0,2,434,675,
17,19,CHIHUAHUA,805,U,805,C4,,321,109,,,,,0,4,434,675,
17,19,CHIHUAHUA,806,U,806,B,,244,104,,,,,0,5,353,562,
17,19,CHIHUAHUA,806,U,806,C1,,252,116,,,,,0,5,373,563,
17,19,CHIHUAHUA,807,U,807,B,,205,197,,,,,0,7,409,609,
17,19,CHIHUAHUA,807,U,807,C1,,216,215,,,,,0,12,443,609,
17,19,CHIHUAHUA,808,U,808,B,,226,97,,,,,0,2,325,562,
17,19,CHIHUAHUA,808,U,808,C1,,227,93,,,,,0,4,324,562,
17,19,CHIHUAHUA,809,U,809,B,,216,110,,,,,0,0,326,503,
17,19,CHIHUAHUA,809,U,809,C1,,212,90,,,,,0,2,304,504,
18,19,CHIHUAHUA,810,U,810,B,,169,93,,,,,0,7,269,470,
18,19,CHIHUAHUA,810,U,810,C1,,194,87,,,,,0,3,284,471,
18,19,CHIHUAHUA,811,U,811,B,,81,110,,,,,0,0,191,375,
18,19,CHIHUAHUA,812,U,812,B,,181,136,,,,,1,6,324,573,
18,19,CHIHUAHUA,813,U,813,B,,96,120,,,,,0,4,220,433,
18,19,CHIHUAHUA,813,U,813,C1,,114,102,,,,,0,3,219,434,
18,19,CHIHUAHUA,814,U,814,B,,83,86,,,,,0,7,176,402,
18,19,CHIHUAHUA,814,U,814,C1,,63,120,,,,,0,1,184,403,
18,19,CHIHUAHUA,815,U,815,B,,105,136,,,,,0,3,244,577,
18,19,CHIHUAHUA,816,U,816,B,,236,171,,,,,0,11,418,725,
18,19,CHIHUAHUA,817,U,817,B,,193,118,,,,,0,6,317,556,
18,19,CHIHUAHUA,817,U,817,C1,,197,116,,,,,0,9,322,556,
18,19,CHIHUAHUA,818,U,818,B,,276,139,,,,,0,5,420,749,
17,19,CHIHUAHUA,819,U,819,B,,237,88,,,,,0,2,327,585,
17,19,CHIHUAHUA,819,U,819,C1,,234,103,,,,,0,0,337,586,
17,19,CHIHUAHUA,820,U,820,B,,256,109,,,,,0,11,376,625,
17,19,CHIHUAHUA,821,U,821,B,,55,18,,,,,0,1,74,154,
17,19,CHIHUAHUA,822,U,822,B,,75,151,,,,,0,8,234,563,
17,19,CHIHUAHUA,823,U,823,B,,249,127,,,,,0,4,380,585,
17,19,CHIHUAHUA,823,U,823,C1,,252,106,,,,,0,6,364,586,
17,19,CHIHUAHUA,823,U,823,C2,,256,118,,,,,0,5,379,586,
17,19,CHIHUAHUA,824,U,824,B,,153,111,,,,,0,4,268,418,
17,19,CHIHUAHUA,824,U,824,C1,,164,92,,,,,0,4,260,419,
17,19,CHIHUAHUA,825,U,825,B,,173,135,,,,,0,4,312,477,
17,19,CHIHUAHUA,825,U,825,C1,,162,143,,,,,0,8,313,477,
17,19,CHIHUAHUA,826,U,826,B,,284,103,,,,,1,5,393,612,
17,19,CHIHUAHUA,826,U,826,C1,,262,115,,,,,0,8,385,613,
17,19,CHIHUAHUA,827,U,827,B,,192,86,,,,,0,4,282,461,
17,19,CHIHUAHUA,827,U,827,C1,,191,77,,,,,0,5,273,461,
17,19,CHIHUAHUA,828,U,828,B,,233,152,,,,,0,4,389,714,
17,19,CHIHUAHUA,829,U,829,B,,120,96,,,,,0,5,221,556,
17,19,CHIHUAHUA,829,U,829,C1,,106,96,,,,,0,10,212,557,
17,19,CHIHUAHUA,830,U,830,B,,94,74,,,,,0,3,171,390,
17,19,CHIHUAHUA,830,U,830,C1,,116,75,,,,,0,2,193,390,
18,19,CHIHUAHUA,831,U,831,B,,195,164,,,,,0,8,367,601,
18,19,CHIHUAHUA,832,U,832,B,,220,147,,,,,0,6,373,674,
18,19,CHIHUAHUA,833,U,833,B,,201,167,,,,,0,0,368,687,
18,19,CHIHUAHUA,834,U,834,B,,148,114,,,,,0,0,262,477,
17,19,CHIHUAHUA,835,U,835,B,,200,87,,,,,0,0,287,483,
17,19,CHIHUAHUA,836,U,836,B,,185,79,,,,,0,2,266,436,
17,19,CHIHUAHUA,836,U,836,C1,,201,63,,,,,0,7,271,436,
17,19,CHIHUAHUA,837,U,837,B,,201,99,,,,,1,8,309,489,
17,19,CHIHUAHUA,837,U,837,C1,,230,85,,,,,0,5,320,490,
17,19,CHIHUAHUA,838,U,838,B,,335,128,,,,,0,2,465,746,
17,19,CHIHUAHUA,838,U,838,C1,,320,150,,,,,0,3,473,747,
17,19,CHIHUAHUA,839,U,839,B,,304,102,,,,,0,4,410,635,
17,19,CHIHUAHUA,839,U,839,C1,,262,141,,,,,0,6,409,636,
17,19,CHIHUAHUA,839,U,839,C2,,268,115,,,,,0,3,386,636,
17,19,CHIHUAHUA,840,U,840,B,,231,117,,,,,0,5,353,549,
17,19,CHIHUAHUA,840,U,840,C1,,213,116,,,,,0,6,335,550,
17,19,CHIHUAHUA,841,U,841,B,,180,92,,,,,0,5,277,454,
17,19,CHIHUAHUA,841,U,841,C1,,191,111,,,,,0,2,304,454,
17,19,CHIHUAHUA,842,U,842,B,,171,84,,,,,0,4,259,461,
17,19,CHIHUAHUA,842,U,842,C1,,130,111,,,,,0,4,245,462,
17,19,CHIHUAHUA,843,U,843,B,,155,76,,,,,0,0,231,419,
17,19,CHIHUAHUA,844,U,844,B,,149,162,,,,,0,6,317,697,
17,19,CHIHUAHUA,845,U,845,B,,217,109,,,,,0,5,331,559,
17,19,CHIHUAHUA,845,U,845,C1,,199,144,,,,,0,6,349,560,
17,19,CHIHUAHUA,846,U,846,B,,201,151,,,,,0,7,359,572,
17,19,CHIHUAHUA,846,U,846,C1,,205,110,,,,,0,6,321,573,
17,19,CHIHUAHUA,847,U,847,B,,126,99,,,,,0,7,232,387,
17,19,CHIHUAHUA,847,U,847,C1,,93,126,,,,,0,40,259,387,
16,19,CHIHUAHUA,848,U,848,B,,173,168,,,,,0,6,347,700,
16,19,CHIHUAHUA,848,U,848,C1,,143,192,,,,,0,7,342,701,
16,19,CHIHUAHUA,849,U,849,B,,207,149,,,,,0,10,366,697,
16,19,CHIHUAHUA,849,U,849,C1,,193,187,,,,,0,7,387,697,
16,19,CHIHUAHUA,849,U,849,C2,,197,145,,,,,0,0,342,697,
16,19,CHIHUAHUA,849,U,849,C3,,181,149,,,,,0,7,337,698,
16,19,CHIHUAHUA,849,U,849,C4,,176,152,,,,,0,5,333,698,
16,19,CHIHUAHUA,850,U,850,B,,117,102,,,,,0,3,222,396,
16,19,CHIHUAHUA,850,U,850,C1,,107,94,,,,,1,8,210,396,
16,19,CHIHUAHUA,851,U,851,B,,152,214,,,,,0,7,373,649,
16,19,CHIHUAHUA,852,U,852,B,,105,76,,,,,0,4,185,412,
16,19,CHIHUAHUA,852,U,852,C1,,91,69,,,,,0,3,163,413,
16,19,CHIHUAHUA,853,U,853,B,,115,88,,,,,0,5,208,444,
16,19,CHIHUAHUA,854,U,854,B,,108,144,,,,,0,7,259,581,
16,19,CHIHUAHUA,855,U,855,B,,96,62,,,,,0,3,161,336,
16,19,CHIHUAHUA,856,U,856,B,,36,45,,,,,0,2,83,188,
16,19,CHIHUAHUA,857,U,857,B,,93,83,,,,,0,5,181,396,
16,19,CHIHUAHUA,857,U,857,C1,,87,94,,,,,0,3,184,397,
16,19,CHIHUAHUA,858,U,858,B,,146,119,,,,,0,0,265,535,
16,19,CHIHUAHUA,858,U,858,C1,,120,149,,,,,1,7,277,536,
16,19,CHIHUAHUA,859,U,859,B,,196,141,,,,,0,9,346,672,
16,19,CHIHUAHUA,860,U,860,B,,111,109,,,,,0,8,228,453,
16,19,CHIHUAHUA,860,U,860,C1,,117,129,,,,,0,4,250,453,
16,19,CHIHUAHUA,861,U,861,B,,154,105,,,,,0,3,262,541,
16,19,CHIHUAHUA,862,U,862,B,,123,112,,,,,0,5,240,602,
16,19,CHIHUAHUA,862,U,862,C1,,104,134,,,,,0,0,238,602,
16,19,CHIHUAHUA,863,U,863,B,,122,134,,,,,0,0,256,519,
16,19,CHIHUAHUA,863,U,863,C1,,141,122,,,,,0,4,267,520,
16,19,CHIHUAHUA,864,U,864,B,,123,190,,,,,0,7,320,622,
16,19,CHIHUAHUA,865,U,865,B,,141,133,,,,,0,8,282,565,
16,19,CHIHUAHUA,865,U,865,C1,,172,131,,,,,0,6,309,565,
16,19,CHIHUAHUA,866,U,866,B,,127,163,,,,,0,7,297,660,
16,19,CHIHUAHUA,867,U,867,B,,112,147,,,,,0,1,260,562,
16,19,CHIHUAHUA,867,U,867,C1,,122,147,,,,,0,4,273,562,
16,19,CHIHUAHUA,868,U,868,B,,134,127,,,,,0,4,265,491,
16,19,CHIHUAHUA,868,U,868,C1,,142,121,,,,,0,8,271,492,
16,19,CHIHUAHUA,869,U,869,B,,168,129,,,,,0,10,307,659,
16,19,CHIHUAHUA,869,U,869,C1,,165,145,,,,,0,9,319,660,
16,19,CHIHUAHUA,870,U,870,B,,118,134,,,,,0,8,260,505,
16,19,CHIHUAHUA,870,U,870,C1,,132,118,,,,,0,5,255,505,
16,19,CHIHUAHUA,870,U,870,C2,,142,103,,,,,0,0,245,505,
16,19,CHIHUAHUA,871,U,871,B,,126,124,,,,,0,0,250,524,
16,19,CHIHUAHUA,871,U,871,C1,,130,123,,,,,0,5,258,524,
16,19,CHIHUAHUA,871,U,871,C2,,121,137,,,,,0,0,258,525,
16,19,CHIHUAHUA,872,U,872,B,,111,124,,,,,0,8,243,548,
16,19,CHIHUAHUA,872,U,872,C1,,84,148,,,,,0,8,240,548,
16,19,CHIHUAHUA,872,U,872,C2,,114,129,,,,,0,9,252,549,
16,19,CHIHUAHUA,873,U,873,B,,119,200,,,,,0,0,319,686,
16,19,CHIHUAHUA,873,U,873,C1,,113,181,,,,,0,6,300,686,
16,19,CHIHUAHUA,874,U,874,B,,120,164,,,,,0,8,292,692,
16,19,CHIHUAHUA,874,U,874,C1,,132,171,,,,,0,10,313,693,
16,19,CHIHUAHUA,875,U,875,B,,169,157,,,,,0,0,326,710,
16,19,CHIHUAHUA,875,U,875,C1,,151,174,,,,,0,0,325,711,
16,19,CHIHUAHUA,876,U,876,B,,115,145,,,,,0,7,267,544,
16,19,CHIHUAHUA,876,U,876,C1,,105,127,,,,,1,9,242,545,
16,19,CHIHUAHUA,876,U,876,C2,,104,132,,,,,0,11,247,545,
16,19,CHIHUAHUA,877,U,877,B,,91,115,,,,,0,3,209,482,
16,19,CHIHUAHUA,877,U,877,C1,,79,118,,,,,0,6,203,482,
16,19,CHIHUAHUA,878,U,878,B,,75,128,,,,,0,4,207,530,
16,19,CHIHUAHUA,878,U,878,C1,,66,128,,,,,0,6,200,530,
16,19,CHIHUAHUA,879,U,879,B,,123,130,,,,,0,2,255,585,
16,19,CHIHUAHUA,879,U,879,C1,,120,134,,,,,0,4,258,586,
16,19,CHIHUAHUA,879,U,879,C2,,119,137,,,,,0,2,258,586,
16,19,CHIHUAHUA,880,U,880,B,,131,148,,,,,0,7,286,707,
16,19,CHIHUAHUA,880,U,880,C1,,131,169,,,,,0,7,307,707,
16,19,CHIHUAHUA,881,U,881,B,,70,168,,,,,0,9,247,715,
16,19,CHIHUAHUA,881,U,881,C1,,112,173,,,,,0,9,294,716,
16,19,CHIHUAHUA,882,U,882,B,,67,110,,,,,0,0,177,503,
16,19,CHIHUAHUA,882,U,882,C1,,71,127,,,,,0,4,202,503,
16,19,CHIHUAHUA,882,U,882,C2,,67,130,,,,,0,5,202,503,
16,19,CHIHUAHUA,883,U,883,B,,111,153,,,,,0,6,270,622,
16,19,CHIHUAHUA,883,U,883,C1,,109,138,,,,,0,12,259,622,
16,19,CHIHUAHUA,883,U,883,C2,,85,135,,,,,0,8,228,623,
16,19,CHIHUAHUA,884,U,884,B,,104,144,,,,,0,4,252,630,
16,19,CHIHUAHUA,884,U,884,C1,,99,165,,,,,0,6,270,630,
16,19,CHIHUAHUA,884,U,884,C2,,108,138,,,,,0,10,256,630,
19,19,CHIHUAHUA,885,U,885,B,,100,72,,,,,0,5,177,411,
19,19,CHIHUAHUA,885,U,885,C1,,92,54,,,,,0,2,148,412,
11,19,CHIHUAHUA,886,R,886,B,,8,103,,,,,0,1,112,230,
11,19,CHIHUAHUA,887,R,887,B,,26,100,,,,,0,8,134,268,
11,19,CHIHUAHUA,888,R,888,B,,3,32,,,,,0,6,41,86,
11,19,CHIHUAHUA,889,U,889,B,,48,148,,,,,0,6,202,479,
11,19,CHIHUAHUA,889,U,889,C1,,45,148,,,,,0,13,206,479,
11,19,CHIHUAHUA,890,R,890,B,,67,145,,,,,0,19,231,557,
11,19,CHIHUAHUA,891,M,891,B,,60,141,,,,,0,7,208,460,
11,19,CHIHUAHUA,892,R,892,B,,12,34,,,,,0,10,56,117,
11,19,CHIHUAHUA,893,R,893,B,,50,126,,,,,0,7,183,409,
11,19,CHIHUAHUA,894,R,894,B,,95,154,,,,,0,9,258,585,
11,19,CHIHUAHUA,895,R,895,B,,55,144,,,,,0,7,206,482,
11,19,CHIHUAHUA,895,R,895,C1,,60,133,,,,,0,3,196,482,
16,19,CHIHUAHUA,896,R,896,B,,82,101,,,,,0,4,187,496,
16,19,CHIHUAHUA,896,R,896,C1,,81,93,,,,,0,7,181,496,
17,19,CHIHUAHUA,897,R,897,B,,27,81,,,,,0,6,114,233,
17,19,CHIHUAHUA,897,R,897,EX1,,98,85,,,,,0,3,186,358,
17,19,CHIHUAHUA,898,R,898,B,,98,114,,,,,0,3,215,480,
16,19,CHIHUAHUA,899,R,899,B,,61,102,,,,,0,11,174,365,
16,19,CHIHUAHUA,900,R,900,B,,14,43,,,,,0,4,61,128,
16,19,CHIHUAHUA,901,R,901,B,,31,92,,,,,0,9,132,283,
16,19,CHIHUAHUA,902,R,902,B,,23,69,,,,,0,7,99,244,
16,19,CHIHUAHUA,903,R,903,B,,55,83,,,,,0,20,158,386,
16,19,CHIHUAHUA,904,R,904,B,,45,104,,,,,0,15,164,360,
16,19,CHIHUAHUA,905,R,905,B,,58,69,,,,,0,14,141,327,
16,19,CHIHUAHUA,905,R,905,EX1,,57,99,,,,,0,13,169,327,
17,19,CHIHUAHUA,906,U,906,B,,192,87,,,,,0,6,285,457,
17,19,CHIHUAHUA,906,U,906,C1,,208,77,,,,,0,5,290,457,
11,19,CHIHUAHUA,907,U,907,B,,156,122,,,,,0,6,284,739,
11,19,CHIHUAHUA,907,U,907,C1,,148,151,,,,,0,3,302,739,
11,19,CHIHUAHUA,907,U,907,C10,,146,148,,,,,0,4,298,740,
11,19,CHIHUAHUA,907,U,907,C11,,136,120,,,,,0,6,262,740,
11,19,CHIHUAHUA,907,U,907,C12,,141,123,,,,,0,9,273,740,
11,19,CHIHUAHUA,907,U,907,C13,,142,145,,,,,0,2,289,740,
11,19,CHIHUAHUA,907,U,907,C14,,171,118,,,,,0,6,295,740,
11,19,CHIHUAHUA,907,U,907,C15,,131,160,,,,,0,7,298,740,
11,19,CHIHUAHUA,907,U,907,C16,,152,136,,,,,0,4,292,740,
11,19,CHIHUAHUA,907,U,907,C17,,173,110,,,,,0,2,285,740,
11,19,CHIHUAHUA,907,U,907,C18,,154,121,,,,,0,9,284,740,
11,19,CHIHUAHUA,907,U,907,C19,,130,119,,,,,0,6,255,740,
11,19,CHIHUAHUA,907,U,907,C2,,160,140,,,,,0,5,305,739,
11,19,CHIHUAHUA,907,U,907,C20,,151,121,,,,,0,3,275,740,
11,19,CHIHUAHUA,907,U,907,C21,,161,137,,,,,0,8,306,740,
11,19,CHIHUAHUA,907,U,907,C22,,151,116,,,,,0,7,274,740,
11,19,CHIHUAHUA,907,U,907,C23,,151,158,,,,,0,3,312,740,
11,19,CHIHUAHUA,907,U,907,C24,,134,131,,,,,0,4,269,740,
11,19,CHIHUAHUA,907,U,907,C25,,163,123,,,,,0,5,291,740,
11,19,CHIHUAHUA,907,U,907,C26,,140,138,,,,,0,2,280,740,
11,19,CHIHUAHUA,907,U,907,C27,,173,113,,,,,0,6,292,740,
11,19,CHIHUAHUA,907,U,907,C28,,133,137,,,,,0,0,270,740,
11,19,CHIHUAHUA,907,U,907,C29,,156,135,,,,,0,7,298,740,
11,19,CHIHUAHUA,907,U,907,C3,,165,129,,,,,0,1,295,739,
11,19,CHIHUAHUA,907,U,907,C30,,138,131,,,,,0,7,276,740,
11,19,CHIHUAHUA,907,U,907,C31,,174,117,,,,,0,4,295,740,
11,19,CHIHUAHUA,907,U,907,C4,,161,121,,,,,0,6,288,739,
11,19,CHIHUAHUA,907,U,907,C5,,157,107,,,,,0,3,267,740,
11,19,CHIHUAHUA,907,U,907,C6,,131,152,,,,,0,6,289,740,
11,19,CHIHUAHUA,907,U,907,C7,,173,122,,,,,0,2,297,740,
11,19,CHIHUAHUA,907,U,907,C8,,134,115,,,,,0,5,254,740,
11,19,CHIHUAHUA,907,U,907,C9,,156,123,,,,,0,10,289,740,
16,19,CHIHUAHUA,908,U,908,B,,83,75,,,,,0,0,158,301,
16,19,CHIHUAHUA,909,U,909,B,,49,50,,,,,0,2,101,261,
18,19,CHIHUAHUA,910,U,910,B,,118,94,,,,,0,2,214,419,
18,19,CHIHUAHUA,910,U,910,C1,,115,93,,,,,0,5,213,419,
11,19,CHIHUAHUA,911,U,911,B,,215,122,,,,,0,5,342,667,
11,19,CHIHUAHUA,911,U,911,C1,,240,97,,,,,0,4,341,667,
11,19,CHIHUAHUA,911,U,911,C2,,213,85,,,,,0,2,300,667,
11,19,CHIHUAHUA,911,U,911,C3,,227,112,,,,,0,2,341,667,
11,19,CHIHUAHUA,911,U,911,C4,,246,87,,,,,0,3,336,667,
11,19,CHIHUAHUA,911,U,911,C5,,226,116,,,,,0,3,345,668,
11,19,CHIHUAHUA,911,U,911,C6,,228,111,,,,,0,5,344,668,
11,19,CHIHUAHUA,911,U,911,C7,,230,98,,,,,0,0,328,668,
14,20,CHÍNIPAS,912,M,912,B,,90,205,,,,,0,6,301,450,
14,20,CHÍNIPAS,912,M,912,C1,,69,196,,,,,0,12,277,451,
14,20,CHÍNIPAS,913,M,913,B,,68,182,,,,,0,8,258,376,
14,20,CHÍNIPAS,914,R,914,B,,77,127,,,,,0,19,223,349,
14,20,CHÍNIPAS,914,R,914,EX1,,63,60,,,,,0,11,134,409,
14,20,CHÍNIPAS,914,R,914,EX2,,75,58,,,,,0,6,139,216,
14,20,CHÍNIPAS,915,R,915,B,,30,96,,,,,0,6,132,253,
14,20,CHÍNIPAS,916,R,916,B,,75,40,,,,,0,5,120,252,
14,20,CHÍNIPAS,917,R,917,B,,53,119,,,,,0,9,181,323,
14,20,CHÍNIPAS,918,R,918,B,,15,109,,,,,0,13,137,224,
14,20,CHÍNIPAS,918,R,918,EX1,,3,48,,,,,0,0,51,91,
14,20,CHÍNIPAS,919,R,919,B,,248,114,,,,,0,0,362,548,
14,20,CHÍNIPAS,919,R,919,EX1,,33,53,,,,,0,6,92,157,
14,20,CHÍNIPAS,920,R,920,N.I.,,,,,,,,,,0,45,
20,21,DELICIAS,921,U,921,B,,56,113,,,,,0,5,174,465,
20,21,DELICIAS,921,U,921,C1,,71,112,,,,,0,6,189,466,
20,21,DELICIAS,922,U,922,B,,72,97,,,,,0,2,171,461,
20,21,DELICIAS,922,U,922,C1,,76,93,,,,,0,3,172,462,
20,21,DELICIAS,923,U,923,B,,200,172,,,,,0,5,377,690,
20,21,DELICIAS,923,U,923,C1,,168,168,,,,,0,2,338,690,
20,21,DELICIAS,924,U,924,B,,181,201,,,,,0,10,392,711,
20,21,DELICIAS,925,U,925,B,,61,82,,,,,0,4,147,416,
