id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,Nulos,total
13,14/11/1999,12,Ayuntamientos,13,0,1055,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1055,31,199,41,4,0,10,285
13,14/11/1999,12,Ayuntamientos,13,0,1063,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1063,378,47,47,19,0,23,514
13,14/11/1999,12,Ayuntamientos,13,0,1064,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,252,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1064,118,47,14,3,0,12,194
13,14/11/1999,12,Ayuntamientos,13,0,1068,1,B,Basica,0,54,SAN SALVADOR,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1068,,147,108,1,1,10,267
13,14/11/1999,12,Ayuntamientos,13,0,1069,1,B,Basica,0,54,SAN SALVADOR,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1069,0,76,99,1,2,9,187
13,14/11/1999,12,Ayuntamientos,13,0,1073,1,B,Basica,0,54,SAN SALVADOR,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1073,0,81,64,3,2,3,153
13,14/11/1999,12,Ayuntamientos,13,0,1074,1,B,Basica,0,54,SAN SALVADOR,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1074,0,211,92,7,5,11,326
13,14/11/1999,12,Ayuntamientos,13,0,1080,1,B,Basica,0,54,SAN SALVADOR,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1080,0,255,70,1,0,5,331
13,14/11/1999,12,Ayuntamientos,13,0,1087,1,C,Contigua,0,54,SAN SALVADOR,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1087,0,226,163,3,3,8,403
13,14/11/1999,12,Ayuntamientos,13,0,1099,1,C,Contigua,0,55,SANTIAGO DE ANAYA,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1099,0,71,28,0,0,16,115
13,14/11/1999,12,Ayuntamientos,13,0,1104,1,B,Basica,0,55,SANTIAGO DE ANAYA,185,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1104,0,56,10,0,0,7,73
13,14/11/1999,12,Ayuntamientos,13,0,1106,1,B,Basica,0,55,SANTIAGO DE ANAYA,296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1106,0,97,29,0,2,3,131
13,14/11/1999,12,Ayuntamientos,13,0,1111,1,C,Contigua,0,56,SANTIAGO TULANTEPEC DE LUGO GU,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1111,254,130,8,0,0,2,394
13,14/11/1999,12,Ayuntamientos,13,0,1118,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1118,111,239,2,0,0,9,361
13,14/11/1999,12,Ayuntamientos,13,0,1125,1,C,Contigua,0,57,SINGUILUCAN,412,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1125,0,98,0,138,0,9,245
13,14/11/1999,12,Ayuntamientos,13,0,1148,1,B,Basica,0,58,TASQUILLO,466,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1148,0,90,81,0,0,7,178
13,14/11/1999,12,Ayuntamientos,13,0,1150,1,B,Basica,0,58,TASQUILLO,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1150,0,77,33,0,0,7,117
13,14/11/1999,12,Ayuntamientos,13,0,1151,1,B,Basica,0,58,TASQUILLO,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,0,261,35,0,0,19,315
13,14/11/1999,12,Ayuntamientos,13,0,1152,2,C,Contigua,0,59,TECOZAUTLA,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1152,16,26,258,0,0,9,309
13,14/11/1999,12,Ayuntamientos,13,0,1155,1,B,Basica,0,59,TECOZAUTLA,417,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1155,12,129,65,0,0,21,227
13,14/11/1999,12,Ayuntamientos,13,0,1156,1,B,Basica,0,59,TECOZAUTLA,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1156,20,56,144,0,0,5,225
13,14/11/1999,12,Ayuntamientos,13,0,1257,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,146,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1257,5,107,6,0,0,1,119
13,14/11/1999,12,Ayuntamientos,13,0,1260,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1260,55,255,18,0,0,19,347
13,14/11/1999,12,Ayuntamientos,13,0,1263,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1263,106,77,16,24,12,9,244
13,14/11/1999,12,Ayuntamientos,13,0,1271,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1271,116,172,37,70,8,10,413
13,14/11/1999,12,Ayuntamientos,13,0,1272,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,664,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1272,108,153,17,16,10,11,315
13,14/11/1999,12,Ayuntamientos,13,0,1272,2,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,664,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1272,126,161,26,22,14,8,357
13,14/11/1999,12,Ayuntamientos,13,0,1276,1,B,Basica,0,63,TEPEJI DEL RIO DE OCAMPO,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1276,106,108,16,45,11,8,294
13,14/11/1999,12,Ayuntamientos,13,0,1276,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1276,89,75,22,51,21,7,265
13,14/11/1999,12,Ayuntamientos,13,0,1279,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,486,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1279,91,93,31,3,4,1,223
13,14/11/1999,12,Ayuntamientos,13,0,1281,1,B,Basica,0,63,TEPEJI DEL RIO DE OCAMPO,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1281,54,160,15,12,3,5,249
13,14/11/1999,12,Ayuntamientos,13,0,1281,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1281,39,154,13,14,4,7,231
13,14/11/1999,12,Ayuntamientos,13,0,1282,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1282,90,101,27,22,8,0,248
13,14/11/1999,12,Ayuntamientos,13,0,1289,1,B,Basica,0,63,TEPEJI DEL RIO DE OCAMPO,429,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1289,96,99,12,9,12,11,239
13,14/11/1999,12,Ayuntamientos,13,0,1289,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1289,118,97,7,20,5,1,248
13,14/11/1999,12,Ayuntamientos,13,0,1296,1,B,Basica,0,64,TEPETITLAN,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1296,123,204,59,0,0,12,398
13,14/11/1999,12,Ayuntamientos,13,0,1299,1,C,Contigua,0,64,TEPETITLAN,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1299,93,139,38,0,0,11,281
13,14/11/1999,12,Ayuntamientos,13,0,1308,1,B,Basica,0,65,TETEPANGO,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1308,312,36,29,2,0,5,384
13,14/11/1999,12,Ayuntamientos,13,0,1309,1,B,Basica,0,65,TETEPANGO,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1309,243,127,154,16,0,7,547
13,14/11/1999,12,Ayuntamientos,13,0,1314,1,B,Basica,0,66,TEZONTEPEC DE ALDAMA,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1314,36,96,254,0,0,10,396
13,14/11/1999,12,Ayuntamientos,13,0,1325,1,C,Contigua,0,66,TEZONTEPEC DE ALDAMA,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1325,15,140,74,0,0,1,230
13,14/11/1999,12,Ayuntamientos,13,0,1327,1,C,Contigua,0,66,TEZONTEPEC DE ALDAMA,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1327,6,131,114,0,0,1,252
13,14/11/1999,12,Ayuntamientos,13,0,1331,1,B,Basica,0,66,TEZONTEPEC DE ALDAMA,344,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1331,4,186,60,0,0,1,251
13,14/11/1999,12,Ayuntamientos,13,0,1337,1,B,Basica,0,67,TIANGUISTENGO,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1337,96,153,3,4,0,20,276
13,14/11/1999,12,Ayuntamientos,13,0,1349,1,C,Contigua,0,68,TIZAYUCA,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1349,11,117,101,2,0,6,237
13,14/11/1999,12,Ayuntamientos,13,0,1350,1,C,Contigua,0,68,TIZAYUCA,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1350,7,104,84,1,0,7,203
13,14/11/1999,12,Ayuntamientos,13,0,1357,1,C,Contigua,0,68,TIZAYUCA,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1357,2,124,61,3,0,6,196
13,14/11/1999,12,Ayuntamientos,13,0,1358,1,B,Basica,0,68,TIZAYUCA,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1358,8,89,89,4,0,2,192
13,14/11/1999,12,Ayuntamientos,13,0,1368,1,C,Contigua,0,68,TIZAYUCA,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1368,16,130,80,1,0,3,230
13,14/11/1999,12,Ayuntamientos,13,0,1369,1,B,Basica,0,69,TLAHUELILPAN,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1369,11,149,88,15,0,7,270
13,14/11/1999,12,Ayuntamientos,13,0,67,1,B,Basica,0,3,ACTOPAN,483,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,5,128,106,1,2,3,245
13,14/11/1999,12,Ayuntamientos,13,0,77,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,0,356,68,0,0,23,447
13,14/11/1999,12,Ayuntamientos,13,0,80,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,0,118,109,0,0,9,236
13,14/11/1999,12,Ayuntamientos,13,0,110,1,B,Basica,0,6,ALFAJAYUCAN,218,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,0,74,58,0,0,7,139
13,14/11/1999,12,Ayuntamientos,13,0,112,1,B,Basica,0,6,ALFAJAYUCAN,174,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,0,39,67,0,0,4,110
13,14/11/1999,12,Ayuntamientos,13,0,114,1,B,Basica,0,7,ALMOLOYA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,144,135,5,30,0,4,318
13,14/11/1999,12,Ayuntamientos,13,0,115,1,B,Basica,0,7,ALMOLOYA,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,162,99,4,19,0,7,291
13,14/11/1999,12,Ayuntamientos,13,0,122,1,B,Basica,0,7,ALMOLOYA,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,130,137,10,7,0,8,292
13,14/11/1999,12,Ayuntamientos,13,0,127,1,B,Basica,0,8,APAN,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,8,128,6,87,31,9,269
13,14/11/1999,12,Ayuntamientos,13,0,127,1,C,Contigua,0,8,APAN,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,9,125,10,86,27,5,262
13,14/11/1999,12,Ayuntamientos,13,0,129,1,B,Basica,0,8,APAN,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,11,121,11,115,21,0,279
13,14/11/1999,12,Ayuntamientos,13,0,129,1,C,Contigua,0,8,APAN,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,18,137,12,102,25,6,300
13,14/11/1999,12,Ayuntamientos,13,0,129,2,C,Contigua,0,8,APAN,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,16,129,5,107,27,6,290
13,14/11/1999,12,Ayuntamientos,13,0,130,1,C,Contigua,0,8,APAN,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,5,130,6,110,44,9,304
13,14/11/1999,12,Ayuntamientos,13,0,133,1,B,Basica,0,8,APAN,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,133,4,121,3,95,62,3,288
13,14/11/1999,12,Ayuntamientos,13,0,136,1,C,Contigua,0,8,APAN,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,136,11,149,6,96,22,5,289
13,14/11/1999,12,Ayuntamientos,13,0,137,1,C,Contigua,0,8,APAN,615,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,137,3,153,5,148,40,7,356
13,14/11/1999,12,Ayuntamientos,13,0,138,1,B,Basica,0,8,APAN,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,5,84,2,71,25,7,194
13,14/11/1999,12,Ayuntamientos,13,0,143,1,C,Contigua,0,8,APAN,570,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,143,1,61,7,128,72,2,271
13,14/11/1999,12,Ayuntamientos,13,0,146,1,B,Basica,0,8,APAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,1,126,3,104,4,1,239
13,14/11/1999,12,Ayuntamientos,13,0,152,1,C,Contigua,0,9,ATITALAQUIA,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,152,101,90,59,9,14,3,276
13,14/11/1999,12,Ayuntamientos,13,0,389,1,B,Basica,0,24,HUASCA DE OCAMPO,199,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,389,3,79,6,0,0,8,96
13,14/11/1999,12,Ayuntamientos,13,0,397,1,B,Basica,0,24,HUASCA DE OCAMPO,615,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,397,10,209,105,0,0,0,324
13,14/11/1999,12,Ayuntamientos,13,0,398,1,B,Basica,0,24,HUASCA DE OCAMPO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,398,31,195,66,0,0,12,304
13,14/11/1999,12,Ayuntamientos,13,0,404,1,B,Basica,0,24,HUASCA DE OCAMPO,162,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,404,4,73,49,0,0,1,127
13,14/11/1999,12,Ayuntamientos,13,0,408,1,B,Basica,0,25,HUAUTLA,304,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,408,114,130,2,0,0,10,256
13,14/11/1999,12,Ayuntamientos,13,0,414,1,B,Basica,0,25,HUAUTLA,367,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,414,63,141,5,0,0,12,221
13,14/11/1999,12,Ayuntamientos,13,0,415,1,B,Basica,0,25,HUAUTLA,475,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,415,153,166,15,0,0,15,349
13,14/11/1999,12,Ayuntamientos,13,0,417,1,C,Contigua,0,25,HUAUTLA,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,417,100,219,6,0,0,21,346
13,14/11/1999,12,Ayuntamientos,13,0,418,1,B,Basica,0,25,HUAUTLA,373,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,418,63,152,17,0,0,19,251
13,14/11/1999,12,Ayuntamientos,13,0,419,1,B,Basica,0,25,HUAUTLA,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,419,115,177,4,0,0,30,326
13,14/11/1999,12,Ayuntamientos,13,0,419,1,C,Contigua,0,25,HUAUTLA,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,419,97,202,2,0,0,27,328
13,14/11/1999,12,Ayuntamientos,13,0,427,1,B,Basica,0,25,HUAUTLA,308,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,427,62,143,16,0,0,23,244
13,14/11/1999,12,Ayuntamientos,13,0,433,1,B,Basica,0,26,HUAZALINGO,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,433,0,43,148,124,0,10,325
13,14/11/1999,12,Ayuntamientos,13,0,438,1,B,Basica,0,26,HUAZALINGO,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,438,0,149,95,206,0,16,466
13,14/11/1999,12,Ayuntamientos,13,0,439,1,B,Basica,0,26,HUAZALINGO,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,439,0,60,71,205,0,9,345
13,14/11/1999,12,Ayuntamientos,13,0,1370,1,B,Basica,0,69,TLAHUELILPAN,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1370,13,138,106,36,0,11,304
13,14/11/1999,12,Ayuntamientos,13,0,1372,1,B,Basica,0,69,TLAHUELILPAN,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1372,13,181,73,17,0,6,290
13,14/11/1999,12,Ayuntamientos,13,0,1376,1,B,Basica,0,69,TLAHUELILPAN,493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1376,4,155,79,18,0,6,262
13,14/11/1999,12,Ayuntamientos,13,0,1378,1,B,Basica,0,70,TLAHUILTEPA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1378,0,84,205,0,0,11,300
13,14/11/1999,12,Ayuntamientos,13,0,1407,1,B,Basica,0,72,TLANCHINOL,543,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1407,0,335,57,7,0,23,422
13,14/11/1999,12,Ayuntamientos,13,0,1416,1,B,Basica,0,72,TLANCHINOL,305,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1416,0,167,36,7,0,14,224
13,14/11/1999,12,Ayuntamientos,13,0,1417,1,B,Basica,0,72,TLANCHINOL,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1417,0,230,108,9,0,34,381
13,14/11/1999,12,Ayuntamientos,13,0,1418,1,B,Basica,0,72,TLANCHINOL,357,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1418,0,113,84,6,0,29,232
13,14/11/1999,12,Ayuntamientos,13,0,1420,1,B,Basica,0,72,TLANCHINOL,237,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1420,0,41,52,78,0,13,184
13,14/11/1999,12,Ayuntamientos,13,0,1422,1,C,Contigua,0,72,TLANCHINOL,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1422,0,152,98,7,0,37,294
13,14/11/1999,12,Ayuntamientos,13,0,1434,1,C,Contigua,0,73,TLAXCOAPAN,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1434,25,193,110,6,0,6,340
13,14/11/1999,12,Ayuntamientos,13,0,1435,1,B,Basica,0,73,TLAXCOAPAN,427,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1435,18,80,91,5,0,1,195
13,14/11/1999,12,Ayuntamientos,13,0,1442,1,C,Contigua,0,74,TOLCAYUCA,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1442,322,150,24,0,0,2,498
13,14/11/1999,12,Ayuntamientos,13,0,1168,1,B,Basica,0,59,TECOZAUTLA,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1168,5,165,50,0,0,13,233
13,14/11/1999,12,Ayuntamientos,13,0,1178,1,B,Basica,0,60,TENANGO DE DORIA,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1178,0,102,272,0,0,21,395
13,14/11/1999,12,Ayuntamientos,13,0,1178,1,C,Contigua,0,60,TENANGO DE DORIA,625,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1178,0,113,260,0,0,27,400
13,14/11/1999,12,Ayuntamientos,13,0,1181,1,B,Basica,0,60,TENANGO DE DORIA,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1181,0,145,166,0,0,12,323
13,14/11/1999,12,Ayuntamientos,13,0,1189,1,B,Basica,0,60,TENANGO DE DORIA,558,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1189,0,202,58,0,0,30,290
13,14/11/1999,12,Ayuntamientos,13,0,1191,1,C,Contigua,0,61,TEPEAPULCO,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1191,82,140,50,0,0,11,283
13,14/11/1999,12,Ayuntamientos,13,0,1195,1,C,Contigua,0,61,TEPEAPULCO,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1195,75,66,31,0,0,8,180
13,14/11/1999,12,Ayuntamientos,13,0,1196,1,B,Basica,0,61,TEPEAPULCO,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1196,122,90,25,0,0,0,237
13,14/11/1999,12,Ayuntamientos,13,0,1209,1,B,Basica,0,61,TEPEAPULCO,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1209,86,70,23,0,0,7,186
13,14/11/1999,12,Ayuntamientos,13,0,1212,1,C,Contigua,0,61,TEPEAPULCO,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1212,132,65,48,0,0,1,246
13,14/11/1999,12,Ayuntamientos,13,0,1215,1,C,Contigua,0,61,TEPEAPULCO,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1215,132,73,31,0,0,7,243
13,14/11/1999,12,Ayuntamientos,13,0,1216,1,B,Basica,0,61,TEPEAPULCO,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1216,83,64,28,0,0,3,178
13,14/11/1999,12,Ayuntamientos,13,0,1218,1,B,Basica,0,61,TEPEAPULCO,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1218,129,93,31,0,0,7,260
13,14/11/1999,12,Ayuntamientos,13,0,1231,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,119,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1231,0,51,25,0,0,3,79
13,14/11/1999,12,Ayuntamientos,13,0,1235,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,254,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1235,5,102,96,0,0,61,264
13,14/11/1999,12,Ayuntamientos,13,0,1646,1,B,Basica,0,84,ZIMAPAN,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1646,24,146,100,7,0,0,277
13,14/11/1999,12,Ayuntamientos,13,0,1647,1,B,Basica,0,84,ZIMAPAN,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1647,20,132,121,2,0,9,284
13,14/11/1999,12,Ayuntamientos,13,0,1653,1,B,Basica,0,84,ZIMAPAN,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1653,19,115,56,7,0,12,209
13,14/11/1999,12,Ayuntamientos,13,0,1655,1,B,Basica,0,84,ZIMAPAN,132,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1655,0,43,29,0,0,6,78
13,14/11/1999,12,Ayuntamientos,13,0,1658,1,B,Basica,0,84,ZIMAPAN,50,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1658,1,8,8,7,0,2,26
13,14/11/1999,12,Ayuntamientos,13,0,1663,1,B,Basica,0,84,ZIMAPAN,189,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1663,10,65,23,5,0,2,105
13,14/11/1999,12,Ayuntamientos,13,0,1667,1,B,Basica,0,84,ZIMAPAN,151,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1667,7,9,47,3,0,2,68
13,14/11/1999,12,Ayuntamientos,13,0,1678,1,B,Basica,0,84,ZIMAPAN,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1678,10,82,63,2,0,7,164
13,14/11/1999,12,Ayuntamientos,13,0,1678,1,C,Contigua,0,84,ZIMAPAN,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1678,14,81,66,2,0,15,178
13,14/11/1999,12,Ayuntamientos,13,0,1687,1,B,Basica,0,84,ZIMAPAN,341,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1687,3,134,34,1,0,12,184
13,14/11/1999,12,Ayuntamientos,13,0,1690,1,B,Basica,0,84,ZIMAPAN,55,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1690,0,9,9,0,0,0,18
13,14/11/1999,12,Ayuntamientos,13,0,1702,1,B,Basica,0,84,ZIMAPAN,370,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1702,2,168,21,0,0,18,209
13,14/11/1999,12,Ayuntamientos,13,0,1704,1,B,Basica,0,84,ZIMAPAN,209,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1704,2,65,22,1,0,2,92
13,14/11/1999,12,Ayuntamientos,13,0,1504,1,B,Basica,0,76,TULANCINGO DE BRAVO,731,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1504,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,1507,1,C,Contigua,0,76,TULANCINGO DE BRAVO,551,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1507,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,1509,1,B,Basica,0,76,TULANCINGO DE BRAVO,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1509,195,102,10,0,7,18,332
13,14/11/1999,12,Ayuntamientos,13,0,1511,1,B,Basica,0,76,TULANCINGO DE BRAVO,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1511,113,119,16,0,3,16,267
