CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND7,PRD_NVA_ALIANZA,PAN_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,27,TABASCO,11,CENTRO,9,JALAPA,808,2,1,240,455,44,4,13,24,2,0,5,,2,,1,790,38,829,1141
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,809,2,38,275,293,120,34,22,13,144,5,13,,0,,0,957,39,996,1348
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,4,126,370,628,248,87,44,26,156,4,20,,181,,0,1890,70,1960,2690
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,4,31,275,461,95,33,20,15,122,2,15,,4,,2,1073,26,1101,1365
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,2,36,212,345,128,21,25,34,99,11,13,,0,,3,924,35,962,1441
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,3,36,269,378,129,38,16,18,190,23,22,,4,,0,1123,46,1169,1829
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,2,15,181,267,97,32,26,24,59,7,9,,3,,2,720,21,743,1047
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,2,11,205,482,118,19,11,27,76,7,11,,2,,0,969,34,1003,1442
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,2,11,199,370,68,29,20,16,77,6,8,,0,,0,804,13,817,1109
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,2,10,180,243,64,31,53,18,137,3,8,,0,,0,747,20,767,1137
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,2,6,248,369,163,4,1,2,10,1,1,,1,,0,806,14,820,1004
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,2,5,180,225,135,8,2,2,36,1,47,,0,,0,641,34,675,1141
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,820,1,2,147,215,101,13,4,4,10,0,1,,0,,0,497,23,520,721
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,3,35,334,460,450,37,5,13,57,6,2,,1,,0,1400,55,1455,2116
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,3,13,290,416,514,19,10,10,52,4,2,,3,,0,1333,57,1390,1870
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,4,41,332,527,421,128,20,20,149,26,8,,2,,0,1674,47,1721,2694
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,2,27,179,246,157,76,26,87,76,8,8,,0,,0,890,32,922,1361
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,3,39,342,347,449,70,47,10,91,5,10,,1,,0,1411,37,1448,2108
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,3,29,395,426,351,63,24,17,97,5,8,,0,,0,1415,46,1461,2161
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,4,13,360,579,377,82,35,16,213,20,9,,3,,0,1707,61,1768,2609
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,828,2,22,147,275,152,19,0,12,65,4,14,,1,,0,711,30,741,1246
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,5,29,556,612,250,92,30,17,271,51,14,,2,,395,1924,46,2365,3031
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,830,1,25,48,104,55,4,3,6,17,0,5,,1,,0,268,5,273,328
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,831,2,12,242,278,63,27,6,14,57,2,2,,0,,0,703,16,719,1046
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,3,16,238,525,179,62,44,15,179,8,6,,8,,0,1280,28,1308,1817
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,833,2,15,191,259,225,39,6,7,23,5,4,,1,,0,775,20,795,1264
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,3,10,286,319,282,24,12,9,41,1,4,,3,,0,991,29,1020,1718
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,835,2,5,182,226,138,19,13,6,24,2,2,,0,,0,617,15,632,859
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,3,43,353,379,135,41,75,18,117,7,5,,2,,0,1175,43,1218,1845
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,837,1,1,50,118,28,17,135,28,17,2,1,,0,,0,397,0,397,463
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,3,23,293,412,180,131,48,21,111,14,14,,3,,0,1250,50,1300,1978
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,3,37,212,418,191,150,57,29,87,18,8,,3,,0,1210,64,1274,1834
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,3,10,176,409,152,49,125,35,175,11,5,,3,,0,1150,41,1191,1741
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,3,13,262,270,117,59,92,30,75,1,2,,0,,0,921,34,955,2167
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,3,51,257,446,373,106,22,17,63,11,16,,5,,0,1367,58,1425,2248
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,843,2,29,189,220,87,99,37,10,47,4,3,,2,,0,727,18,745,1198
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,844,2,59,163,213,240,39,22,12,15,2,4,,0,,0,769,28,797,1325
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,3,28,253,459,125,36,21,26,86,3,15,,0,,0,1052,33,1085,1566
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,846,3,55,353,366,313,2,20,12,109,4,58,,,,0,1292,33,1325,1679
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,847,4,37,273,335,292,4,7,9,131,4,68,,,,0,1160,27,1187,1407
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,848,2,33,201,287,178,4,6,20,90,2,49,,,,0,870,28,898,1162
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,849,2,38,203,259,203,0,6,11,113,0,8,,,,0,841,32,873,1131
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,850,1,2,93,158,80,1,1,1,20,0,0,,,,0,356,6,362,442
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,851,1,15,145,224,177,0,1,3,32,0,0,,,,0,597,11,608,746
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,852,1,3,170,132,106,2,2,3,53,1,20,,,,0,492,14,506,592
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,853,1,24,141,211,92,2,1,7,73,1,1,,,,0,553,10,563,628
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,854,1,1,55,48,28,2,0,1,4,1,0,,,,0,140,1,141,161
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,855,1,1,49,96,81,2,1,4,46,1,8,,,,0,289,4,293,343
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,856,1,9,57,87,33,0,4,1,56,0,0,,,,0,247,12,259,313
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,857,1,26,102,214,127,1,3,8,31,1,1,,,,0,514,18,532,657
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,858,2,21,148,212,187,2,3,2,98,2,10,,,,0,685,10,695,917
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,859,2,22,208,166,72,0,3,5,254,4,2,,,,0,736,17,753,1024
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,860,2,10,190,203,87,0,0,3,150,4,6,,,,0,653,14,667,791
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,861,2,15,174,420,269,2,3,5,98,2,1,,,,0,989,20,1009,1224
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,862,1,3,172,146,105,1,4,1,53,1,3,,,,0,489,11,500,623
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,863,2,5,217,377,306,2,2,3,37,1,3,,,,0,953,7,960,1198
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,864,1,5,120,48,62,1,3,50,3,1,0,,,,0,293,3,296,337
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,865,2,48,177,118,246,2,5,1,184,3,1,,,,0,785,5,790,870
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,866,1,11,113,70,87,1,4,2,60,3,1,,,,0,352,23,375,492
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,867,1,0,45,149,106,0,0,16,64,1,0,,,,0,381,0,381,533
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,868,2,1,156,451,411,0,0,3,74,0,1,,,,0,1097,9,1106,1426
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,869,2,4,321,239,198,3,4,1,176,1,2,,,,0,949,12,961,1167
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,870,2,12,292,191,155,4,6,2,174,2,1,,,,0,839,17,856,1091
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,871,2,20,240,46,226,12,0,6,122,0,4,,,,0,676,12,688,815
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,872,3,34,272,145,383,12,35,33,95,20,7,,,,4,1036,36,1076,2064
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,873,2,21,150,69,283,11,27,16,100,8,4,,,,1,689,20,710,1185
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,874,2,7,161,39,306,4,31,19,87,1,5,,,,1,660,27,688,1332
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,875,2,17,111,59,347,5,18,12,115,7,6,,,,0,697,31,728,1175
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,876,2,19,150,84,301,6,35,12,106,5,7,,,,1,725,29,755,1301
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,877,4,19,331,127,510,12,65,30,200,19,22,,,,0,1335,43,1378,2565
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,878,3,15,240,105,424,7,35,48,133,11,19,,,,3,1037,37,1077,1823
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,879,5,32,359,184,677,19,43,26,124,16,9,,,,2,1489,59,1550,3015
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,880,2,10,179,119,379,6,19,15,76,6,13,,,,3,822,37,862,1402
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,881,5,63,453,251,758,17,62,34,270,15,16,,,,1,1939,97,2037,1848
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,882,2,10,206,97,307,15,24,12,127,8,6,,,,0,812,20,832,1483
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,883,2,5,198,148,270,9,21,14,77,4,7,,,,0,753,24,777,1474
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,884,3,39,234,180,439,12,26,30,86,8,12,,,,1,1066,47,1114,2228
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,885,4,13,241,163,500,10,31,25,179,13,11,,,,0,1186,55,1241,2272
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,886,3,27,233,59,85,9,26,73,94,10,2,,,,2,618,26,646,1285
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,887,1,0,46,60,46,0,16,24,21,2,0,,,,1,215,16,232,419
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,888,1,4,60,19,24,2,19,21,36,0,1,,,,0,186,12,198,305
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,889,2,2,80,185,111,2,29,147,156,4,10,,,,0,726,33,759,1419
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,890,3,23,336,281,109,8,44,76,126,8,8,,,,1,1019,56,1076,1853
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,891,1,17,114,39,7,2,7,46,54,1,1,,,,0,288,13,301,557
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,892,3,13,226,208,231,14,48,25,149,25,15,,,,0,954,63,1017,1893
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,893,2,7,82,35,69,5,18,84,116,4,5,,,,0,425,15,440,1049
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,894,1,3,47,30,65,0,5,4,11,2,0,,,,0,167,0,167,641
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,895,2,2,97,117,40,3,26,131,161,6,32,,,,0,615,37,652,1228
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,896,2,4,117,47,18,3,12,85,92,1,15,,,,1,394,15,410,844
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,897,3,8,132,228,62,6,25,351,162,7,9,,,,0,990,42,1032,1644
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,898,2,22,118,80,9,22,19,116,141,7,18,,,,0,552,19,571,1004
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,899,1,4,39,19,6,2,8,62,53,4,12,,,,0,209,5,214,422
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,900,3,3,159,160,164,16,27,65,95,8,8,,,,0,705,22,727,1576
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,901,2,2,248,131,32,5,25,113,136,3,30,,,,0,725,41,766,1419
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,902,2,5,145,105,18,7,26,70,97,10,10,,,,0,493,24,517,1089
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,903,3,7,256,173,67,9,27,106,204,9,11,,,,2,869,44,915,1870
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,904,2,5,86,59,50,2,24,4,32,8,0,,,,0,270,11,281,442
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,905,3,20,116,140,132,7,25,27,216,8,11,,,,0,702,31,733,1557
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,906,1,0,71,132,3,56,21,16,99,24,8,,,,0,430,26,456,750
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,907,2,4,127,127,94,6,30,102,129,9,8,,,,0,636,26,662,1272
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,908,1,4,52,78,95,0,6,2,24,9,6,,,,0,276,13,289,590
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,909,2,1,119,133,65,31,17,64,123,5,3,,,,2,561,16,579,1212
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,910,3,3,131,202,129,6,60,41,174,27,21,,,,1,794,47,842,1611
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,911,3,18,135,307,185,21,50,49,195,36,18,,,,5,1014,56,1075,2031
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,912,2,1,102,197,151,7,31,29,155,21,16,,,,0,710,58,768,1351
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,913,2,2,93,96,87,7,31,50,222,26,13,,,,0,627,36,663,1248
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,914,3,10,126,138,113,10,32,27,215,20,16,,,,0,707,23,730,1613
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,915,3,3,166,231,165,14,64,48,152,21,20,,,,0,884,56,940,1834
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,916,2,5,128,105,106,3,35,22,96,16,8,,,,5,524,38,567,1126
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,917,2,1,86,103,91,5,43,24,87,36,19,,,,0,495,8,503,1081
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,918,3,6,138,240,180,12,42,21,211,12,8,,,,0,870,43,913,1956
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,919,2,5,63,146,149,2,27,31,155,7,18,,,,2,603,40,645,1483
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,920,1,3,61,35,41,0,10,1,53,1,1,,,,0,206,10,216,359
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,921,1,0,45,12,17,1,4,0,15,2,0,,,,0,96,0,96,139
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,922,3,1,384,339,140,8,20,8,137,4,77,,,,0,1118,65,1183,1934
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,923,3,17,262,133,190,8,43,20,110,11,3,,,,0,797,45,842,1898
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,924,2,4,425,178,36,2,38,9,166,2,14,,,,0,874,11,885,1329
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,925,2,4,135,211,249,26,81,4,237,9,3,,,,0,959,36,995,1468
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,926,1,7,126,14,25,0,33,1,25,0,0,,,,0,231,6,237,356
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,927,1,12,68,93,151,11,25,3,30,8,2,,,,1,403,20,424,673
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,928,4,11,315,192,283,39,49,40,207,14,44,,,,3,1194,77,1274,2914
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,929,2,3,194,225,95,4,27,18,169,14,8,,,,0,757,39,796,1472
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,930,2,3,195,252,135,6,27,22,74,13,11,,,,1,738,22,761,1334
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,931,3,4,183,206,136,5,40,23,192,14,23,,,,0,826,48,874,1554
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,932,2,5,81,158,134,0,36,2,47,3,1,,,,0,467,23,490,766
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,933,2,4,119,72,145,5,32,11,50,6,5,,,,3,449,31,483,966
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,934,5,21,342,209,531,20,72,34,228,18,14,,,,5,1489,57,1551,3219
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,935,3,16,207,156,246,7,28,16,55,3,3,,,,0,737,31,768,1576
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,936,1,4,47,78,73,4,9,0,27,1,1,,,,0,244,7,251,427
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,937,2,11,39,136,88,2,42,18,144,2,1,,,,0,483,21,504,763
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,938,3,3,210,246,264,3,65,28,219,14,20,,,,2,1072,99,1173,2034
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,939,3,1,263,260,205,8,47,21,99,8,3,,,,0,915,52,967,1750
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,940,3,10,166,171,218,6,16,21,62,6,1,,,,1,677,23,701,1508
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,941,1,4,37,74,84,2,17,3,28,4,1,,,,0,254,19,273,524
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,942,3,9,173,142,174,5,81,24,65,8,9,,,,0,690,25,715,1705
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,943,3,6,135,175,223,5,63,21,190,9,11,,,,0,838,88,926,1571
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,944,3,4,86,47,280,22,40,15,19,11,0,,,,4,524,23,551,1014
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,945,4,16,402,158,395,6,31,8,46,14,2,,,,1,1078,54,1133,2330
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,946,2,4,146,143,295,2,82,6,71,5,0,,,,0,754,27,781,1460
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,947,3,5,87,85,279,6,17,11,169,10,2,,,,2,671,35,708,1586
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,948,2,9,149,121,178,10,41,8,68,17,7,,,,0,608,34,642,1274
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,949,2,9,126,75,148,0,20,1,26,6,1,,,,0,412,20,432,649
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,950,2,5,122,189,138,10,64,18,75,5,3,,,,3,629,9,641,1057
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,951,2,5,123,61,211,4,15,1,30,0,0,,,,0,450,37,487,877
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,952,2,12,166,107,163,5,19,9,106,14,4,,,,1,605,45,651,1198
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,953,2,22,175,128,184,21,34,7,58,12,5,,,,2,646,42,690,1170
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,954,2,100,180,148,68,101,3,7,74,3,13,,,,1,697,33,731,951
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,955,3,248,292,172,111,168,10,13,96,8,13,,,,0,1131,68,1199,1526
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,956,3,278,279,122,157,166,6,8,99,4,16,,,,0,1135,41,1176,1690
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,957,4,239,197,185,133,87,20,6,64,4,12,,,,0,947,38,985,1169
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,958,3,257,232,213,160,137,23,5,92,2,18,,,,2,1139,60,1201,1681
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,959,3,264,232,122,130,84,41,7,128,7,15,,,,1,1030,40,1071,1553
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,960,3,365,464,80,103,185,23,12,269,7,3,,,,0,1511,74,1585,2112
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,961,1,95,47,68,34,22,4,5,54,2,1,,,,0,332,29,361,448
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,962,3,531,198,191,84,137,16,9,379,9,17,,,,1,1571,61,1633,2224
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,963,3,512,199,149,103,116,7,12,184,4,7,,,,0,1293,53,1346,1922
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,964,3,277,363,224,129,175,18,22,156,9,11,,,,0,1384,90,1474,2171
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,965,4,471,479,214,122,139,34,13,198,7,7,,,,0,1684,117,1801,2548
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,966,2,238,110,84,18,49,9,4,82,1,2,,,,0,597,32,629,796
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,967,3,337,303,175,62,163,9,6,174,3,9,,,,0,1241,67,1308,1778
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,968,2,111,98,92,21,57,8,6,103,4,13,,,,0,513,31,544,1456
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,969,4,324,218,129,98,181,147,15,216,7,24,,,,2,1359,101,1462,2088
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,970,3,408,211,146,65,134,14,23,297,4,9,,,,0,1311,36,1347,1645
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,971,4,383,414,276,90,284,19,11,156,4,73,,,,0,1710,81,1791,2560
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,972,4,567,209,136,138,183,20,17,253,1,1,,,,0,1525,80,1605,2302
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,973,2,105,172,34,74,36,6,6,73,3,6,,,,0,515,37,552,799
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,974,5,614,506,333,88,258,51,29,212,12,18,,,,0,2121,83,2204,3185
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,975,2,169,123,67,95,50,8,4,84,2,8,,,,0,610,27,637,882
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,976,3,409,242,48,195,54,13,8,195,7,3,,,,0,1174,32,1206,1532
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,977,2,225,149,146,78,21,6,4,157,2,4,,,,0,792,37,829,1119
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,978,2,347,169,95,73,20,6,4,106,2,7,,,,0,829,21,850,1121
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,979,3,410,206,129,107,85,9,8,99,9,25,,,,1,1087,69,1157,1698
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,980,3,358,211,112,129,43,14,17,192,10,18,,,,0,1104,47,1151,2053
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,981,2,191,114,27,134,41,13,3,60,1,3,,,,0,587,34,621,957
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,5,401,409,313,529,152,20,12,191,12,14,,,,2,2053,66,2121,3471
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,15,1054,777,474,503,148,93,31,629,46,100,,,,8,3855,170,4033,11104
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,984,3,213,226,119,152,90,14,4,175,12,6,,,,0,1011,26,1037,2157
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,5,288,329,180,269,252,29,14,175,18,27,,,,0,1581,87,1668,3416
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,14,969,982,573,599,190,92,32,399,23,45,,,,0,3904,177,4081,10388
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,987,3,116,155,68,98,40,11,4,94,5,12,,,,0,603,21,624,2156
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,988,2,80,194,73,57,48,15,2,108,8,12,,,,0,597,24,621,1309
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,989,2,79,234,63,102,61,10,3,133,3,18,,,,0,706,28,734,1490
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,990,3,152,203,71,86,41,13,6,78,8,13,,,,0,671,27,698,2138
2,27,TABASCO,20,PARAISO,14,PARAISO,991,3,164,277,420,39,14,59,11,66,45,20,,3,,0,1118,45,1163,2026
2,27,TABASCO,20,PARAISO,14,PARAISO,992,2,50,262,93,21,7,31,2,65,15,12,,0,,0,558,16,574,899
2,27,TABASCO,20,PARAISO,14,PARAISO,993,2,61,263,140,20,1,46,5,68,33,7,,75,,0,719,22,741,1087
2,27,TABASCO,20,PARAISO,14,PARAISO,994,2,204,213,159,31,8,52,7,55,48,6,,0,,1,783,28,812,1423
2,27,TABASCO,20,PARAISO,14,PARAISO,995,2,134,209,215,40,6,41,7,37,29,4,,1,,0,723,28,751,1355
2,27,TABASCO,20,PARAISO,14,PARAISO,996,3,156,223,241,44,3,64,11,48,25,11,,0,,0,826,22,848,1533
2,27,TABASCO,20,PARAISO,14,PARAISO,997,2,128,176,135,26,10,33,2,67,23,14,,3,,0,617,16,633,1138
2,27,TABASCO,20,PARAISO,14,PARAISO,998,3,156,314,269,46,19,92,15,70,63,13,,0,,0,1057,25,1082,1932
2,27,TABASCO,20,PARAISO,14,PARAISO,999,2,152,161,128,57,3,62,21,31,21,4,,0,,0,640,27,667,1029
