CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,5,COAHUILA,9,TORREON,35,TORREON,1345,2,180,353,12,27,18,2,6,5,6,2,3,3,2,66,4,0,0,0,0,0,0,1,0,0,0,0,,,,2,690,17,709,1299
2,5,COAHUILA,9,TORREON,35,TORREON,1346,2,233,380,11,9,18,3,11,11,1,3,8,3,1,83,3,1,1,0,0,0,1,0,0,0,0,0,,,,0,781,18,799,1344
2,5,COAHUILA,9,TORREON,35,TORREON,1367,2,374,237,23,18,16,1,7,41,5,1,6,3,3,125,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,865,22,887,1359
2,5,COAHUILA,9,TORREON,35,TORREON,1368,2,323,209,14,13,17,2,6,19,6,0,0,3,1,109,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,722,10,732,1191
2,5,COAHUILA,9,TORREON,35,TORREON,1369,2,247,163,12,15,4,1,7,13,5,0,1,1,0,74,1,0,0,0,0,0,0,1,0,0,0,0,,,,1,545,13,559,890
2,5,COAHUILA,9,TORREON,35,TORREON,1370,1,178,101,5,3,11,1,4,4,1,0,0,1,0,52,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,362,4,366,584
2,5,COAHUILA,9,TORREON,35,TORREON,1371,1,161,164,2,1,7,0,1,7,4,0,1,0,2,53,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,404,8,412,628
2,5,COAHUILA,9,TORREON,35,TORREON,1372,1,186,109,9,5,9,0,7,8,6,2,3,0,1,66,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,415,18,433,676
2,5,COAHUILA,9,TORREON,35,TORREON,1373,2,222,130,17,10,9,1,7,5,2,0,1,5,0,68,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,480,9,489,875
2,5,COAHUILA,9,TORREON,35,TORREON,1374,2,326,118,20,12,10,2,20,17,5,0,6,2,1,95,6,0,0,0,1,0,0,0,0,0,0,0,,,,0,641,12,653,1098
2,5,COAHUILA,9,TORREON,35,TORREON,1375,2,199,151,12,9,6,1,9,19,2,2,3,8,2,68,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,494,10,504,867
2,5,COAHUILA,9,TORREON,35,TORREON,1376,2,384,131,8,1,10,4,6,8,3,0,2,2,1,70,2,0,0,0,0,0,0,0,0,0,0,0,,,,1,632,8,641,964
2,5,COAHUILA,9,TORREON,35,TORREON,1377,2,325,204,15,7,11,1,12,19,3,1,4,1,1,89,7,0,0,0,0,0,0,0,0,0,0,0,,,,1,700,10,711,1114
2,5,COAHUILA,9,TORREON,35,TORREON,1378,2,297,153,8,6,17,2,5,9,6,3,1,7,1,86,22,1,0,0,0,0,0,0,0,0,0,0,,,,0,624,12,636,954
2,5,COAHUILA,9,TORREON,35,TORREON,1380,2,437,134,10,12,11,1,9,10,13,3,2,1,1,57,4,1,0,0,0,0,0,0,0,0,0,0,,,,0,706,9,715,1101
2,5,COAHUILA,9,TORREON,35,TORREON,1394,1,173,92,7,5,6,1,10,7,2,1,3,4,0,55,2,0,1,0,0,0,0,0,0,0,0,0,,,,0,369,14,383,625
2,5,COAHUILA,9,TORREON,35,TORREON,1396,1,110,121,7,5,5,2,8,2,1,1,3,1,1,45,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,314,9,323,552
2,5,COAHUILA,10,TORREON,35,TORREON,1379,1,228,78,9,6,5,1,6,9,1,0,0,4,1,52,1,2,0,0,0,0,1,0,0,0,0,0,,,,0,404,10,414,636
2,5,COAHUILA,10,TORREON,35,TORREON,1381,2,382,139,5,8,7,2,1,16,2,1,4,2,0,37,2,0,0,0,0,0,0,0,1,0,0,0,,,,0,609,16,625,929
2,5,COAHUILA,10,TORREON,35,TORREON,1391,2,693,125,4,18,42,2,3,2,4,0,2,0,0,39,0,3,0,0,0,0,0,0,0,0,0,0,,,,1,937,12,950,1446
2,5,COAHUILA,10,TORREON,35,TORREON,1392,2,541,92,4,5,22,0,6,5,0,1,2,2,1,44,2,5,1,0,0,0,1,0,0,0,0,0,,,,0,734,11,745,1114
2,5,COAHUILA,10,TORREON,35,TORREON,1393,2,686,136,3,11,22,0,5,4,2,1,4,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,905,8,913,1327
2,5,COAHUILA,10,TORREON,35,TORREON,1395,2,542,114,3,13,14,1,3,3,2,4,1,1,0,30,1,0,0,0,0,0,0,1,0,0,0,0,,,,2,733,14,749,1185
2,5,COAHUILA,10,TORREON,35,TORREON,1397,2,264,227,12,20,12,0,5,9,3,15,2,5,1,82,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,659,9,668,1102
2,5,COAHUILA,10,TORREON,35,TORREON,1398,2,509,196,28,9,11,2,5,11,2,2,7,3,1,85,4,0,0,0,0,0,0,0,0,0,0,0,,,,8,875,15,898,1389
2,5,COAHUILA,10,TORREON,35,TORREON,1399,2,376,189,11,10,12,2,5,29,6,1,0,3,1,85,1,3,1,0,0,0,0,0,1,0,0,0,,,,0,736,8,744,1095
2,5,COAHUILA,10,TORREON,35,TORREON,1400,2,428,100,2,7,10,0,6,2,0,0,0,2,0,37,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,595,10,605,933
2,5,COAHUILA,10,TORREON,35,TORREON,1401,2,373,102,7,10,11,0,10,11,2,3,1,2,0,58,4,0,1,2,1,0,1,0,0,0,0,0,,,,0,599,9,608,955
2,5,COAHUILA,10,TORREON,35,TORREON,1402,2,592,91,9,10,25,1,0,5,2,2,5,1,0,61,1,2,0,0,1,0,0,0,0,0,0,0,,,,0,808,10,818,1208
2,5,COAHUILA,10,TORREON,35,TORREON,1403,2,760,140,10,10,55,0,2,3,3,0,3,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,,,,0,1015,12,1027,1520
2,5,COAHUILA,10,TORREON,35,TORREON,1404,2,388,98,6,13,11,2,10,9,2,1,3,2,1,53,3,0,0,0,0,0,1,0,0,0,0,0,,,,0,603,12,615,931
2,5,COAHUILA,10,TORREON,35,TORREON,1405,2,568,112,9,13,20,0,5,11,4,1,3,0,4,85,3,1,0,0,0,0,0,0,1,0,0,0,,,,0,840,18,858,1315
2,5,COAHUILA,10,TORREON,35,TORREON,1406,2,691,135,12,15,10,1,7,5,1,4,3,4,1,82,3,1,1,0,1,0,1,0,0,0,0,0,,,,1,978,15,994,1479
2,5,COAHUILA,10,TORREON,35,TORREON,1407,4,986,272,24,20,17,7,13,46,7,4,7,5,3,216,5,2,0,0,0,0,0,0,0,0,0,0,,,,2,1634,28,1664,2522
2,5,COAHUILA,10,TORREON,35,TORREON,1408,2,486,129,13,7,5,3,4,16,2,2,2,1,0,90,2,2,0,0,0,0,0,0,0,0,0,0,,,,1,764,16,781,1207
2,5,COAHUILA,10,TORREON,35,TORREON,1410,3,273,340,20,20,39,3,4,5,7,6,3,0,5,120,6,0,0,0,0,0,0,0,1,0,0,0,,,,2,852,24,878,1688
2,5,COAHUILA,10,TORREON,35,TORREON,1412,2,324,253,15,24,12,2,13,12,5,0,8,5,2,110,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,786,24,810,1554
2,5,COAHUILA,10,TORREON,35,TORREON,1413,2,370,151,24,9,33,1,10,18,6,1,5,3,2,96,6,1,0,0,0,0,0,0,0,0,0,0,,,,0,736,17,753,1103
2,5,COAHUILA,10,TORREON,35,TORREON,1414,2,328,246,13,13,20,3,14,19,7,1,11,2,2,131,5,0,0,0,0,0,2,0,0,0,0,0,,,,0,817,17,834,1333
2,5,COAHUILA,10,TORREON,35,TORREON,1415,2,301,156,14,11,18,5,1,14,21,2,4,3,0,97,1,0,0,0,0,0,0,1,0,0,0,0,,,,0,649,14,663,1026
2,5,COAHUILA,10,TORREON,35,TORREON,1416,2,257,140,11,7,17,0,7,11,6,1,0,3,1,106,2,2,0,1,0,0,0,0,0,0,0,0,,,,0,572,17,589,957
2,5,COAHUILA,10,TORREON,35,TORREON,1417,2,374,135,10,15,9,1,10,13,9,4,6,1,0,73,1,2,0,1,0,0,0,0,0,0,0,0,,,,0,664,12,676,1011
2,5,COAHUILA,10,TORREON,35,TORREON,1418,2,426,161,16,15,17,3,16,11,6,0,5,4,0,68,2,1,1,0,0,0,1,0,0,0,0,0,,,,0,753,14,767,1157
2,5,COAHUILA,10,TORREON,35,TORREON,1419,2,338,114,11,9,13,3,5,9,12,2,1,4,0,76,2,0,0,0,0,0,0,0,1,0,0,0,,,,0,600,14,614,1000
2,5,COAHUILA,10,TORREON,35,TORREON,1420,2,402,173,12,15,9,0,6,18,8,1,3,1,2,101,1,2,0,0,0,0,0,0,0,0,0,0,,,,0,754,15,769,1180
2,5,COAHUILA,10,TORREON,35,TORREON,1421,2,251,170,8,12,15,1,12,7,1,1,3,3,1,66,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,555,11,566,874
2,5,COAHUILA,10,TORREON,35,TORREON,1422,2,335,141,11,9,7,5,10,10,5,1,2,2,3,98,4,0,0,0,0,0,1,0,0,0,0,0,,,,1,644,12,657,977
2,5,COAHUILA,10,TORREON,35,TORREON,1423,2,483,180,14,15,13,0,5,35,5,3,4,2,2,98,2,0,1,0,1,0,0,0,1,0,0,0,,,,0,864,10,874,1281
2,5,COAHUILA,10,TORREON,35,TORREON,1424,2,223,193,7,5,12,2,13,10,5,1,2,0,1,69,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,547,12,559,952
2,5,COAHUILA,10,TORREON,35,TORREON,1425,2,258,264,13,23,32,1,10,9,1,4,6,10,1,133,4,2,1,1,0,0,1,0,0,0,0,0,,,,0,774,18,792,1384
2,5,COAHUILA,10,TORREON,35,TORREON,1426,2,153,279,11,20,28,1,8,7,6,4,7,1,1,72,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,601,19,620,1142
2,5,COAHUILA,10,TORREON,35,TORREON,1427,2,195,348,13,13,12,0,14,4,2,2,6,6,4,89,2,1,0,0,0,0,0,1,1,0,0,0,,,,0,713,31,744,1277
2,5,COAHUILA,10,TORREON,35,TORREON,1428,2,233,199,16,14,15,1,19,7,3,1,1,4,2,104,10,1,0,0,0,0,1,0,1,0,0,0,,,,1,632,16,649,1172
2,5,COAHUILA,10,TORREON,35,TORREON,1429,2,201,306,19,11,30,2,14,12,12,4,5,3,1,82,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,705,18,723,1270
2,5,COAHUILA,10,TORREON,35,TORREON,1430,3,265,342,18,24,19,0,13,12,16,2,9,3,3,141,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,873,21,894,1649
2,5,COAHUILA,10,TORREON,35,TORREON,1431,2,174,298,10,17,17,2,3,9,1,5,5,4,1,57,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,606,12,618,1029
2,5,COAHUILA,10,TORREON,35,TORREON,1432,2,146,242,17,17,28,0,2,6,4,1,4,1,3,107,1,0,0,0,0,0,1,0,0,0,0,0,,,,0,580,13,593,1203
2,5,COAHUILA,10,TORREON,35,TORREON,1433,2,187,253,19,19,9,2,5,6,8,3,7,2,0,92,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,612,20,633,1195
2,5,COAHUILA,10,TORREON,35,TORREON,1434,2,207,141,17,13,14,2,5,6,1,4,1,1,2,106,1,0,1,0,0,0,0,2,0,0,0,0,,,,0,524,10,534,1024
2,5,COAHUILA,10,TORREON,35,TORREON,1435,1,142,177,11,9,8,2,1,1,1,0,2,1,1,63,3,0,1,0,0,0,0,0,0,0,0,0,,,,0,423,13,436,769
2,5,COAHUILA,10,TORREON,35,TORREON,1436,1,18,48,1,2,7,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,86,2,88,184
2,5,COAHUILA,10,TORREON,35,TORREON,1437,1,52,98,6,5,5,0,1,4,4,0,1,1,0,29,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,208,4,212,416
2,5,COAHUILA,10,TORREON,35,TORREON,1438,2,162,208,10,7,16,1,8,4,3,1,5,4,0,65,6,0,0,0,0,0,0,0,0,0,0,0,,,,1,500,15,516,883
2,5,COAHUILA,10,TORREON,35,TORREON,1439,2,135,236,7,13,14,0,2,6,4,1,16,1,1,73,0,0,0,0,0,0,0,1,1,0,0,0,,,,0,511,10,521,893
2,5,COAHUILA,10,TORREON,35,TORREON,1440,2,120,190,7,8,4,1,7,7,3,0,4,3,1,88,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,444,18,462,829
2,5,COAHUILA,10,TORREON,35,TORREON,1441,1,135,133,8,20,2,1,6,7,1,0,2,0,1,85,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,402,8,410,695
2,5,COAHUILA,10,TORREON,35,TORREON,1442,2,222,285,10,20,44,2,2,6,4,4,3,1,0,87,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,692,14,706,1327
2,5,COAHUILA,10,TORREON,35,TORREON,1443,1,116,176,6,10,20,0,3,9,1,2,7,2,1,55,2,0,1,0,0,0,1,0,0,0,0,0,,,,0,412,14,426,778
2,5,COAHUILA,10,TORREON,35,TORREON,1444,2,131,233,9,18,22,1,5,3,11,6,3,3,1,68,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,516,20,536,1106
2,5,COAHUILA,10,TORREON,35,TORREON,1445,4,341,667,24,27,29,2,7,7,4,14,14,5,3,155,9,0,0,0,0,0,0,0,0,0,0,0,,,,0,1308,32,1340,2740
2,5,COAHUILA,10,TORREON,35,TORREON,1446,3,288,437,13,28,24,2,6,10,5,17,12,7,4,116,3,3,0,0,0,0,0,0,0,0,0,0,,,,0,975,23,998,1910
2,5,COAHUILA,10,TORREON,35,TORREON,1447,2,152,199,14,23,14,3,8,23,3,2,2,6,1,107,6,1,1,0,0,0,0,0,0,0,0,0,,,,0,565,21,586,1150
2,5,COAHUILA,10,TORREON,35,TORREON,1448,2,218,162,22,10,14,2,9,10,2,4,2,3,1,88,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,551,11,562,1031
2,5,COAHUILA,10,TORREON,35,TORREON,1449,3,265,492,28,25,59,3,6,7,5,7,9,15,3,133,11,0,0,0,0,0,0,0,0,0,0,0,,,,0,1068,36,1104,2139
2,5,COAHUILA,10,TORREON,35,TORREON,1450,2,187,243,11,9,8,2,5,7,8,1,3,3,0,59,5,0,1,0,0,0,0,0,0,0,0,0,,,,0,552,5,557,945
2,5,COAHUILA,10,TORREON,35,TORREON,1451,2,290,294,24,19,14,1,7,9,4,0,2,4,2,126,4,0,1,0,0,0,0,0,0,0,0,0,,,,0,801,22,823,1378
2,5,COAHUILA,10,TORREON,35,TORREON,1452,2,202,217,10,19,11,2,3,5,17,3,2,2,1,104,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,601,13,614,1086
2,5,COAHUILA,10,TORREON,35,TORREON,1453,2,188,250,4,22,10,1,6,5,3,1,2,3,4,108,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,611,15,626,1080
2,5,COAHUILA,10,TORREON,35,TORREON,1454,2,243,217,14,23,12,0,7,5,7,1,0,1,3,118,0,1,0,0,0,0,1,0,0,0,0,0,,,,0,653,9,662,1141
2,5,COAHUILA,10,TORREON,35,TORREON,1455,2,229,258,17,11,34,3,9,4,3,2,3,1,3,105,3,1,1,0,0,0,0,0,0,0,0,0,,,,0,687,14,701,1193
2,5,COAHUILA,10,TORREON,35,TORREON,1456,5,452,704,46,45,34,1,10,15,8,7,11,10,5,271,9,1,2,0,0,0,0,0,0,0,0,0,,,,0,1631,39,1670,3173
2,5,COAHUILA,10,TORREON,35,TORREON,1457,1,42,120,0,4,0,0,1,3,1,1,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,207,4,211,355
2,5,COAHUILA,10,TORREON,35,TORREON,1458,1,59,105,8,7,2,1,3,2,0,0,0,1,1,46,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,237,4,241,439
2,5,COAHUILA,10,TORREON,35,TORREON,1468,2,118,285,48,17,52,1,1,5,7,3,3,1,0,62,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,604,14,618,1085
2,5,COAHUILA,10,TORREON,35,TORREON,1521,1,275,57,8,6,5,3,3,10,1,0,1,1,1,43,0,1,0,0,0,0,1,0,0,0,0,0,,,,1,416,3,420,633
2,5,COAHUILA,10,TORREON,35,TORREON,1522,1,147,124,7,10,1,1,0,4,3,1,1,3,2,48,1,1,0,0,0,0,1,0,0,0,0,0,,,,1,355,9,365,572
2,5,COAHUILA,10,TORREON,35,TORREON,1523,2,404,94,12,9,13,0,6,11,7,4,2,8,0,66,2,1,0,0,0,0,0,0,1,0,0,0,,,,0,640,15,655,947
2,5,COAHUILA,10,TORREON,35,TORREON,1524,1,283,43,9,6,7,1,3,9,2,2,3,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,417,7,425,606
2,5,COAHUILA,10,TORREON,35,TORREON,1525,1,218,107,4,8,8,2,6,4,2,4,1,2,2,71,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,441,9,450,739
2,5,COAHUILA,10,TORREON,35,TORREON,1526,2,358,140,17,16,7,3,8,18,4,0,1,1,0,113,7,1,0,0,0,0,0,0,1,0,0,0,,,,0,695,9,704,1128
2,5,COAHUILA,10,TORREON,35,TORREON,1527,1,184,145,13,10,12,1,5,13,3,4,3,2,2,71,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,472,10,482,751
2,5,COAHUILA,10,TORREON,35,TORREON,1528,2,177,171,15,15,7,1,5,7,1,3,1,7,0,73,6,0,0,0,0,0,1,0,1,0,0,0,,,,0,491,16,507,887
2,5,COAHUILA,10,TORREON,35,TORREON,1529,2,281,204,11,24,18,1,11,17,6,4,7,9,2,92,6,0,0,0,0,0,0,0,0,0,0,0,,,,1,693,11,705,1159
2,5,COAHUILA,10,TORREON,35,TORREON,1530,2,273,201,13,17,8,2,9,8,4,2,1,7,1,96,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,647,12,659,1092
2,5,COAHUILA,10,TORREON,35,TORREON,1531,2,182,120,12,10,12,0,4,9,3,1,3,4,1,94,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,461,13,474,877
2,5,COAHUILA,10,TORREON,35,TORREON,1532,2,190,207,8,7,9,0,4,4,3,2,4,2,0,78,2,2,1,0,0,0,1,0,0,0,0,0,,,,0,524,14,538,886
2,5,COAHUILA,10,TORREON,35,TORREON,1533,2,202,186,14,15,5,2,6,7,3,2,5,2,0,67,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,520,13,533,880
2,5,COAHUILA,10,TORREON,35,TORREON,1534,2,166,210,13,16,10,0,4,9,1,2,4,2,2,93,0,1,0,0,0,0,1,0,0,0,0,0,,,,0,534,7,541,866
2,5,COAHUILA,10,TORREON,35,TORREON,1535,2,238,174,15,25,12,2,9,15,3,0,1,3,3,68,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,572,10,582,973
2,5,COAHUILA,10,TORREON,35,TORREON,1536,1,147,150,16,11,11,0,4,5,3,2,2,2,1,64,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,421,9,430,773
2,5,COAHUILA,10,TORREON,35,TORREON,1537,2,201,203,9,15,9,1,3,15,7,5,2,4,1,101,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,577,10,587,1018
2,5,COAHUILA,10,TORREON,35,TORREON,1538,2,206,181,9,13,12,2,5,7,4,5,2,1,1,113,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,563,12,575,988
2,5,COAHUILA,10,TORREON,35,TORREON,1539,1,53,73,8,3,5,0,0,1,1,1,2,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,183,4,187,349
2,5,COAHUILA,10,TORREON,35,TORREON,1540,2,252,228,16,20,14,2,6,15,3,10,5,1,1,119,4,0,0,0,0,0,1,0,0,0,0,0,,,,0,697,15,712,1249
2,5,COAHUILA,10,TORREON,35,TORREON,1541,1,107,133,8,7,4,0,0,5,1,2,0,1,1,43,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,313,9,322,650
2,5,COAHUILA,10,TORREON,35,TORREON,1542,1,105,143,6,5,6,1,3,3,0,0,1,4,0,44,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,323,2,325,643
2,5,COAHUILA,10,TORREON,35,TORREON,1543,1,199,143,7,7,11,0,1,12,2,0,0,5,0,81,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,471,8,479,779
2,5,COAHUILA,10,TORREON,35,TORREON,1544,1,100,78,6,8,12,0,2,5,0,4,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,266,1,267,487
2,5,COAHUILA,10,TORREON,35,TORREON,1545,1,191,86,7,10,16,1,2,7,6,1,1,1,1,54,3,0,0,1,0,0,0,1,0,0,0,0,,,,0,389,8,397,694
2,5,COAHUILA,10,TORREON,35,TORREON,1546,3,188,719,11,13,35,0,5,7,3,1,9,11,0,95,2,1,0,0,0,0,1,0,0,0,0,0,,,,1,1101,20,1122,2064
2,5,COAHUILA,10,TORREON,35,TORREON,1547,2,263,172,16,20,10,1,8,15,0,1,5,2,1,107,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,622,15,638,1076
2,5,COAHUILA,10,TORREON,35,TORREON,1571,1,58,76,1,3,4,0,2,4,1,2,4,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,175,4,179,365
2,5,COAHUILA,10,TORREON,35,TORREON,1572,1,85,180,6,6,7,2,1,3,2,1,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,331,8,339,590
2,5,COAHUILA,10,TORREON,35,TORREON,1573,1,162,56,4,16,4,0,8,4,1,2,2,2,0,45,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,309,3,312,523
2,5,COAHUILA,10,TORREON,35,TORREON,1574,1,153,101,13,16,6,3,5,7,2,3,4,4,0,49,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,368,4,372,540
2,5,COAHUILA,10,TORREON,35,TORREON,1575,1,109,83,19,5,6,2,12,13,1,1,5,1,0,68,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,328,9,337,526
2,5,COAHUILA,10,TORREON,35,TORREON,1576,1,111,97,5,6,10,0,3,31,0,1,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,324,2,326,575
2,5,COAHUILA,10,TORREON,35,TORREON,1577,1,184,155,4,13,5,0,10,22,1,2,2,4,2,78,3,0,0,0,0,0,1,0,0,0,0,0,,,,1,486,12,499,767
2,5,COAHUILA,10,TORREON,35,TORREON,1578,1,93,151,4,9,8,1,1,2,0,1,1,1,0,39,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,312,13,325,586
2,5,COAHUILA,10,TORREON,35,TORREON,1579,1,94,142,7,9,10,2,6,2,5,10,1,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,332,7,339,658
2,5,COAHUILA,10,TORREON,35,TORREON,1580,1,40,72,3,3,3,0,4,5,1,0,12,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,165,4,169,285
2,5,COAHUILA,10,TORREON,35,TORREON,1581,1,84,138,6,10,4,1,2,1,2,2,1,1,1,31,3,0,0,0,0,0,0,1,0,0,0,0,,,,0,288,15,303,585
2,5,COAHUILA,10,TORREON,35,TORREON,1582,1,50,123,2,1,5,0,0,3,2,2,1,0,0,31,1,1,0,0,0,0,0,1,0,0,0,0,,,,0,223,1,224,390
2,5,COAHUILA,10,TORREON,35,TORREON,1583,2,231,183,5,18,10,0,9,10,1,2,2,3,0,82,1,0,0,0,0,0,1,0,0,0,0,0,,,,0,558,12,570,1000
2,5,COAHUILA,10,TORREON,35,TORREON,1584,1,65,136,7,7,9,1,0,0,3,2,7,2,0,64,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,304,10,314,623
2,5,COAHUILA,10,TORREON,35,TORREON,1585,1,71,88,3,10,8,3,5,1,2,2,6,1,1,22,2,0,0,0,0,0,1,0,0,0,0,0,,,,0,226,7,233,487
2,5,COAHUILA,10,TORREON,35,TORREON,1586,1,72,118,11,6,10,0,6,6,6,1,14,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,305,15,320,622
2,5,COAHUILA,10,TORREON,35,TORREON,1587,1,59,88,1,8,15,0,2,4,2,9,2,1,1,37,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,230,5,235,526
2,5,COAHUILA,10,TORREON,35,TORREON,1588,1,48,91,4,5,4,0,0,3,0,2,2,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,180,8,188,429
2,5,COAHUILA,10,TORREON,35,TORREON,1589,1,49,106,3,4,9,0,1,0,2,1,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,208,1,209,406
2,5,COAHUILA,10,TORREON,35,TORREON,1590,1,92,109,5,10,5,0,0,2,0,2,1,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,258,10,268,521
2,5,COAHUILA,10,TORREON,35,TORREON,1591,1,73,127,2,7,8,0,0,0,0,2,3,1,1,48,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,273,11,284,617
2,5,COAHUILA,10,TORREON,35,TORREON,1592,1,55,153,10,1,2,0,2,2,2,0,1,1,1,17,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,249,11,260,534
2,5,COAHUILA,10,TORREON,35,TORREON,1593,1,70,168,14,8,4,2,3,7,2,2,0,4,0,45,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,330,4,334,694
2,5,COAHUILA,10,TORREON,35,TORREON,1594,1,28,127,3,2,5,0,2,1,0,1,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,179,5,184,309
2,5,COAHUILA,10,TORREON,35,TORREON,1595,1,62,131,5,8,3,0,1,4,1,21,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,266,4,270,504
2,5,COAHUILA,10,TORREON,35,TORREON,1596,1,29,152,0,2,4,1,2,3,0,1,14,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,223,7,230,415
2,5,COAHUILA,10,TORREON,35,TORREON,1597,1,44,202,7,4,19,1,0,2,0,3,15,5,1,21,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,325,9,334,577
2,5,COAHUILA,10,TORREON,35,TORREON,1598,1,67,207,7,13,10,0,2,2,1,1,9,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,359,8,367,726
2,5,COAHUILA,10,TORREON,35,TORREON,1599,1,18,163,3,4,12,0,1,2,0,3,13,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,234,12,246,431
2,5,COAHUILA,10,TORREON,35,TORREON,1600,1,142,35,0,3,2,2,1,2,1,1,5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,203,6,209,343
2,5,COAHUILA,10,TORREON,35,TORREON,1601,1,24,128,2,3,2,1,3,0,0,1,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,175,2,177,280
