ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2555,2,200,143,3,25,48,5,9,3,257,16,13,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,0,0,3,743,0,21,764,1188
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2556,2,218,133,7,33,48,13,17,6,208,5,11,1,2,0,0,0,2,2,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,19,1,0,4,737,0,15,752,1223
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2557,2,175,126,10,38,40,19,11,0,205,11,11,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,12,2,1,3,677,0,13,690,1082
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2558,2,211,149,3,28,45,13,11,2,218,10,7,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,4,3,2,0,0,0,0,0,0,0,17,4,0,5,738,0,27,765,1164
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2559,2,138,103,2,23,33,7,4,0,127,11,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,13,1,0,1,477,0,10,487,786
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2560,2,205,171,11,18,56,14,13,2,268,15,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,0,6,806,0,30,836,1257
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2561,3,124,132,8,27,27,12,7,2,206,11,4,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,11,1,0,5,587,0,18,605,857
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2562,2,286,160,5,37,65,9,15,4,256,13,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,19,4,0,2,888,0,19,907,1381
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2563,2,294,180,6,32,65,11,18,5,253,6,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,16,3,1,3,915,1,18,934,1372
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2564,2,263,165,11,16,55,10,9,3,211,13,10,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,2,785,0,18,803,1071
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2583,1,174,83,2,17,19,5,6,1,118,7,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,5,0,0,2,454,2,7,463,686
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2584,1,76,71,2,11,13,2,2,0,86,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6,0,1,4,287,0,9,296,441
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2585,1,175,71,2,14,30,4,4,0,133,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,455,0,8,463,636
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2586,1,79,85,4,16,16,1,1,0,113,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,2,0,1,341,1,4,346,508
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2587,1,92,64,5,7,14,4,3,0,106,6,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,5,326,0,12,338,500
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2588,1,66,52,2,14,30,7,8,0,99,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,296,0,6,302,450
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2589,1,61,91,0,10,20,0,2,0,97,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,1,297,0,10,307,482
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2590,1,79,67,4,11,21,1,7,0,107,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,10,327,0,0,327,513
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2591,1,148,70,1,20,17,3,4,1,134,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,3,1,1,428,1,10,439,672
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2592,1,103,67,2,6,32,5,3,3,115,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,3,0,1,354,0,13,367,527
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2593,1,82,63,3,12,23,4,1,2,89,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,291,1,11,303,625
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2594,2,199,112,8,13,27,8,13,3,196,7,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,2,606,0,8,614,948
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2595,1,118,79,5,20,28,3,7,1,114,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,2,391,1,11,403,554
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2596,1,54,38,6,8,16,11,1,1,73,6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,2,228,0,11,239,369
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2597,1,74,70,7,19,26,6,2,0,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,313,0,10,323,540
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2598,1,104,56,2,9,21,8,6,0,61,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,282,1,7,290,448
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2599,1,88,75,5,9,23,2,8,1,118,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,347,2,4,353,507
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2600,1,145,79,2,12,41,0,6,2,133,6,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,1,0,0,447,0,5,452,680
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2601,2,209,131,5,38,61,10,11,0,258,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,9,7,0,3,769,2,15,786,1257
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2602,2,162,87,2,14,39,4,11,2,226,3,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,10,0,0,2,574,0,14,588,960
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2603,2,236,187,7,23,71,6,8,2,250,14,11,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15,2,0,4,845,1,11,857,1342
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2604,2,163,89,4,12,44,7,14,1,206,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,1,0,4,565,0,9,574,881
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2605,1,138,74,0,11,36,5,7,0,156,6,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,0,2,454,0,5,459,746
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2606,2,233,134,4,21,55,8,13,1,235,10,6,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2,0,3,742,0,12,754,1151
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2607,1,145,63,1,5,27,5,6,1,139,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,3,413,0,10,423,655
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2608,2,164,67,3,16,31,2,7,1,181,7,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,501,0,9,510,786
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2610,2,143,99,3,7,28,5,3,1,166,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,4,486,1,7,494,808
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2611,1,132,81,4,9,26,4,5,1,125,1,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,1,405,0,6,411,691
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2613,2,89,46,4,4,9,2,2,0,107,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,2,276,0,6,282,881
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2614,1,124,65,2,8,31,9,10,0,152,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,424,1,6,431,732
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2615,1,73,76,1,6,19,5,1,2,99,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,1,300,0,8,308,435
21,PUEBLA,19,HEROICA PUEBLA DE ZARAGOZA,223,PUEBLA,2643,1,211,26,0,4,8,5,3,0,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,299,0,0,299,402
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1237,2,166,114,4,18,46,9,9,5,182,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14,3,0,4,597,0,13,610,1001
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1238,5,557,444,22,82,168,23,27,3,606,37,28,2,1,0,6,2,4,1,0,1,0,0,0,0,0,0,5,6,6,4,0,0,0,0,0,0,37,13,0,20,2105,1,55,2161,3446
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1243,5,424,311,22,98,92,44,23,5,600,37,14,4,0,3,1,0,1,0,0,0,2,0,0,0,0,1,2,6,4,1,0,0,0,0,0,0,41,13,1,12,1762,1,60,1823,3051
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1244,5,436,423,24,88,137,67,30,14,661,32,15,2,1,1,0,0,2,1,1,1,0,1,0,0,0,0,7,4,1,0,1,1,0,1,0,1,42,5,1,11,2012,3,77,2092,3601
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1245,5,469,356,21,93,121,48,21,3,582,39,14,1,2,0,3,0,5,1,1,1,0,0,0,1,0,1,5,7,1,1,0,0,0,2,1,0,47,11,4,8,1870,2,61,1933,3262
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1246,17,1963,1275,48,217,439,67,96,22,2103,101,88,4,2,2,9,1,9,4,0,4,2,0,0,0,0,2,7,3,10,2,1,0,0,0,0,1,140,12,5,22,6661,2,144,6807,12459
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1248,7,728,475,25,107,164,27,37,13,853,45,21,9,2,0,4,1,4,2,0,1,0,1,0,0,0,0,6,2,4,1,0,0,0,1,0,0,53,16,5,13,2620,2,82,2704,4545
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1249,16,1125,1022,83,304,294,184,97,20,1910,111,41,5,3,2,3,2,9,7,2,4,3,2,0,0,0,0,14,9,5,0,0,0,1,1,3,0,189,48,8,57,5568,1,220,5789,11342
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1253,22,2184,1663,105,326,456,155,99,20,2880,142,101,3,6,1,7,0,15,9,0,4,3,2,0,1,0,0,13,17,9,1,1,0,0,1,2,1,209,43,6,50,8535,4,264,8803,16245
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1254,5,310,545,22,105,93,30,10,8,455,21,15,0,1,0,1,0,4,1,2,0,0,0,0,0,0,1,6,6,1,0,2,0,0,1,0,1,46,13,3,12,1715,0,55,1770,3419
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1255,3,193,382,11,43,63,12,21,6,300,21,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,1,26,4,1,4,1108,0,45,1153,2187
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1256,2,88,412,12,33,12,24,4,6,123,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,4,737,0,51,788,1206
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1257,2,165,97,14,45,30,47,8,2,112,9,5,2,0,0,0,0,9,1,0,0,0,1,0,0,0,0,1,6,0,0,1,0,0,0,0,0,10,4,2,2,573,0,85,658,1080
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1258,3,270,205,23,66,56,101,12,11,226,29,7,0,0,2,0,0,6,2,1,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,25,5,0,6,1061,0,95,1156,1837
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1259,8,763,602,83,189,143,258,38,20,613,62,20,2,1,0,2,1,6,1,1,1,0,2,0,0,0,0,6,13,1,2,1,0,0,1,3,2,66,19,4,21,2947,7,270,3224,5794
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1260,5,376,467,26,145,40,150,17,10,498,32,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,47,13,2,16,1852,0,100,1952,2959
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1561,5,668,363,17,72,104,23,14,4,643,40,13,5,1,1,3,2,0,2,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,28,6,0,8,2026,2,37,2065,3688
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1563,2,142,171,10,41,45,11,12,4,321,12,10,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,21,10,0,7,824,0,18,842,1406
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1590,5,283,369,19,85,84,16,19,8,583,15,7,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,36,12,5,10,1561,0,57,1618,2590
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1591,5,414,406,23,105,110,26,18,10,720,45,14,0,3,1,2,0,3,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,46,10,2,20,1983,0,51,2034,3314
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1592,4,271,288,20,68,71,25,27,5,593,38,8,1,0,0,3,0,7,0,1,0,0,2,0,0,0,0,4,0,3,0,0,0,0,1,0,0,44,14,1,25,1520,0,305,1825,2541
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1593,14,1133,939,46,220,281,72,91,18,1876,116,46,6,4,0,4,0,2,8,0,2,0,2,0,0,0,0,7,6,8,2,2,0,2,2,2,0,148,24,4,49,5122,3,126,5251,9932
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1599,4,309,300,24,79,79,45,19,5,496,33,13,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,3,2,0,0,0,0,0,1,2,0,43,9,1,11,1480,2,47,1529,2681
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1600,2,103,139,5,25,41,12,14,2,181,14,1,0,0,2,3,0,1,1,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,22,6,0,7,586,0,30,616,1128
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1602,1,86,74,0,4,11,1,7,0,70,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,264,0,6,270,383
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1603,5,331,515,27,92,76,43,19,4,467,28,10,3,3,0,2,0,3,1,1,0,1,0,0,0,0,0,8,3,3,1,1,0,0,1,0,1,47,15,3,12,1721,0,74,1795,3282
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1604,5,416,482,25,62,70,18,15,17,526,37,23,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,3,3,1,5,0,0,0,0,0,0,46,11,1,15,1781,0,62,1843,3148
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1605,9,628,716,65,201,236,89,44,16,1163,74,35,1,2,1,5,0,5,3,0,5,2,1,0,2,1,0,3,8,3,1,3,0,0,0,2,0,113,17,6,44,3495,0,148,3643,6606
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1606,5,541,602,27,91,83,19,22,12,644,32,22,1,1,5,4,0,2,1,1,0,0,1,0,1,0,0,3,2,4,0,0,0,0,0,0,0,40,13,2,10,2186,1,79,2266,3601
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1607,4,317,365,19,59,48,65,15,11,484,18,19,1,0,1,1,0,4,0,1,1,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,38,5,0,11,1492,0,36,1528,2351
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1608,2,216,219,9,34,13,7,6,8,291,8,12,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,16,3,0,3,854,0,15,869,1238
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,1609,3,175,574,12,40,26,17,9,2,190,8,4,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,15,2,1,6,1092,1,37,1130,1827
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2565,2,196,175,5,39,52,12,12,2,262,12,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,29,4,0,3,822,5,32,859,1439
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2566,2,174,126,4,20,48,5,12,4,202,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,11,3,0,7,642,0,20,662,1091
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2567,2,201,114,12,26,48,7,10,1,237,11,13,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,17,1,0,3,708,0,14,722,1148
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2568,2,217,152,7,28,54,10,12,2,286,16,8,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,29,7,1,7,847,1,29,877,1420
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2569,2,192,121,5,24,44,10,3,4,252,10,7,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,17,7,1,6,713,0,28,741,1271
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2570,3,197,185,17,63,51,36,14,9,257,20,9,3,0,0,2,0,2,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,1,24,7,0,10,914,0,34,948,1562
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2571,3,186,149,18,68,55,61,16,3,342,28,12,2,1,0,2,0,4,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,41,8,0,11,1016,0,49,1065,1890
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2572,3,172,135,14,65,66,35,10,3,259,9,9,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,31,9,3,10,839,0,35,874,1576
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2573,2,153,125,5,37,39,11,13,1,269,19,5,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,3,2,1,0,1,0,1,0,0,22,4,0,5,725,0,29,754,1345
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2574,3,184,131,11,47,60,16,13,5,302,13,10,0,2,1,1,0,1,0,0,1,0,1,2,0,0,0,0,1,2,0,0,0,0,0,1,0,27,3,1,11,847,1,22,870,1504
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2575,2,198,159,8,46,50,12,10,5,242,17,2,0,0,0,2,0,1,1,1,1,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,18,10,0,5,797,1,32,830,1495
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2576,3,194,145,11,53,54,10,13,1,289,16,5,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,3,3,1,0,0,0,0,1,0,0,35,10,1,8,861,1,38,900,1547
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2577,2,151,145,6,35,45,40,10,3,233,26,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0,0,17,2,1,3,735,1,26,762,1404
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2578,2,200,114,7,28,38,14,6,0,229,16,9,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19,2,0,2,691,0,23,714,1234
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2579,2,121,101,10,26,28,6,9,0,178,7,7,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,17,2,2,5,527,0,30,557,1066
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2580,2,149,120,8,18,31,14,13,3,191,16,8,0,1,0,3,0,3,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,15,4,0,5,609,1,43,653,1277
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2581,2,99,168,6,23,28,10,13,5,150,10,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,19,3,2,3,550,0,29,579,1145
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2582,2,117,179,11,39,41,8,8,1,224,20,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,5,1,4,686,0,27,713,1437
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2609,1,119,71,7,9,29,3,6,1,139,11,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,416,0,6,422,666
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2612,2,152,101,3,12,25,7,4,3,149,11,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,6,492,2,13,507,795
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2616,2,183,104,1,26,30,5,4,3,197,7,5,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,582,0,14,596,877
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2617,2,165,84,3,14,41,5,10,2,219,13,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,1,1,4,584,1,14,599,909
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2618,1,93,80,8,19,30,5,3,1,131,6,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,0,2,402,1,12,415,680
