CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0246,C01,135,109,12,9,1,8,10,24,6,,1,314,10,325,607,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0246C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0247,B,123,103,6,5,4,9,3,20,1,,0,274,12,286,538,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0247B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0247,C01,122,133,9,4,2,5,3,30,3,,0,311,2,313,538,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0247C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0248,B,177,128,12,9,2,16,8,27,3,,1,382,13,396,691,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0248B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0249,B,124,61,11,3,1,9,0,10,2,,0,221,12,233,418,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0249B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0249,C01,115,67,11,5,1,14,5,16,0,,0,234,3,237,418,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0249C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0250,B,172,114,6,10,2,16,4,40,4,,0,368,8,376,706,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0250B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0250,C01,178,127,5,5,3,13,9,44,2,,1,386,10,397,706,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0250C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0251,B,102,69,8,7,2,15,3,29,5,,0,240,3,243,413,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0251B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0251,C01,111,86,9,3,0,7,3,19,4,,0,242,6,248,412,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0251C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0252,B,93,91,5,10,0,7,1,9,2,,1,218,4,223,387,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0252B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0252,C01,118,53,1,12,3,14,1,15,2,,0,219,12,231,386,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0252C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0253,B,164,129,9,4,2,9,9,29,6,,0,361,12,373,667,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0253B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0253,C01,166,120,8,7,0,10,5,27,5,,0,348,9,357,667,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0253C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0254,B,102,81,6,4,2,10,8,15,5,,0,233,4,237,409,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0254B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0254,C01,109,94,6,3,1,13,5,22,8,,1,261,4,266,409,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0254C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0255,B,118,93,28,4,1,5,6,14,4,,0,273,5,278,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0255B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0255,C01,108,111,39,2,5,12,4,13,8,,1,302,6,309,565,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0255C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0256,B,155,98,3,9,2,19,4,31,7,,0,328,9,337,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0256B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0256,C01,160,95,8,11,3,10,2,35,5,,0,329,5,334,542,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0256C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0257,B,121,90,9,2,3,8,7,15,1,,0,256,9,265,481,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0257B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0257,C01,111,106,6,12,4,13,5,28,6,,0,291,8,291,480,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0257C1.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0258,B,129,79,13,8,0,7,3,21,2,,0,262,8,270,476,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0258B.pdf
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0258,C01,123,97,10,8,2,14,2,17,8,,1,281,3,285,476,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_0258C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,B,182,,29,,3,14,,12,3,141,1,384,11,396,687,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1304B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,C01,192,,32,,2,9,,7,3,152,7,397,9,413,687,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1304C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,C02,184,,35,,8,13,,16,7,151,1,414,7,422,687,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1304C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,C03,165,,42,,4,14,,14,4,157,0,400,9,409,687,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1304C3.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,C04,190,,25,,8,22,,13,9,141,0,408,4,412,686,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1304C4.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,C05,180,,38,,5,13,,17,6,123,0,382,6,388,686,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1304C5.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1305,B,209,,20,,5,14,,30,4,147,0,429,6,435,691,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1305B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1305,C01,208,,27,,2,10,,18,6,152,0,423,12,435,690,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1305C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1306,B,124,,23,,2,11,,9,6,98,4,273,4,281,465,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1306B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1306,C01,121,,18,,3,13,,14,5,99,0,273,7,280,465,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1306C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1307,B,166,,24,,4,15,,27,6,124,0,366,12,378,649,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1307B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1307,C01,162,,30,,2,13,,16,9,148,0,380,8,388,648,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1307C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1308,B,131,,12,,2,17,,18,3,67,0,250,9,259,501,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1308B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1308,C01,109,,33,,6,14,,15,9,65,0,251,14,265,500,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1308C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1308,C02,143,,28,,6,15,,19,9,69,2,289,7,298,500,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1308C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1309,B,174,,25,,12,33,,16,7,106,0,373,15,388,690,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 20/D_1309B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1309,C01,156,,21,,3,21,,20,8,120,0,349,10,359,690,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1309C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1310,B,124,,48,,5,39,,18,4,164,0,402,10,412,676,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1310B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1310,C01,145,,35,,6,30,,14,7,131,0,368,12,380,676,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1310C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1310,C02,143,,42,,5,32,,13,4,161,0,400,10,410,675,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1310C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1311,B,149,,20,,6,28,,9,5,138,0,355,5,360,591,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1311B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1311,C01,169,,9,,4,30,,9,9,122,1,352,4,357,590,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1311C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1312,B,129,,27,,5,13,,11,2,87,0,274,7,281,473,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1312B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1312,C01,133,,17,,6,13,,12,4,96,0,281,3,284,472,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1312C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1313,B,169,,24,,7,12,,20,1,109,1,342,0,343,560,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1313B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1313,C01,175,,21,,3,12,,12,4,116,1,343,10,354,560,ACTA DEL CONSEJO,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1313C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,B,168,,28,,7,21,,27,14,105,0,370,9,379,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1314B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,C01,175,,29,,6,13,,18,8,119,0,368,9,377,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1314C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,C02,171,,32,,9,11,,15,7,121,0,366,9,375,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1314C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,C03,180,,46,,9,27,,27,3,129,0,421,0,421,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1314C3.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,C04,153,,33,,5,14,,10,9,125,0,349,7,356,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1314C4.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,C05,172,,40,,6,15,,23,5,119,0,380,9,389,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1314C5.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1315,B,176,,29,,4,17,,12,6,113,0,357,8,365,598,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1315B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1315,C01,164,,28,,3,16,,14,2,99,0,326,6,332,598,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1315C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1316,B,146,,34,,12,10,,14,6,105,0,327,6,333,592,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1316B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1316,C01,163,,38,,4,7,,21,6,104,1,343,7,351,592,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1316C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1317,B,185,,26,,6,22,,18,1,112,0,370,14,384,669,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1317B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1317,C01,191,,22,,9,18,,23,9,126,0,398,12,410,669,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1317C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1318,B,165,,30,,4,22,,30,7,104,0,362,11,373,714,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1318B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1318,C01,167,,33,,5,28,,19,10,133,0,395,16,411,713,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1318C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1318,C02,180,,35,,3,20,,16,6,110,0,370,8,378,713,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1318C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1319,B,156,,40,,1,28,,17,6,166,1,414,12,427,704,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1319B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1319,C01,162,,32,,2,28,,17,6,149,0,396,18,414,704,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1319C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1320,B,137,,38,,7,60,,17,3,118,0,380,9,389,668,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1320B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1320,C01,138,,38,,1,59,,22,4,101,0,363,16,379,667,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1320C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1321,B,124,,20,,4,41,,12,9,107,0,317,7,324,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1321B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1321,C01,127,,17,,6,43,,11,4,110,1,318,10,329,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1321C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1322,B,163,,32,,6,46,,15,5,107,0,374,9,383,662,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1322B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1322,C01,148,,35,,1,39,,15,11,132,0,381,11,392,661,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1322C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1323,B,162,,17,,6,31,,11,9,98,0,334,14,348,623,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1323B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1323,C01,152,,16,,6,25,,6,10,131,0,346,10,356,623,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1323C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1323,C02,170,,22,,4,31,,9,7,117,0,360,4,364,622,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1323C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1324,B,190,,22,,5,22,,13,4,130,0,386,12,398,670,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1324B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1324,C01,186,,36,,4,26,,13,4,116,0,385,9,394,670,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1324C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1325,B,133,,27,,5,25,,13,5,110,0,318,0,318,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1325B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1325,C01,149,,18,,6,23,,12,3,85,0,296,3,299,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1325C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1325,C02,155,,21,,5,22,,7,3,75,1,288,5,294,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1325C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1326,B,154,,26,,2,25,,17,5,113,0,342,5,347,607,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1326B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1326,C01,149,,26,,2,23,,17,10,105,0,332,6,338,606,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1326C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1326,C02,155,,26,,5,25,,30,3,108,0,352,10,362,606,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1326C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1327,B,147,,20,,3,28,,18,3,115,0,334,10,344,573,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1327B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1327,C01,109,,26,,4,20,,25,6,154,0,344,9,353,572,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1327C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1327,C02,112,,28,,3,23,,19,10,107,1,302,8,311,572,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1327C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1328,B,122,,36,,4,10,,23,6,87,0,288,0,297,525,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1328B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1328,C01,130,,31,,8,12,,31,6,83,0,301,13,314,525,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1328C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1328,C02,148,,37,,5,11,,20,0,73,0,294,3,539,524,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1328C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1329,B,176,,43,,10,10,,16,9,133,1,397,16,414,670,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1329B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1329,C01,171,,46,,6,20,,19,8,137,0,407,5,412,670,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1329C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1329,C02,171,,42,,8,18,,16,11,131,0,397,7,404,669,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1329C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,B,177,,28,,8,15,,24,11,149,2,412,12,426,731,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1330B.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,C01,212,,31,,3,25,,22,9,114,0,416,13,429,731,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1330C1.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,C02,185,,29,,7,19,,21,8,130,1,399,7,412,731,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1330C2.pdf
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,C03,193,,36,,6,15,,26,3,124,0,403,9,412,730,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 21/D_1330C3.pdf
