CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,335,B,8,24,9,5,2,6,2,27,5,4,0,2,0,0,,,,,,0,94,11,105,164,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,336,B,1,31,0,3,1,4,1,51,5,1,,,,,0,,,,5,0,103,3,106,136,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,338,B,14,134,22,10,4,3,8,32,2,3,,,,,0,,,,9,0,241,10,251,328,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,339,B,11,52,17,8,5,1,4,92,20,0,,,,,0,,,,10,0,220,4,224,361,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,340,B,72,97,30,21,9,7,9,62,15,3,,,,,0,,,,17,0,342,9,351,602,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,341,B,7,136,5,7,6,3,0,37,13,0,1,2,0,0,,,,,,0,217,4,221,337,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,343,B,10,26,11,10,3,3,1,33,15,2,0,0,0,0,,,,,,0,114,2,116,166,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,344,B,14,64,10,14,6,10,8,106,8,0,,,,,0,,,,8,1,248,6,255,518,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,345,B,3,50,8,5,2,14,0,31,8,0,,,,,0,,,,,0,121,7,128,214,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,346,B,15,46,10,12,11,0,1,28,6,2,,,,,0,,,,,0,131,9,140,283,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,347,B,1,64,17,8,2,0,0,5,2,2,0,1,0,0,,,,,,0,102,3,105,153,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,378,B,100,117,26,5,9,3,8,37,119,14,,,,,0,,,,,0,438,10,448,633,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,379,B,93,95,37,2,8,3,6,32,90,10,,,,,3,,,,,0,379,16,395,537,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,380,B,61,83,9,6,6,0,8,25,82,0,,,,,1,,,,,0,281,12,293,423,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,381,B,39,61,25,7,8,2,5,18,53,18,,,,,0,,,,,0,236,21,257,422,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,382,B,32,80,19,5,26,1,3,25,59,8,,,,,3,,,,,0,261,10,271,383,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,383,B,24,28,3,0,6,0,1,12,16,3,,,,,1,,,,,0,94,9,103,138,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,384,B,10,31,5,0,12,0,2,3,8,3,,,,,2,,,,,0,76,9,85,128,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,773,C01,30,61,25,109,10,2,8,72,17,1,,,,,1,,,,,0,336,18,354,683,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,774,C01,31,39,28,48,6,0,8,46,15,0,,,,,1,,,,,0,222,5,227,384,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,775,C01,22,52,13,78,0,3,7,57,14,1,,,,,1,,,,,1,248,6,255,417,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,777,C01,23,38,13,103,6,1,8,53,2,0,,,,,1,,,,,1,248,8,257,473,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,778,C01,10,38,5,108,7,0,4,29,4,0,,,,,1,,,,,0,206,8,214,394,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,779,C01,6,57,11,131,26,0,8,37,9,3,,,,,0,,,,,0,288,6,294,531,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,780,C01,14,37,17,127,42,2,5,37,36,3,,,,,2,,,,,0,322,18,340,635,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,781,C01,8,122,11,59,8,1,5,52,11,0,,,,,4,,,,,0,281,13,294,523,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,782,C01,17,87,6,127,27,2,5,36,9,2,,,,,0,,,,,0,318,15,333,625,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,786,C01,18,94,21,169,11,1,6,53,6,1,,,,,0,,,,,0,380,20,400,550,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,787,C01,5,72,7,61,47,2,4,72,10,1,,,,,2,,,,,0,283,12,295,480,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,788,C01,8,28,15,114,10,0,6,99,13,2,,,,,1,,,,,0,296,17,313,486,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,789,C01,6,40,9,85,2,4,4,70,5,0,,,,,1,,,,,0,226,20,246,431,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,790,C01,10,60,26,61,9,2,3,62,7,1,,,,,1,,,,,0,242,14,256,446,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,791,C01,20,77,8,133,14,3,5,29,6,2,,,,,0,,,,,0,297,4,301,452,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,792,C01,30,79,13,77,9,1,13,54,10,1,,,,,1,,,,,1,288,10,299,514,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1024,C01,9,52,93,16,3,1,2,66,5,14,,,,,0,,,,,0,261,11,272,428,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1025,C01,7,96,42,32,3,2,0,106,5,0,,,,,0,,,,,0,293,7,300,434,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1026,C01,14,92,52,45,9,8,1,67,3,9,,,,,0,,,,,0,300,11,311,447,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1028,C01,3,126,16,39,2,1,1,110,2,3,,,,,1,,,,,0,304,7,311,473,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1030,C01,13,185,51,90,3,5,2,97,12,3,,,,,1,,,,,0,462,13,475,668,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1031,C01,6,136,25,13,1,2,0,125,11,0,,,,,0,,,,,0,319,7,326,420,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1033,C01,3,155,14,34,6,2,2,92,3,1,,,,,0,,,,,0,312,10,322,416,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1036,C01,9,107,11,99,29,6,11,24,12,0,,,,,3,,,,,0,311,15,326,582,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1037,C01,15,104,12,66,12,22,21,47,12,1,,,,,2,,,,,1,314,20,335,537,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1038,C01,25,105,14,54,15,28,12,45,6,1,,,,,1,,,,,1,306,23,330,505,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1041,C01,13,133,13,67,22,16,9,34,15,1,,,,,8,,,,,0,331,14,345,611,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1042,C01,25,139,34,74,15,16,8,49,5,2,3,1,0,0,,,,,,0,371,7,378,610,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1043,C01,27,125,52,49,49,14,11,34,17,4,0,0,0,0,,,,,,0,382,0,382,614,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1045,C01,12,75,6,33,5,11,24,20,7,0,,,,,3,,,,,0,196,5,201,385,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1046,C01,16,80,13,40,9,11,17,20,6,0,,,,,0,,,,,0,212,11,223,398,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1047,C01,21,102,58,31,9,12,10,39,6,3,0,2,0,0,,,,,,0,293,10,303,530,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1048,C01,18,76,27,20,4,8,5,19,10,0,1,3,0,0,,,,,,0,191,10,201,397,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1049,C01,20,72,42,28,12,14,5,29,18,1,3,1,0,0,,,,,,2,245,19,266,471,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1051,C01,18,63,24,86,29,8,2,21,3,1,,,,,3,,,,,0,258,9,267,532,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1056,C01,29,102,13,50,15,14,1,9,2,18,,,,,9,,,,,0,262,17,279,472,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1057,C01,5,118,31,45,18,23,7,26,10,3,,,,,7,,,,,0,293,21,314,548,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1689,C01,2,229,145,6,2,7,2,78,11,1,,,,,1,,,,,0,484,12,496,691,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1691,C01,12,148,92,5,4,0,1,37,10,3,,,,,2,,,,,0,314,10,324,466,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1699,C01,2,155,129,4,3,2,2,20,2,5,,,,,0,,,,,0,324,9,333,550,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1700,C01,15,194,179,17,2,3,2,45,10,7,,,,,1,,,,,0,475,14,489,614,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1883,C01,7,45,16,15,13,9,8,78,9,0,,,,,4,,,,,0,204,12,216,432,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1884,C01,14,88,8,8,16,6,2,76,13,0,,,,,1,,,,,2,232,9,243,413,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1887,C01,21,69,10,18,12,4,11,69,12,1,,,,,2,,,,,1,229,9,239,450,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1889,C01,15,61,11,12,15,7,6,55,16,0,,,,,3,,,,,0,201,12,213,430,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1891,C01,9,75,13,11,11,9,7,56,14,2,,,,,2,,,,,0,209,8,217,407,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1899,C01,22,60,15,17,10,7,11,82,12,3,,,,,1,,,,,3,240,17,260,420,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1900,C01,15,75,20,15,11,10,13,86,18,2,,,,,1,,,,,0,266,12,278,436,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1904,C01,23,48,11,15,6,10,6,72,7,0,0,0,0,0,,,14,,,2,212,8,222,383,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1905,C01,22,71,14,19,9,11,12,111,13,3,,,,,3,,,,,1,288,5,294,556,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1908,C01,16,75,19,15,7,13,7,83,8,1,0,0,0,0,,,28,,,0,272,10,282,499,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,441,C02,8,27,30,105,64,3,70,18,8,1,,,,,3,,,,,0,337,20,357,523,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,460,C02,20,94,14,11,13,14,5,94,9,0,0,0,0,0,,,25,,,0,299,12,311,505,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,463,C02,72,129,27,21,15,15,15,120,24,1,,,,,1,,,,,1,440,16,457,709,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,467,C02,22,107,25,22,20,14,14,112,14,2,,,,,0,,,,,2,352,13,367,613,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,468,C02,2,127,8,15,23,4,6,42,17,0,,,,,6,,,,,1,250,11,262,529,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,469,C02,17,114,18,24,27,10,8,75,24,0,,,,,6,,,,,0,323,13,336,625,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C02,23,97,17,40,15,11,11,108,17,1,,,,,3,,,,,0,343,9,352,725,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,471,C02,30,66,21,24,15,11,8,95,15,0,0,0,0,0,,,17,,,0,302,8,310,591,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,491,C02,28,62,30,27,3,13,5,74,17,2,0,0,0,0,,,17,,,1,278,9,288,544,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,494,C02,16,110,12,32,12,18,12,119,9,0,1,0,0,0,,,24,,,0,365,16,381,632,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,500,C02,39,97,18,14,9,14,7,114,15,2,1,0,0,0,,,29,,,1,359,9,369,600,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,507,C02,14,96,12,29,12,14,5,72,21,2,1,1,0,1,,,22,,,1,302,13,316,668,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,510,C02,14,77,22,47,15,9,11,76,18,0,0,1,0,0,,,18,,,2,308,16,326,666,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,520,C02,11,142,36,19,9,6,10,68,12,6,,,,,9,,,,,0,328,15,343,507,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,521,C02,18,149,44,29,17,7,4,44,11,0,,,,,0,,,,,0,323,16,339,564,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,524,C02,4,173,27,37,18,4,7,145,6,0,,,,,4,,,,,0,425,15,440,614,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,527,C02,14,85,86,66,21,6,14,64,10,12,,,,,1,,,,,0,379,15,394,591,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,529,C02,15,80,69,73,25,6,6,49,9,7,,,,,4,,,,,0,343,10,353,525,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,530,C02,13,78,101,41,22,11,9,56,8,6,,,,,0,,,,,1,345,26,372,516,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,50,TRANCOSO,531,C02,5,94,70,63,19,2,8,44,13,4,,,,,0,,,,,0,322,15,337,513,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C07,23,99,17,40,15,11,11,108,17,1,,,,,1,,,,,0,343,9,352,725,ACTA CASILLA,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,507,C07,13,103,16,27,11,17,6,95,22,2,0,2,0,0,,,9,,,0,323,20,343,667,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C08,32,115,15,35,15,9,9,77,21,1,,,,,2,,,,,1,331,11,343,725,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C09,15,118,21,48,14,8,9,84,19,2,,,,,2,,,,,1,340,12,353,724,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C10,17,125,15,46,16,8,12,60,25,0,,,,,2,,,,,1,326,8,335,724,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C11,21,111,21,38,6,10,14,109,14,2,,,,,2,,,,,0,348,23,371,724,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C12,12,104,14,38,8,8,7,85,20,1,,,,,3,,,,,1,300,17,318,724,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,C13,22,108,13,44,16,14,8,104,21,0,,,,,0,,,,,0,350,16,366,724,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,448,E01,1,3,23,52,8,2,6,7,2,0,,,,,0,,,,,0,104,3,107,139,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,549,E01,3,47,4,9,7,1,2,31,4,0,,,,,0,,,,,0,108,3,111,162,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1157,E01,0,28,0,0,0,0,0,8,0,0,,,,,0,,,,,0,36,1,37,57,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,55,VILLA GONZALEZ ORTEGA,1681,E01,1,9,18,104,79,4,17,122,3,0,,,,,0,,,,,0,357,26,383,571,ACTA CASILLA,,,
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,S01,8,46,8,11,8,15,4,68,13,2,,,,,0,,,,,0,183,9,192,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,503,S01,52,135,34,32,11,17,4,184,27,3,1,2,0,0,,,35,,,1,537,23,561,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,9,LORETO,24,LORETO,768,S01,7,9,2,21,4,0,1,12,4,0,,,,,0,,,,,0,60,0,60,0,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1039,S01,12,35,13,20,9,12,10,51,6,0,,,,,0,,,,,0,168,0,168,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1033,B,3,128,16,38,3,1,0,93,7,1,,,,,1,,,,,0,291,19,310,417,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1034,B,4,64,49,36,4,0,0,66,2,1,,,,,2,,,,,0,228,0,228,339,ACTA CASILLA,,,
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1035,B,2,26,25,10,4,2,2,25,3,1,,,,,0,,,,,0,100,3,103,144,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1036,B,25,104,18,93,32,11,8,31,9,0,,,,,8,,,,,0,339,9,348,582,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1037,B,18,86,11,50,16,21,15,44,6,2,,,,,3,,,,,2,272,28,302,537,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1038,B,14,117,5,37,15,31,14,44,10,0,,,,,1,,,,,0,288,14,302,505,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1039,B,14,81,14,32,20,51,15,37,4,0,,,,,1,,,,,1,269,13,283,460,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1040,B,30,140,27,35,11,17,3,28,10,0,0,1,0,0,,,,,,0,302,20,322,500,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1041,B,18,132,13,68,20,13,10,36,12,1,,,,,2,,,,,0,325,13,338,612,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1042,B,23,127,28,59,15,11,9,37,11,0,5,1,0,0,,,,,,0,326,14,340,610,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1043,B,55,119,47,47,10,14,12,33,15,4,1,1,0,0,,,,,,0,358,16,374,615,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1044,B,66,131,34,32,9,19,16,62,9,2,2,0,0,0,,,,,,0,382,30,412,679,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1045,B,12,64,12,32,8,18,27,25,7,0,,,,,1,,,,,0,206,7,213,386,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1046,B,12,78,22,32,8,11,18,24,7,0,,,,,3,,,,,0,215,8,223,399,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1047,B,28,100,41,48,5,13,10,32,8,2,7,0,0,0,,,,,,1,294,8,303,530,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1048,B,18,83,27,19,8,9,5,28,12,2,0,1,0,0,,,,,,0,212,5,217,397,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1049,B,28,76,46,24,7,12,6,22,8,0,3,1,0,0,,,,,,1,233,10,244,472,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1050,B,14,90,10,97,14,27,10,16,3,6,,,,,0,,,,,0,287,5,292,465,ACTA CASILLA,,,
2,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1051,B,29,86,13,63,19,22,2,23,0,3,,,,,2,,,,,0,262,8,270,532,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1106,B,0,161,17,0,10,3,10,131,17,0,,,,,0,,,,,0,349,11,360,512,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1107,B,4,169,43,7,3,2,7,137,2,0,,,,,2,,,,,0,376,16,392,561,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1108,B,4,200,6,38,2,2,4,159,4,0,,,,,0,,,,,0,419,15,434,646,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1109,B,4,199,23,15,3,1,1,108,2,1,,,,,4,,,,,0,361,25,386,632,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1110,B,2,155,8,41,8,5,7,94,4,0,,,,,0,,,,,0,324,17,341,535,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1111,B,2,237,10,2,6,3,4,121,4,0,,,,,5,,,,,0,394,19,413,510,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1112,B,2,151,11,17,3,3,5,104,0,0,,,,,0,,,,,0,296,12,308,449,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1113,B,4,247,17,8,4,0,4,94,1,0,,,,,0,,,,,0,379,17,396,619,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1114,B,2,129,9,6,7,0,5,207,1,0,,,,,0,,,,,0,366,5,371,507,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1115,B,0,132,6,25,5,1,0,215,0,0,,,,,4,,,,,1,388,9,398,637,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1116,B,9,257,9,7,12,1,3,151,4,0,,,,,2,,,,,0,455,14,469,651,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1117,B,2,219,8,3,2,1,0,91,3,0,,,,,0,,,,,0,329,6,335,423,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1118,B,8,174,15,9,4,5,4,228,8,0,,,,,0,,,,,0,455,13,468,678,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1119,B,10,134,7,7,7,4,4,183,7,0,,,,,0,,,,,0,363,7,370,580,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1120,B,3,64,24,5,6,0,3,211,3,1,,,,,0,,,,,0,320,10,330,545,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1121,B,8,82,25,7,23,1,2,225,6,0,,,,,1,,,,,0,380,6,386,615,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1122,B,2,35,6,8,3,1,2,96,2,0,,,,,0,,,,,0,155,5,160,220,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1123,B,4,104,72,5,1,2,0,71,0,1,,,,,0,,,,,0,260,20,280,398,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1124,B,3,135,12,7,9,2,3,181,0,0,,,,,0,,,,,1,352,15,368,540,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1125,B,6,130,29,3,8,0,5,159,1,0,,,,,0,,,,,0,341,15,356,568,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1126,B,1,73,4,2,0,1,1,91,1,0,,,,,1,,,,,0,175,3,178,255,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1127,B,4,136,56,15,28,3,4,245,6,0,,,,,2,,,,,0,499,15,514,706,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1128,B,1,152,2,3,2,1,3,144,2,0,,,,,1,,,,,0,311,5,316,421,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1129,B,6,175,27,15,2,4,1,132,1,2,,,,,2,,,,,0,367,3,370,536,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,39,PINOS,1130,B,3,274,28,7,12,5,3,146,2,1,,,,,4,,,,,0,485,15,500,648,ACTA CASILLA,,,
