CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,8,OJOCALIENTE,55,VILLA GONZALEZ ORTEGA,1685,1,7,34,34,32,29,0,54,39,2,3,,,,,0,,,,,0,234,9,243,440
2,32,ZACATECAS,8,OJOCALIENTE,55,VILLA GONZALEZ ORTEGA,1686,1,6,48,35,50,43,2,81,30,4,3,,,,,0,,,,,0,302,30,332,609
2,32,ZACATECAS,9,LORETO,24,LORETO,763,3,94,208,64,321,34,11,14,186,48,6,,,,,5,,,,,1,991,34,1026,1787
2,32,ZACATECAS,9,LORETO,24,LORETO,764,3,105,163,62,285,80,3,15,244,61,8,,,,,10,,,,,0,1036,37,1073,1919
2,32,ZACATECAS,9,LORETO,24,LORETO,765,2,84,79,55,140,9,5,17,119,38,2,,,,,1,,,,,0,549,18,567,939
2,32,ZACATECAS,9,LORETO,24,LORETO,766,2,69,83,43,140,8,4,8,108,29,3,,,,,1,,,,,0,496,18,514,836
2,32,ZACATECAS,9,LORETO,24,LORETO,767,1,59,63,60,107,5,2,7,65,20,6,,,,,1,,,,,0,395,14,409,668
2,32,ZACATECAS,9,LORETO,24,LORETO,768,3,109,164,92,208,13,7,19,175,44,7,,,,,1,,,,,4,839,40,883,1452
2,32,ZACATECAS,9,LORETO,24,LORETO,769,4,188,182,148,329,30,14,25,288,78,10,,,,,2,,,,,0,1294,58,1352,2256
2,32,ZACATECAS,9,LORETO,24,LORETO,770,1,42,66,27,96,9,6,7,82,25,1,,,,,0,,,,,1,361,19,381,633
2,32,ZACATECAS,9,LORETO,24,LORETO,771,1,5,95,3,144,1,5,7,34,44,0,,,,,2,,,,,0,340,6,346,588
2,32,ZACATECAS,9,LORETO,24,LORETO,772,1,45,75,43,104,4,3,8,74,11,1,,,,,1,,,,,0,369,14,383,690
2,32,ZACATECAS,9,LORETO,24,LORETO,773,4,145,288,101,470,37,12,24,279,69,9,,,,,6,,,,,0,1440,57,1497,2730
2,32,ZACATECAS,9,LORETO,24,LORETO,774,2,73,94,57,94,9,5,13,87,26,2,,,,,1,,,,,0,461,16,477,769
2,32,ZACATECAS,9,LORETO,24,LORETO,775,2,39,118,31,161,3,4,10,126,22,3,,,,,1,,,,,1,518,13,532,834
2,32,ZACATECAS,9,LORETO,24,LORETO,776,1,42,75,31,94,5,3,13,85,27,8,,,,,1,,,,,0,384,21,405,684
2,32,ZACATECAS,9,LORETO,24,LORETO,777,2,40,90,22,199,15,4,16,108,7,0,,,,,1,,,,,1,502,21,524,947
2,32,ZACATECAS,9,LORETO,24,LORETO,778,2,14,84,10,187,11,1,6,59,7,1,,,,,2,,,,,0,382,18,400,788
2,32,ZACATECAS,9,LORETO,24,LORETO,779,2,16,104,35,268,42,1,14,70,15,6,,,,,1,,,,,0,572,17,589,1063
2,32,ZACATECAS,9,LORETO,24,LORETO,780,2,31,77,44,261,80,3,18,100,54,5,,,,,5,,,,,0,678,31,709,1270
2,32,ZACATECAS,9,LORETO,24,LORETO,781,2,27,228,17,104,16,4,8,86,41,0,,,,,5,,,,,0,536,20,556,1046
2,32,ZACATECAS,9,LORETO,24,LORETO,782,2,35,168,14,254,47,4,11,79,24,6,,,,,3,,,,,1,645,26,672,1251
2,32,ZACATECAS,9,LORETO,24,LORETO,783,1,4,114,3,186,0,7,0,18,7,0,,,,,0,,,,,0,339,14,353,626
2,32,ZACATECAS,9,LORETO,24,LORETO,784,1,2,89,2,100,4,2,3,6,8,0,,,,,3,,,,,0,219,8,227,491
2,32,ZACATECAS,9,LORETO,24,LORETO,785,1,35,111,15,174,7,2,7,56,14,1,,,,,0,,,,,0,422,10,432,627
2,32,ZACATECAS,9,LORETO,24,LORETO,786,2,36,223,52,305,20,1,13,111,13,3,,,,,0,,,,,0,777,31,808,1100
2,32,ZACATECAS,9,LORETO,24,LORETO,787,2,10,170,16,117,85,2,6,171,15,2,,,,,3,,,,,0,597,32,629,960
2,32,ZACATECAS,9,LORETO,24,LORETO,788,2,12,66,27,244,17,1,17,183,22,4,,,,,1,,,,,0,594,34,628,973
2,32,ZACATECAS,9,LORETO,24,LORETO,789,2,15,77,17,171,7,6,8,145,17,1,,,,,4,,,,,0,468,35,503,863
2,32,ZACATECAS,9,LORETO,24,LORETO,790,2,32,150,40,130,27,6,13,115,12,4,,,,,1,,,,,0,530,26,556,892
2,32,ZACATECAS,9,LORETO,24,LORETO,791,2,28,151,15,261,23,3,11,56,19,2,,,,,2,,,,,0,571,13,584,904
2,32,ZACATECAS,9,LORETO,24,LORETO,792,3,71,282,55,248,23,3,21,134,32,3,,,,,1,,,,,1,873,37,911,1541
2,32,ZACATECAS,9,LORETO,24,LORETO,793,1,9,33,4,58,5,2,11,72,3,0,,,,,2,,,,,0,199,10,209,328
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1020,1,16,119,28,80,7,2,2,203,13,5,,,,,0,,,,,1,475,18,494,672
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1021,1,11,139,54,50,8,3,9,198,22,5,,,,,2,,,,,0,501,21,522,706
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1022,1,7,136,46,124,2,5,4,112,3,4,,,,,4,,,,,0,447,9,456,738
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1023,1,4,118,31,12,7,0,1,167,3,3,,,,,1,,,,,0,347,9,356,517
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1024,2,24,115,176,31,6,1,3,129,9,32,,,,,1,,,,,0,527,28,555,856
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1025,2,14,215,83,52,8,6,1,238,9,2,,,,,2,,,,,0,630,14,644,869
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1026,2,19,226,94,82,9,10,2,164,5,13,,,,,0,,,,,0,624,20,644,894
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1027,1,6,79,17,15,2,0,1,48,2,0,,,,,0,,,,,0,170,7,177,262
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1028,2,7,227,46,88,4,6,1,202,6,10,,,,,3,,,,,0,600,14,614,946
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1029,1,13,76,35,32,4,0,2,230,12,1,,,,,1,,,,,0,406,15,421,583
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1030,2,24,364,116,144,6,5,5,235,23,7,,,,,4,,,,,0,933,34,967,1337
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1031,2,13,251,64,22,4,7,2,237,21,7,,,,,0,,,,,0,628,14,642,841
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1032,1,5,77,41,191,2,1,0,101,3,5,,,,,0,,,,,0,426,12,438,559
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1033,2,6,283,30,72,9,3,2,185,10,2,,,,,1,,,,,0,603,29,632,833
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1034,1,4,64,49,36,4,0,0,66,2,1,,,,,2,,,,,0,228,0,228,339
2,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1035,1,2,26,25,10,4,2,2,25,3,1,,,,,0,,,,,0,100,3,103,144
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1659,2,59,254,16,44,23,171,60,270,31,3,,,,,1,,,,,0,932,31,963,1376
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1660,2,29,236,10,70,16,122,49,264,41,0,,,,,1,,,,,0,838,38,876,1161
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1661,2,42,217,17,67,18,134,41,241,32,0,,,,,2,,,,,0,811,30,841,1152
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1662,2,49,255,16,88,25,140,47,294,31,2,,,,,3,,,,,0,950,35,985,1381
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1663,1,7,136,8,42,20,50,6,36,9,0,,,,,0,,,,,0,314,10,324,446
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1664,1,12,95,13,16,4,116,15,182,11,1,,,,,1,,,,,0,466,16,482,700
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1665,2,10,176,9,37,10,237,31,146,13,4,,,,,2,,,,,0,675,34,709,943
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1666,1,5,86,14,24,30,95,9,67,7,0,,,,,2,,,,,0,339,11,350,503
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1667,2,24,150,17,54,14,141,6,179,13,0,,,,,2,,,,,0,600,27,627,888
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1668,2,5,116,4,51,42,105,18,171,8,0,,,,,3,,,,,0,523,19,542,766
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1669,1,17,79,8,15,5,75,5,48,3,0,,,,,0,,,,,0,255,0,255,377
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1670,1,3,105,5,6,13,62,15,54,3,0,,,,,3,,,,,0,269,11,280,386
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1671,2,6,272,7,33,35,175,71,136,4,0,,,,,0,,,,,1,739,32,772,1077
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1672,1,1,54,2,4,4,39,8,40,0,0,,,,,0,,,,,0,152,4,156,218
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1673,2,7,108,7,43,15,134,24,208,22,0,,,,,0,,,,,0,568,29,597,830
2,32,ZACATECAS,9,LORETO,54,VILLA GARCIA,1674,1,2,20,1,5,2,15,3,33,0,0,,,,,1,,,,,1,82,0,83,136
2,32,ZACATECAS,10,JEREZ,19,JEREZ,606,4,542,369,49,53,25,23,48,395,52,21,2,3,0,0,,,,,,2,1582,71,1655,2757
2,32,ZACATECAS,10,JEREZ,19,JEREZ,607,1,85,106,18,14,9,5,14,95,12,1,0,0,0,0,,,,,,1,359,14,374,637
2,32,ZACATECAS,10,JEREZ,19,JEREZ,608,2,239,140,29,34,23,11,33,228,14,7,0,0,0,0,,,,,,2,758,35,795,1326
2,32,ZACATECAS,10,JEREZ,19,JEREZ,609,2,196,124,23,70,22,11,31,213,60,5,1,0,0,0,,,,,,1,756,32,789,1429
2,32,ZACATECAS,10,JEREZ,19,JEREZ,610,2,153,101,13,24,8,5,17,108,15,2,1,0,0,0,,,,,,0,447,27,474,880
2,32,ZACATECAS,10,JEREZ,19,JEREZ,611,2,151,173,16,21,14,6,34,127,23,3,1,1,2,0,,,,,,2,572,26,600,1069
2,32,ZACATECAS,10,JEREZ,19,JEREZ,612,2,207,144,19,24,7,10,27,137,16,4,0,0,0,0,,,,,,0,595,18,613,944
2,32,ZACATECAS,10,JEREZ,19,JEREZ,613,1,111,99,8,24,7,7,8,77,10,5,0,0,0,0,,,,,,1,356,10,367,615
2,32,ZACATECAS,10,JEREZ,19,JEREZ,614,1,99,69,8,11,9,4,9,80,3,2,0,0,0,1,,,,,,2,295,5,302,517
2,32,ZACATECAS,10,JEREZ,19,JEREZ,615,1,80,95,7,14,11,5,8,96,13,0,1,1,0,0,,,,,,0,331,31,362,596
2,32,ZACATECAS,10,JEREZ,19,JEREZ,616,1,122,76,11,9,4,7,36,79,8,0,0,1,0,0,,,,,,1,353,14,368,588
2,32,ZACATECAS,10,JEREZ,19,JEREZ,617,3,397,270,32,49,36,19,69,373,59,8,5,1,3,1,,,,,,4,1322,35,1361,2188
2,32,ZACATECAS,10,JEREZ,19,JEREZ,618,1,114,73,16,19,9,7,17,75,16,0,0,0,0,0,,,,,,1,346,24,371,654
2,32,ZACATECAS,10,JEREZ,19,JEREZ,619,1,112,89,10,11,9,7,9,73,6,0,1,0,0,0,,,,,,1,327,10,338,581
2,32,ZACATECAS,10,JEREZ,19,JEREZ,620,1,39,47,8,3,5,3,6,38,7,0,0,0,0,0,,,,,,0,156,4,160,296
2,32,ZACATECAS,10,JEREZ,19,JEREZ,621,1,65,40,2,6,5,2,8,34,0,2,2,0,0,0,,,,,,0,166,10,176,321
2,32,ZACATECAS,10,JEREZ,19,JEREZ,622,1,81,77,11,5,8,4,6,8,2,2,1,0,0,0,,,,,,0,205,16,221,493
2,32,ZACATECAS,10,JEREZ,19,JEREZ,623,1,81,75,5,11,5,3,12,40,7,4,0,0,0,1,,,,,,0,244,12,256,420
2,32,ZACATECAS,10,JEREZ,19,JEREZ,624,1,102,97,7,6,8,1,13,70,7,6,2,1,0,0,,,,,,1,320,17,338,611
2,32,ZACATECAS,10,JEREZ,19,JEREZ,625,1,74,82,22,10,7,2,14,60,8,2,3,1,0,0,,,,,,1,285,14,300,489
2,32,ZACATECAS,10,JEREZ,19,JEREZ,626,1,102,106,6,14,4,6,17,85,11,0,0,4,0,0,,,,,,0,355,9,364,568
2,32,ZACATECAS,10,JEREZ,19,JEREZ,627,2,246,173,13,16,17,7,26,192,11,1,1,1,0,0,,,,,,1,704,25,730,1130
2,32,ZACATECAS,10,JEREZ,19,JEREZ,628,3,237,205,36,26,26,8,35,196,32,10,2,0,2,0,,,,,,0,815,42,857,1331
2,32,ZACATECAS,10,JEREZ,19,JEREZ,629,1,140,80,10,6,10,2,15,111,8,4,0,0,0,0,,,,,,0,386,13,399,750
2,32,ZACATECAS,10,JEREZ,19,JEREZ,630,1,96,102,10,4,15,8,15,91,7,3,1,1,1,0,,,,,,0,354,12,366,680
2,32,ZACATECAS,10,JEREZ,19,JEREZ,631,1,106,87,7,6,7,2,13,68,9,8,2,1,1,0,,,,,,0,317,18,335,605
2,32,ZACATECAS,10,JEREZ,19,JEREZ,632,1,103,121,15,8,7,0,8,93,4,2,0,0,0,0,,,,,,1,361,12,374,601
2,32,ZACATECAS,10,JEREZ,19,JEREZ,633,1,93,89,13,6,12,6,13,83,10,5,0,0,1,0,,,,,,0,331,12,343,565
2,32,ZACATECAS,10,JEREZ,19,JEREZ,634,1,90,55,3,7,5,2,7,58,3,1,0,0,0,0,,,,,,1,231,12,244,382
2,32,ZACATECAS,10,JEREZ,19,JEREZ,635,1,73,83,6,5,5,0,17,88,7,2,1,0,0,0,,,,,,0,287,13,300,505
2,32,ZACATECAS,10,JEREZ,19,JEREZ,636,1,73,61,6,5,6,6,9,58,5,1,1,0,1,0,,,,,,0,232,10,242,371
2,32,ZACATECAS,10,JEREZ,19,JEREZ,637,1,94,84,14,17,8,6,9,65,9,3,0,0,0,0,,,,,,0,309,18,327,522
2,32,ZACATECAS,10,JEREZ,19,JEREZ,638,1,90,138,11,10,8,2,8,104,16,4,1,0,0,0,,,,,,0,392,19,411,721
2,32,ZACATECAS,10,JEREZ,19,JEREZ,639,1,93,75,15,3,4,4,12,77,5,3,1,0,0,0,,,,,,2,292,17,311,566
2,32,ZACATECAS,10,JEREZ,19,JEREZ,640,1,101,117,13,8,13,9,9,90,11,7,0,0,0,0,,,,,,0,378,13,391,673
2,32,ZACATECAS,10,JEREZ,19,JEREZ,641,1,130,112,13,9,5,4,12,58,0,1,0,0,1,0,,,,,,0,345,14,359,648
2,32,ZACATECAS,10,JEREZ,19,JEREZ,642,1,122,81,11,16,14,5,20,89,14,2,2,0,0,0,,,,,,0,376,19,395,674
2,32,ZACATECAS,10,JEREZ,19,JEREZ,643,2,211,106,9,19,10,12,21,171,32,6,0,0,0,0,,,,,,3,597,24,624,1057
2,32,ZACATECAS,10,JEREZ,19,JEREZ,644,1,118,76,34,8,12,6,7,83,12,3,2,1,0,0,,,,,,0,362,17,379,664
2,32,ZACATECAS,10,JEREZ,19,JEREZ,645,2,202,110,12,8,11,4,51,126,11,4,1,0,1,0,,,,,,0,541,13,554,948
2,32,ZACATECAS,10,JEREZ,19,JEREZ,646,1,104,87,13,7,12,5,20,62,7,5,0,0,0,0,,,,,,2,322,14,338,622
2,32,ZACATECAS,10,JEREZ,19,JEREZ,647,2,160,104,11,12,22,6,21,103,24,1,1,0,2,0,,,,,,2,467,25,494,835
2,32,ZACATECAS,10,JEREZ,19,JEREZ,648,2,242,184,26,24,25,6,90,80,14,8,4,0,0,1,,,,,,13,704,23,740,1298
2,32,ZACATECAS,10,JEREZ,19,JEREZ,649,2,136,101,17,9,14,5,12,107,14,7,3,4,1,0,,,,,,1,430,24,455,836
2,32,ZACATECAS,10,JEREZ,19,JEREZ,650,1,88,49,4,8,3,6,11,95,10,0,1,0,0,0,,,,,,2,275,14,291,512
2,32,ZACATECAS,10,JEREZ,19,JEREZ,651,1,66,58,8,3,13,4,13,52,13,2,1,0,0,0,,,,,,0,233,15,248,551
2,32,ZACATECAS,10,JEREZ,19,JEREZ,652,1,82,105,8,11,12,1,8,49,14,6,1,2,0,0,,,,,,0,299,17,316,640
2,32,ZACATECAS,10,JEREZ,19,JEREZ,653,1,62,86,7,6,6,2,10,54,10,0,0,0,0,0,,,,,,0,243,17,260,523
2,32,ZACATECAS,10,JEREZ,19,JEREZ,654,1,63,62,7,6,10,3,3,59,9,2,1,1,0,0,,,,,,0,226,16,242,476
2,32,ZACATECAS,10,JEREZ,19,JEREZ,655,1,21,22,2,4,8,1,1,23,6,0,0,2,0,0,,,,,,0,90,7,97,227
2,32,ZACATECAS,10,JEREZ,19,JEREZ,656,1,29,86,22,14,7,4,8,35,15,2,0,0,0,0,,,,,,0,222,20,242,469
2,32,ZACATECAS,10,JEREZ,19,JEREZ,657,1,52,47,34,4,6,3,2,55,13,6,0,0,1,0,,,,,,4,223,31,258,504
2,32,ZACATECAS,10,JEREZ,19,JEREZ,658,1,8,24,4,6,0,0,2,4,3,0,0,1,0,0,,,,,,0,52,5,57,110
2,32,ZACATECAS,10,JEREZ,19,JEREZ,659,1,12,24,14,4,4,4,4,47,2,2,0,0,0,0,,,,,,1,117,8,126,217
2,32,ZACATECAS,10,JEREZ,19,JEREZ,660,1,7,30,1,3,2,1,3,16,4,0,0,0,0,0,,,,,,0,67,3,70,128
2,32,ZACATECAS,10,JEREZ,19,JEREZ,661,1,8,1,3,4,0,1,0,36,3,0,0,0,0,0,,,,,,0,56,4,60,101
2,32,ZACATECAS,10,JEREZ,19,JEREZ,662,1,19,35,3,0,1,0,3,19,4,1,0,0,0,0,,,,,,0,85,4,89,167
2,32,ZACATECAS,10,JEREZ,19,JEREZ,663,1,51,35,2,7,7,2,4,23,14,3,0,0,0,0,,,,,,0,148,15,163,279
2,32,ZACATECAS,10,JEREZ,19,JEREZ,664,1,16,44,5,1,0,0,4,13,8,2,2,0,0,0,,,,,,0,95,4,99,168
2,32,ZACATECAS,10,JEREZ,19,JEREZ,665,1,20,42,2,2,1,0,3,7,3,3,0,1,0,0,,,,,,0,84,0,84,140
2,32,ZACATECAS,10,JEREZ,19,JEREZ,666,1,37,26,1,3,1,0,4,15,3,0,0,0,0,0,,,,,,1,90,5,96,191
2,32,ZACATECAS,10,JEREZ,19,JEREZ,667,1,23,36,4,1,0,0,2,22,2,0,0,0,0,0,,,,,,0,90,1,91,130
2,32,ZACATECAS,10,JEREZ,19,JEREZ,669,2,27,64,5,3,2,1,3,28,4,0,0,0,0,0,,,,,,0,137,3,140,220
2,32,ZACATECAS,10,JEREZ,19,JEREZ,670,2,24,48,7,5,3,1,3,48,5,3,0,0,0,0,,,,,,0,147,9,156,289
2,32,ZACATECAS,10,JEREZ,19,JEREZ,671,1,38,61,18,11,5,3,5,52,6,1,0,0,0,0,,,,,,2,200,8,210,497
2,32,ZACATECAS,10,JEREZ,19,JEREZ,672,1,44,54,17,6,4,2,5,44,3,2,0,0,0,0,,,,,,0,181,7,188,384
2,32,ZACATECAS,10,JEREZ,19,JEREZ,673,1,15,58,3,8,2,0,0,16,3,0,0,0,0,0,,,,,,1,105,3,109,163
2,32,ZACATECAS,10,JEREZ,19,JEREZ,674,1,14,20,2,2,4,0,1,13,2,1,0,1,0,0,,,,,,0,60,6,66,174
2,32,ZACATECAS,10,JEREZ,19,JEREZ,675,1,38,100,6,6,9,1,5,45,6,1,1,1,0,0,,,,,,0,219,10,229,556
2,32,ZACATECAS,10,JEREZ,19,JEREZ,676,1,21,58,3,16,5,1,2,9,2,1,0,0,0,0,,,,,,0,118,3,121,191
2,32,ZACATECAS,10,JEREZ,19,JEREZ,677,1,31,41,14,13,12,3,12,32,6,1,0,0,0,0,,,,,,0,165,5,170,306
2,32,ZACATECAS,10,JEREZ,19,JEREZ,678,1,21,22,1,3,0,1,2,16,3,2,0,0,0,0,,,,,,0,71,5,76,158
2,32,ZACATECAS,10,JEREZ,19,JEREZ,679,1,110,23,5,2,2,0,7,22,1,5,0,0,0,0,,,,,,0,177,8,185,407
2,32,ZACATECAS,10,JEREZ,19,JEREZ,680,1,87,32,2,6,2,1,5,20,5,1,0,0,0,0,,,,,,0,161,18,179,401
2,32,ZACATECAS,10,JEREZ,19,JEREZ,681,1,10,19,1,2,0,1,1,20,2,0,0,0,0,0,,,,,,0,56,1,57,118
2,32,ZACATECAS,10,JEREZ,19,JEREZ,682,1,118,53,12,13,8,4,11,57,6,0,0,0,0,0,,,,,,1,282,10,293,522
2,32,ZACATECAS,10,JEREZ,19,JEREZ,683,1,20,35,0,1,0,0,1,24,2,0,0,0,0,0,,,,,,0,83,4,87,149
2,32,ZACATECAS,10,JEREZ,19,JEREZ,684,1,28,26,2,11,1,4,4,14,16,0,0,0,0,0,,,,,,0,106,13,119,250
2,32,ZACATECAS,10,JEREZ,19,JEREZ,685,1,32,24,3,8,3,0,2,22,25,0,0,0,0,0,,,,,,0,119,6,125,229
2,32,ZACATECAS,10,JEREZ,19,JEREZ,686,1,60,29,9,20,2,0,5,32,2,0,0,0,0,0,,,,,,1,159,5,165,325
2,32,ZACATECAS,10,JEREZ,19,JEREZ,687,1,58,34,12,2,1,2,1,19,1,1,0,0,0,0,,,,,,1,131,5,137,183
2,32,ZACATECAS,10,JEREZ,19,JEREZ,688,1,54,52,11,5,5,1,3,26,2,4,0,0,0,0,,,,,,0,163,13,176,298
2,32,ZACATECAS,10,JEREZ,19,JEREZ,689,1,27,28,0,0,2,0,1,9,1,1,0,0,0,0,,,,,,0,69,3,72,120
2,32,ZACATECAS,10,JEREZ,19,JEREZ,690,1,73,36,11,4,5,1,4,16,4,0,0,0,0,0,,,,,,0,154,9,163,299
2,32,ZACATECAS,10,JEREZ,19,JEREZ,691,1,45,72,4,5,0,0,3,20,1,1,0,0,0,0,,,,,,0,151,1,152,354
2,32,ZACATECAS,10,JEREZ,19,JEREZ,692,1,29,23,4,5,2,2,5,50,4,0,0,0,0,0,,,,,,1,124,6,131,233
2,32,ZACATECAS,10,JEREZ,19,JEREZ,694,1,41,145,5,4,6,3,4,33,7,1,0,0,0,1,,,,,,2,250,10,262,473
2,32,ZACATECAS,10,JEREZ,19,JEREZ,695,1,51,13,6,2,1,1,1,7,2,4,0,0,0,0,,,,,,0,88,10,98,170
2,32,ZACATECAS,10,JEREZ,19,JEREZ,696,1,10,21,3,3,0,0,0,10,0,0,0,0,0,0,,,,,,0,47,5,52,105
2,32,ZACATECAS,10,JEREZ,19,JEREZ,697,1,21,29,0,4,6,4,9,21,5,0,0,0,0,0,,,,,,0,99,5,104,184
2,32,ZACATECAS,10,JEREZ,19,JEREZ,698,1,51,67,4,2,5,2,8,33,2,0,0,0,0,0,,,,,,0,174,16,190,341
2,32,ZACATECAS,10,JEREZ,19,JEREZ,699,1,25,44,11,4,2,1,4,29,6,0,0,0,0,0,,,,,,0,126,14,140,240
2,32,ZACATECAS,10,JEREZ,19,JEREZ,701,1,25,31,12,3,2,0,3,39,0,3,0,0,1,0,,,,,,0,119,5,124,181
2,32,ZACATECAS,10,JEREZ,19,JEREZ,703,1,9,24,2,3,0,2,0,7,3,0,1,0,0,0,,,,,,0,51,1,52,114
2,32,ZACATECAS,10,JEREZ,19,JEREZ,704,1,11,70,2,2,2,4,3,28,2,0,0,0,0,0,,,,,,0,124,1,125,212
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,914,1,149,123,3,74,13,1,4,40,11,7,0,1,0,0,,,,,,0,426,23,449,702
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,915,1,141,80,9,84,10,1,7,24,1,7,0,1,0,1,,,,,,0,366,10,376,603
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,2,263,137,15,143,10,3,6,54,12,10,0,1,1,0,,,,,,0,655,28,683,1039
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,917,1,103,74,5,55,6,2,3,26,5,2,0,1,2,0,,,,,,0,284,12,296,446
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,2,203,115,11,116,5,4,1,26,11,6,2,2,0,0,,,,,,0,502,23,525,850
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,919,1,74,79,4,10,3,0,1,18,0,2,0,0,0,0,,,,,,0,191,17,208,336
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,921,1,36,48,1,8,8,0,1,6,1,0,1,1,0,0,,,,,,0,111,2,113,186
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,923,1,78,60,6,61,20,0,3,44,1,2,0,0,0,0,,,,,,0,275,10,285,388
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,924,1,29,30,0,19,4,2,1,10,0,0,0,0,0,0,,,,,,0,95,0,95,146
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,925,1,23,16,7,17,2,1,2,13,1,1,0,0,0,0,,,,,,0,83,5,88,121
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,926,1,32,55,0,30,7,0,1,10,0,0,0,0,0,0,,,,,,1,135,6,142,243
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,927,1,120,80,13,20,3,0,1,60,2,2,0,2,0,0,,,,,,0,303,9,312,531
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,928,1,101,89,8,37,6,1,2,47,0,4,1,1,0,0,,,,,,0,297,8,305,517
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,929,1,43,34,2,39,3,1,1,9,0,0,0,0,0,0,,,,,,0,132,11,143,188
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,931,1,16,48,2,70,1,0,1,9,0,0,1,1,0,0,,,,,,0,149,8,157,223
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,933,1,33,124,3,30,16,1,1,3,6,0,0,2,0,0,,,,,,0,219,10,229,344
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,934,1,11,27,1,36,2,0,11,0,0,0,0,1,0,0,,,,,,0,89,4,93,113
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,936,1,60,20,2,29,3,1,1,6,2,0,0,0,0,0,,,,,,0,124,2,126,192
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,938,1,18,14,2,39,3,0,4,6,0,0,0,0,0,0,,,,,,0,86,2,88,143
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,940,1,22,32,1,31,1,0,1,6,0,0,0,0,0,0,,,,,,0,94,2,96,168
