CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,627,2,15,32,248,15,,8,4,73,,,,,,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,24,422,766
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,628,2,21,82,375,12,,2,8,77,,,,,,5,3,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,0,21,616,1196
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,629,1,11,70,188,7,,3,0,25,,,,,,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,12,319,652
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,630,1,2,59,166,7,,0,2,35,,,,,,4,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,22,304,444
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,631,1,7,42,104,7,,1,2,20,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,14,200,378
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,2,4,92,340,9,,4,6,159,,,,,,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,29,654,973
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,633,2,2,85,237,6,,5,18,89,,,,,,2,4,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,0,22,480,758
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,634,2,13,98,249,12,,7,5,59,,,,,,4,4,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,4,38,501,872
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,635,1,8,68,146,4,,3,0,17,,,,,,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0,12,261,621
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,636,1,6,11,47,1,,0,0,6,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,4,78,174
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,637,1,4,20,27,0,,0,0,27,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,2,80,122
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,638,1,2,40,64,4,,0,1,7,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,8,127,209
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,639,1,1,9,49,1,,1,0,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,2,66,130
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,640,1,17,23,203,3,,1,2,23,,,,,,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,0,9,284,523
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,641,1,4,55,102,2,,0,0,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,6,174,283
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,642,1,28,21,174,19,,2,1,26,,,,,,6,6,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,10,300,444
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,643,1,9,96,0,0,,0,2,0,,,,,,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,3,122,204
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,644,1,3,9,135,6,,0,5,17,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0,11,188,333
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,645,1,3,4,146,2,,1,0,17,,,,,,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0,11,188,311
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,646,1,7,25,80,7,,1,0,16,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,4,141,261
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,4,117,526,590,456,32,10,,64,32,,,,,11,14,0,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,0,67,1964,2620
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,648,2,35,173,189,123,24,9,,19,4,,,,,3,3,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,0,40,632,916
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,649,1,31,83,107,101,31,1,,23,4,,,,,2,5,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,23,417,678
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,4,44,529,520,233,36,9,,34,35,,,,,8,28,0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,4,66,1568,2192
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,651,4,54,511,518,22,129,11,53,153,,,,,,4,8,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,0,56,1525,2289
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,652,2,22,369,322,12,53,9,59,74,,,,,,2,7,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,0,33,965,1431
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,653,2,20,308,292,14,36,3,41,84,,,,,,1,4,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,0,32,838,1395
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,654,3,26,336,385,18,70,4,43,88,,,,,,10,9,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,36,1036,1512
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,655,2,9,213,198,25,22,4,15,79,,,,,,5,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,0,32,609,938
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,656,1,3,66,95,22,34,4,12,89,,,,,,1,3,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,27,365,530
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,657,1,4,105,106,6,7,0,7,30,,,,,,1,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,17,289,586
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,658,1,3,130,54,6,19,1,4,20,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,18,258,371
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,659,4,26,548,417,24,236,9,27,228,,,,,,13,4,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,0,85,1635,2405
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,660,2,7,172,158,13,80,3,16,90,,,,,,2,3,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,0,20,571,792
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,661,1,4,46,45,2,2,0,7,20,,,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,7,135,187
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,662,1,4,158,85,3,5,1,7,11,,,,,,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,14,296,393
5,16,MICHOACAN,8,TARIMBARO,40,INDAPARAPEO,664,1,4,42,36,0,8,1,8,10,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,7,118,150
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,665,5,67,712,226,38,25,15,,228,324,,2,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,2,106,1753,3080
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,666,3,57,543,240,8,4,11,,94,313,,0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,0,73,1348,2040
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,667,1,5,89,86,4,2,1,,14,16,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,0,23,240,348
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,668,2,116,274,158,4,5,5,,27,57,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0,43,690,1055
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,669,3,159,427,357,11,5,5,,68,106,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,0,51,1191,1785
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,670,2,75,296,153,5,5,1,,34,83,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0,37,691,931
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,671,1,42,115,53,5,4,4,,34,58,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,16,331,546
5,16,MICHOACAN,12,HIDALGO,41,IRIMBO,672,3,45,375,453,15,4,9,,132,228,,0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,0,76,1342,2189
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,673,2,30,316,398,7,4,8,,92,,,,,,9,7,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,0,24,901,1377
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,674,2,30,265,272,5,1,9,,65,,,,,,11,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,0,23,688,1046
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,675,2,28,265,230,5,3,1,,72,,,,,,9,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,1,13,634,987
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,676,1,18,169,179,3,0,4,,17,,,,,,5,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,12,410,598
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,677,1,4,160,130,8,0,8,,65,,,,,,4,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,32,414,721
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,678,3,16,355,332,24,3,12,,141,,,,,,19,15,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928,0,41,969,1448
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,679,1,10,190,187,10,2,6,,38,,,,,,7,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,0,16,473,736
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,680,1,11,142,117,6,1,6,,28,,,,,,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,9,324,509
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,681,2,51,98,199,9,2,7,,20,,,,,,8,11,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,21,430,781
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,682,2,10,304,306,13,3,6,,76,,,,,,16,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,0,28,767,1160
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,683,2,14,246,389,19,11,7,,83,,,,,,17,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,0,33,824,1300
5,16,MICHOACAN,1,LA PIEDAD,42,IXTLÁN,684,1,19,132,93,7,4,12,,13,,,,,,8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,20,309,511
5,16,MICHOACAN,7,ZACAPU,43,JACONA,685,2,100,195,29,28,161,53,8,101,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,2,25,704,1079
5,16,MICHOACAN,7,ZACAPU,43,JACONA,686,2,22,185,9,26,152,19,0,56,,,,,,60,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,2,24,557,902
5,16,MICHOACAN,7,ZACAPU,43,JACONA,687,2,81,278,51,87,246,73,10,94,,,,,,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928,0,27,955,1442
5,16,MICHOACAN,7,ZACAPU,43,JACONA,688,5,77,582,23,181,395,111,11,135,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,0,58,1575,3028
5,16,MICHOACAN,7,ZACAPU,43,JACONA,689,2,74,276,28,62,171,43,9,62,,,,,,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,2,31,765,1269
5,16,MICHOACAN,7,ZACAPU,43,JACONA,690,2,69,229,13,64,170,68,2,79,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,1,12,711,1212
5,16,MICHOACAN,7,ZACAPU,43,JACONA,691,2,34,185,24,57,122,48,2,34,,,,,,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,1,16,529,1012
5,16,MICHOACAN,7,ZACAPU,43,JACONA,692,2,68,244,31,67,195,63,7,78,,,,,,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,0,38,794,1452
5,16,MICHOACAN,7,ZACAPU,43,JACONA,693,2,55,253,13,56,156,59,8,60,,,,,,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,1,23,689,1142
5,16,MICHOACAN,7,ZACAPU,43,JACONA,694,1,35,135,6,44,115,23,6,32,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,9,406,699
5,16,MICHOACAN,7,ZACAPU,43,JACONA,695,2,52,258,17,54,162,39,5,91,,,,,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,0,35,718,1355
5,16,MICHOACAN,7,ZACAPU,43,JACONA,696,2,23,218,16,55,109,33,4,53,,,,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,0,26,542,1273
5,16,MICHOACAN,7,ZACAPU,43,JACONA,697,2,67,174,26,74,134,56,8,88,,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,1,24,655,1181
5,16,MICHOACAN,7,ZACAPU,43,JACONA,698,4,69,267,125,106,310,135,4,154,,,,,,12,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,0,56,1246,2361
5,16,MICHOACAN,7,ZACAPU,43,JACONA,699,2,20,122,40,45,155,20,4,33,,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,0,17,459,964
5,16,MICHOACAN,7,ZACAPU,43,JACONA,700,2,30,207,9,35,97,64,4,82,,,,,,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,29,562,1160
5,16,MICHOACAN,7,ZACAPU,43,JACONA,701,6,68,407,88,151,181,404,5,303,,,,,,32,6,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659,0,77,1736,3931
5,16,MICHOACAN,7,ZACAPU,43,JACONA,702,2,30,203,9,38,155,33,4,81,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,1,28,585,1113
5,16,MICHOACAN,7,ZACAPU,43,JACONA,703,9,117,711,103,193,1001,185,21,732,,,,,,59,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125,0,100,3225,6292
5,16,MICHOACAN,7,ZACAPU,43,JACONA,704,2,22,180,10,74,93,48,2,87,,,,,,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,0,30,552,1057
5,16,MICHOACAN,7,ZACAPU,43,JACONA,705,2,27,142,15,47,106,134,1,155,,,,,,9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,0,16,653,1210
5,16,MICHOACAN,7,ZACAPU,43,JACONA,706,2,30,88,37,61,103,48,5,161,,,,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,0,32,575,1200
5,16,MICHOACAN,7,ZACAPU,43,JACONA,707,6,101,373,91,149,649,222,8,376,,,,,,18,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2,73,2070,3792
5,16,MICHOACAN,7,ZACAPU,43,JACONA,708,5,76,394,68,140,380,151,8,504,,,,,,11,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737,2,70,1809,3740
5,16,MICHOACAN,7,ZACAPU,43,JACONA,709,6,55,381,130,165,297,287,13,363,,,,,,16,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716,0,53,1769,4056
5,16,MICHOACAN,7,ZACAPU,43,JACONA,710,2,18,426,13,76,100,26,0,74,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,0,25,760,1431
5,16,MICHOACAN,7,ZACAPU,43,JACONA,711,2,17,399,27,45,90,24,4,83,,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,1,33,726,1404
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,712,2,5,333,278,12,24,2,2,18,,,,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,0,31,712,1185
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,713,2,0,227,162,5,21,1,0,11,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,0,25,457,827
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,714,3,7,367,390,24,20,5,0,23,,,,15,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,0,45,898,1557
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,715,2,2,260,241,20,13,5,0,16,,,,6,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,0,33,600,1015
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,716,2,14,230,216,35,9,19,3,19,,,,11,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,0,61,626,1166
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,717,2,7,144,268,24,10,19,2,24,,,,12,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,2,39,554,921
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,718,1,5,101,129,9,20,4,1,22,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,21,318,707
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,719,2,8,107,161,15,16,5,1,17,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,28,363,846
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,720,1,1,81,140,8,5,5,1,8,,,,8,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,7,267,477
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,721,1,1,107,84,17,7,1,0,16,,,,4,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0,42,281,622
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,722,2,8,272,333,14,46,11,2,14,,,,16,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,0,28,747,1287
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,723,2,9,185,209,12,15,13,4,17,,,,4,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,1,19,492,786
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,724,1,1,38,77,19,6,1,1,7,,,,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,0,12,165,313
5,16,MICHOACAN,2,PURUÁNDIRO,44,JIMÉNEZ,725,1,0,73,57,18,5,6,0,7,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0,15,186,390
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,726,2,36,53,94,12,26,6,8,223,,,3,3,,,,,,7,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,0,21,512,911
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,727,4,34,254,232,33,33,11,28,341,,,0,104,,,,,,143,,,,,,,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,28,66,1369,2427
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,728,2,30,207,91,30,32,9,170,152,,,2,3,,,,,,37,,,,,,,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,1,17,829,1448
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,729,2,17,139,141,14,30,15,17,243,,,0,4,,,,,,6,,,,,,,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,0,11,672,1089
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,730,2,8,117,110,7,11,9,16,114,,,0,0,,,,,,2,,,,,,,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0,19,446,758
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,731,2,8,82,105,15,20,8,5,119,,,0,0,,,,,,3,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,17,413,821
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,732,1,14,66,31,10,13,13,5,86,,,2,1,,,,,,1,,,,,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,0,6,265,529
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,733,3,18,172,163,29,34,31,15,358,,,0,2,,,,,,11,,,,,,,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,0,29,906,1680
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,734,2,15,168,122,20,28,9,7,197,,,0,3,,,,,,12,,,,,,,79,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,0,14,680,1124
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,735,2,12,128,114,11,26,10,16,132,,,0,5,,,,,,6,,,,,,,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,6,508,835
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,736,2,18,144,142,11,39,15,5,207,,,0,0,,,,,,5,,,,,,,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0,29,678,1106
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,737,3,13,147,106,11,18,8,18,109,,,0,1,,,,,,3,,,,,,,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,0,11,496,851
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,738,3,30,153,160,33,46,8,16,255,,,1,1,,,,,,12,,,,,,,87,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,0,28,837,1524
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,739,2,14,74,106,15,13,3,11,168,,,0,2,,,,,,5,,,,,,,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,13,16,472,945
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,740,1,6,76,94,8,9,5,4,119,,,0,1,,,,,,4,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,12,367,672
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,741,2,15,92,157,21,21,10,9,177,,,1,5,,,,,,10,,,,,,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,0,45,590,1097
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,742,2,17,149,170,13,49,8,13,191,,,0,12,,,,,,5,,,,,,,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,0,22,683,1322
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,743,2,13,102,156,6,32,15,15,185,,,1,8,,,,,,4,,,,,,,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,0,25,611,1097
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,744,4,30,268,322,23,87,11,35,387,,,1,14,,,,,,9,,,,,,,80,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,0,55,1353,2282
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,745,2,16,49,99,9,7,7,2,131,,,0,0,,,,,,3,,,,,,,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,20,395,852
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,746,2,26,65,73,8,19,5,5,135,,,0,2,,,,,,3,,,,,,,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0,37,410,923
