CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,C_COMUN_ PRI_PVEM,C_COMUN_MC_PAS,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,15,1,35,43,5,2,0,0,18,12,11,1,,,,,,0,,,0,0,,,,,,,,,,,,,,,,0,127,10,137,319
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,16,1,37,39,4,2,3,2,13,9,12,0,,,,,,0,,,1,18,,,,,,,,,,,,,,,,0,140,10,150,298
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,17,1,53,23,2,4,8,0,14,8,11,0,,,,,,1,,,8,4,,,,,,,,,,,,,,,,0,136,2,138,298
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,18,1,27,53,3,4,2,2,18,8,6,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,1,123,6,130,280
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,19,2,311,176,11,3,5,5,14,30,19,2,,,,,,0,0,0,32,6,,,,,,,,,,,,,,,,0,614,16,630,1047
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,20,1,151,83,4,2,6,3,4,7,11,0,,,,,,1,,,7,3,,,,,,,,,,,,,,,,0,282,5,287,499
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,21,1,104,68,2,4,1,0,2,15,2,1,,,,,,0,,,5,4,,,,,,,,,,,,,,,,0,208,4,212,369
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,22,1,138,72,8,19,7,4,14,38,25,4,,,,,,0,,,31,20,,,,,,,,,,,,,,,,0,380,12,392,650
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,23,2,207,141,6,12,9,4,26,65,46,3,,,,,,1,0,0,55,32,,,,,,,,,,,,,,,,0,607,21,628,1048
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,24,6,674,361,65,97,14,18,109,151,139,16,,,,,,0,0,0,109,94,,,,,,,,,,,,,,,,0,1847,48,1895,3897
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,25,14,1113,788,103,221,44,53,454,436,252,32,,,,,,4,0,0,242,201,,,,,,,,,,,,,,,,1,3943,72,4016,8976
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,26,1,101,56,23,36,3,5,22,24,18,2,,,,,,0,,,62,9,,,,,,,,,,,,,,,,1,361,10,372,686
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,27,1,38,32,5,21,1,3,5,1,14,0,,,,,,0,,,22,5,,,,,,,,,,,,,,,,0,147,11,158,277
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,28,1,202,85,4,0,2,2,6,7,5,2,,,,,,0,,,12,3,,,,,,,,,,,,,,,,0,330,5,335,509
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,29,1,89,52,1,6,2,1,6,5,3,0,,,,,,0,,,1,2,,,,,,,,,,,,,,,,0,168,5,173,316
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,30,1,76,30,5,3,4,1,4,16,7,5,,,,,,0,,,8,3,,,,,,,,,,,,,,,,0,162,10,172,351
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,31,1,51,28,3,0,2,0,10,7,7,1,,,,,,0,,,3,3,,,,,,,,,,,,,,,,0,115,2,117,217
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,32,1,67,44,8,37,3,1,26,16,19,6,,,,,,0,,,17,16,,,,,,,,,,,,,,,,1,260,10,271,480
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,33,1,42,40,4,118,1,1,12,11,6,2,,,,,,0,,,13,4,,,,,,,,,,,,,,,,0,254,10,264,502
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,34,1,32,30,1,10,7,0,7,11,1,0,,,,,,0,,,11,1,,,,,,,,,,,,,,,,0,111,2,113,217
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,35,3,358,198,28,33,10,11,76,90,92,16,,,,,,18,0,0,44,60,,,,,,,,,,,,,,,,0,1034,24,1058,2093
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,36,1,23,50,1,11,4,1,7,9,10,10,,,,,,0,,,9,5,,,,,,,,,,,,,,,,0,140,4,144,226
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,37,1,30,34,1,11,3,1,7,9,2,0,,,,,,0,,,3,1,,,,,,,,,,,,,,,,1,102,4,107,226
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,38,1,29,30,4,11,3,1,6,9,5,0,,,,,,0,,,5,3,,,,,,,,,,,,,,,,0,106,3,109,182
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,39,5,327,236,29,78,16,11,107,119,117,12,,,,,,1,0,0,97,50,,,,,,,,,,,,,,,,5,1200,41,1246,2811
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,40,1,38,30,4,12,0,1,3,10,10,1,,,,,,0,,,8,3,,,,,,,,,,,,,,,,0,120,8,128,215
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,41,1,50,47,6,20,3,2,22,21,3,7,,,,,,0,,,15,3,,,,,,,,,,,,,,,,0,199,13,212,398
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,42,1,78,41,7,22,3,3,25,14,9,3,,,,,,0,,,10,16,,,,,,,,,,,,,,,,0,231,11,242,463
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,43,5,344,245,40,47,14,24,225,98,88,13,,,,,,0,0,0,111,69,,,,,,,,,,,,,,,,1,1318,26,1345,3048
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,44,1,56,30,8,20,3,4,6,14,8,1,,,,,,2,,,9,6,,,,,,,,,,,,,,,,0,167,6,173,314
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,45,1,50,32,24,44,5,2,19,11,10,1,,,,,,1,,,7,3,,,,,,,,,,,,,,,,0,209,18,227,447
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,46,1,63,52,10,34,5,1,16,24,9,2,,,,,,0,,,7,7,,,,,,,,,,,,,,,,0,230,14,244,426
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,47,1,51,32,22,23,1,2,28,16,8,1,,,,,,0,,,10,9,,,,,,,,,,,,,,,,0,203,7,210,399
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,48,1,97,44,16,5,5,2,18,13,17,1,,,,,,0,,,17,8,,,,,,,,,,,,,,,,1,243,10,254,503
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,50,1,68,21,1,1,1,2,5,1,5,0,,,,,,0,,,5,3,,,,,,,,,,,,,,,,0,113,3,116,229
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,51,2,84,40,3,3,0,0,7,17,5,0,,,,,,1,0,0,11,5,,,,,,,,,,,,,,,,0,176,19,195,228
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,52,1,87,50,2,2,3,2,14,12,23,2,,,,,,0,,,5,9,,,,,,,,,,,,,,,,0,211,9,220,416
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,53,1,49,40,5,3,1,0,12,16,10,1,,,,,,0,,,3,3,,,,,,,,,,,,,,,,1,143,3,147,312
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,54,1,59,30,11,2,3,3,8,7,16,0,,,,,,0,,,11,3,,,,,,,,,,,,,,,,0,153,10,163,285
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,55,1,74,64,21,17,2,1,15,12,22,0,,,,,,0,,,8,6,,,,,,,,,,,,,,,,0,242,16,258,515
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,56,1,31,35,7,3,1,0,10,15,9,0,,,,,,0,,,7,4,,,,,,,,,,,,,,,,0,122,7,129,257
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,57,1,39,46,12,1,1,3,5,14,5,0,,,,,,0,,,9,12,,,,,,,,,,,,,,,,0,147,6,153,273
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,58,1,27,25,5,1,2,0,9,12,21,1,,,,,,0,,,7,6,,,,,,,,,,,,,,,,0,116,9,125,265
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,59,1,19,14,2,4,0,0,29,12,10,0,,,,,,0,,,5,3,,,,,,,,,,,,,,,,0,98,6,104,209
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,60,1,26,21,3,7,0,5,25,10,7,1,,,,,,0,,,6,5,,,,,,,,,,,,,,,,0,116,4,120,228
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,61,1,76,66,6,8,3,2,23,40,18,2,,,,,,0,,,13,10,,,,,,,,,,,,,,,,0,267,6,273,477
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,62,1,40,33,4,5,0,1,6,8,10,1,,,,,,0,,,6,4,,,,,,,,,,,,,,,,0,118,7,125,244
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,63,1,89,79,44,7,5,1,15,22,24,2,,,,,,0,,,15,13,,,,,,,,,,,,,,,,0,316,21,337,658
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,64,2,61,37,11,1,1,1,17,14,14,0,,,,,,0,0,0,1,13,,,,,,,,,,,,,,,,1,171,9,181,284
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,65,1,65,23,3,9,1,3,4,11,10,0,,,,,,1,,,14,8,,,,,,,,,,,,,,,,0,152,5,157,312
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,70,1,35,33,24,0,1,19,7,12,1,0,,,,,,0,,,2,1,,,,,,,,,,,,,,,,0,135,2,137,262
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,71,1,21,22,6,2,0,0,11,1,5,0,,,,,,0,,,10,0,,,,,,,,,,,,,,,,0,78,1,79,146
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,72,1,52,37,2,1,3,0,14,6,11,1,,,,,,0,,,4,4,,,,,,,,,,,,,,,,0,135,3,138,260
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,73,1,31,51,2,1,2,4,15,13,6,0,,,,,,0,,,0,4,,,,,,,,,,,,,,,,0,129,1,130,230
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,74,1,47,27,3,6,1,0,3,8,9,2,,,,,,0,,,5,8,,,,,,,,,,,,,,,,0,119,6,125,248
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,75,1,49,39,6,4,5,1,9,17,18,0,,,,,,0,,,10,2,,,,,,,,,,,,,,,,0,160,6,166,286
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,76,1,22,21,4,2,5,1,13,10,3,0,,,,,,0,,,1,3,,,,,,,,,,,,,,,,0,85,6,91,189
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,77,1,45,37,4,6,3,4,7,8,14,1,,,,,,0,,,6,8,,,,,,,,,,,,,,,,0,143,6,149,255
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,78,1,29,33,4,3,2,1,15,10,8,0,,,,,,0,,,4,4,,,,,,,,,,,,,,,,0,113,3,116,250
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,79,1,58,41,7,3,2,2,24,13,13,1,,,,,,0,,,11,10,,,,,,,,,,,,,,,,0,185,7,192,394
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,80,4,297,238,31,45,20,4,110,83,71,9,,,,,,0,0,0,101,42,,,,,,,,,,,,,,,,2,1051,35,1088,2456
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,81,6,415,376,33,68,19,13,166,120,91,18,,,,,,2,0,0,83,65,,,,,,,,,,,,,,,,0,1469,49,1518,3597
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,82,2,165,120,13,14,5,1,22,30,25,1,,,,,,0,0,0,18,30,,,,,,,,,,,,,,,,1,444,16,461,872
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,83,5,318,340,41,26,13,16,140,72,46,9,,,,,,0,0,0,29,83,,,,,,,,,,,,,,,,0,1133,36,1169,3266
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,84,16,864,953,122,82,61,37,394,332,268,40,,,,,,5,0,0,175,241,,,,,,,,,,,,,,,,2,3574,105,3681,10260
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,85,1,40,33,15,7,4,1,28,13,11,2,,,,,,0,,,11,9,,,,,,,,,,,,,,,,0,174,5,179,371
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,86,5,285,309,28,33,25,13,154,131,81,13,,,,,,2,0,0,53,116,,,,,,,,,,,,,,,,0,1243,33,1276,2992
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,87,7,393,331,69,43,28,22,196,146,93,12,,,,,,6,0,0,101,193,,,,,,,,,,,,,,,,3,1633,58,1694,4418
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,88,3,158,169,26,13,6,6,109,72,44,6,,,,,,0,0,0,30,88,,,,,,,,,,,,,,,,0,727,32,759,1857
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,89,1,58,45,3,7,2,3,20,24,14,1,,,,,,0,,,9,11,,,,,,,,,,,,,,,,0,197,12,209,503
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,90,1,81,45,3,2,9,4,16,26,15,1,,,,,,0,,,9,11,,,,,,,,,,,,,,,,0,222,5,227,524
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,91,1,96,60,5,3,4,3,34,28,17,0,,,,,,0,,,8,17,,,,,,,,,,,,,,,,0,275,0,275,622
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,92,1,28,31,10,2,2,3,17,11,7,5,,,,,,0,,,4,8,,,,,,,,,,,,,,,,0,128,6,134,358
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,93,1,56,48,6,3,6,0,12,13,7,1,,,,,,0,,,6,9,,,,,,,,,,,,,,,,0,167,9,176,388
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,287,1,49,129,3,6,4,6,18,40,12,2,,,,,,0,,,3,9,,,,,,,,,,,,,,,,0,281,10,291,480
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,288,1,45,83,13,2,1,0,9,32,10,1,,,,,,0,,,7,9,,,,,,,,,,,,,,,,0,212,11,223,351
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,289,1,47,113,0,3,0,0,21,14,3,1,,,,,,0,,,3,6,,,,,,,,,,,,,,,,0,211,7,218,347
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,290,2,144,267,8,14,6,2,44,102,33,1,,,,,,0,0,0,9,21,,,,,,,,,,,,,,,,0,651,13,664,1216
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,291,1,130,90,13,13,2,0,18,17,14,0,,,,,,0,,,13,14,,,,,,,,,,,,,,,,1,324,3,328,689
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,292,1,61,96,4,9,3,0,23,24,16,6,,,,,,1,,,4,8,,,,,,,,,,,,,,,,0,255,7,262,542
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,348,1,65,59,2,5,1,1,17,29,11,2,,,,,,1,,,3,2,,,,,,,,,,,,,,,,1,198,2,201,316
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,349,2,121,143,11,17,4,3,32,33,12,5,,,,,,2,0,0,5,7,,,,,,,,,,,,,,,,0,395,15,410,904
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,351,1,33,162,5,13,1,3,39,14,21,44,,,,,,0,,,3,13,,,,,,,,,,,,,,,,0,351,15,366,612
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,352,1,39,126,9,5,5,1,38,18,7,45,,,,,,0,,,13,9,,,,,,,,,,,,,,,,0,315,16,331,552
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,353,2,110,211,13,19,0,5,43,35,49,3,,,,,,0,0,0,1,13,,,,,,,,,,,,,,,,0,502,8,510,1000
1,25,SINALOA,5,LOS MOCHIS,1,AHOME,354,3,126,272,20,8,2,4,61,43,30,2,,,,,,0,0,0,4,13,,,,,,,,,,,,,,,,0,585,15,600,1560
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2224,1,30,149,2,0,2,2,10,48,1,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,246,5,251,372
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2225,1,61,220,9,7,5,25,29,19,3,11,,,,,,0,,,,,,,,,,,,,,,,,,,,0,389,7,396,701
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2226,1,24,111,4,9,4,5,22,31,3,32,,,,,,0,,,,,,,,,,,,,,,,,,,,0,245,15,260,442
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2227,1,16,97,9,2,5,2,16,51,6,46,,,,,,0,,,,,,,,,,,,,,,,,,,,0,250,9,259,448
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2228,1,33,131,7,5,2,1,63,56,6,22,,,,,,0,,,,,,,,,,,,,,,,,,,,0,326,10,336,579
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2229,1,31,96,6,1,7,1,21,56,4,20,,,,,,1,,,,,,,,,,,,,,,,,,,,0,244,5,249,404
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2230,1,26,162,19,8,3,4,20,37,6,12,,,,,,0,,,,,,,,,,,,,,,,,,,,0,297,9,306,481
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2231,1,25,110,19,6,4,2,23,36,3,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,231,6,237,395
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2232,1,26,152,1,0,7,5,26,29,6,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,261,13,274,425
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2233,1,14,58,4,2,4,0,21,9,0,8,,,,,,0,,,,,,,,,,,,,,,,,,,,0,120,9,129,212
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2234,1,51,126,6,1,60,3,8,46,2,3,,,,,,0,,,,,,,,,,,,,,,,,,,,5,306,9,320,545
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2235,1,56,108,3,4,14,5,3,43,16,10,,,,,,0,,,,,,,,,,,,,,,,,,,,0,262,11,273,483
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2236,1,27,37,5,1,7,1,1,27,8,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,118,12,130,175
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2237,1,22,32,2,0,2,1,3,22,15,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,101,6,107,137
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2238,1,79,143,14,10,18,4,4,52,28,16,,,,,,0,,,,,,,,,,,,,,,,,,,,4,368,20,392,646
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2239,1,4,35,2,0,12,2,0,12,3,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,74,3,77,118
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2240,1,10,59,2,1,5,1,1,17,3,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,103,6,109,164
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2241,1,19,109,1,0,79,0,0,26,4,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,238,3,241,352
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2242,1,11,109,2,1,84,2,0,34,7,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,251,7,258,348
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2243,1,20,63,2,1,86,0,2,24,7,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,209,11,220,348
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2244,1,3,49,1,0,82,1,1,8,2,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,147,5,152,231
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2245,1,11,44,2,0,61,0,1,15,1,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,137,7,144,238
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2246,1,34,99,4,1,186,2,4,47,8,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,388,24,412,691
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2247,1,51,41,3,0,39,2,1,92,6,8,,,,,,0,,,,,,,,,,,,,,,,,,,,0,243,21,264,452
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2248,1,34,102,4,7,8,2,2,43,5,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,210,13,223,447
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2249,2,56,157,5,7,13,6,8,69,14,17,,,,,,0,,,,,,,,,,,,,,,,,,,,1,352,26,379,787
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2250,1,33,111,3,2,13,10,3,69,8,6,,,,,,0,,,,,,,,,,,,,,,,,,,,0,258,10,268,524
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2251,1,41,101,12,2,25,4,6,53,4,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,249,6,255,413
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2252,1,33,89,3,8,13,3,2,39,3,13,,,,,,0,,,,,,,,,,,,,,,,,,,,0,206,6,212,382
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2253,1,54,127,2,3,23,3,2,67,11,11,,,,,,0,,,,,,,,,,,,,,,,,,,,0,303,8,311,581
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2254,1,11,104,2,5,13,4,4,22,3,2,,,,,,1,,,,,,,,,,,,,,,,,,,,0,171,6,177,287
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2255,1,23,92,1,2,7,1,3,23,1,2,,,,,,1,,,,,,,,,,,,,,,,,,,,1,156,6,163,284
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2256,1,16,67,1,4,9,3,1,27,7,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,139,11,150,256
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2257,1,10,62,2,2,2,2,0,30,3,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,115,1,116,189
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2261,1,10,94,11,5,18,2,1,41,4,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,190,22,212,331
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2264,1,54,132,4,2,49,1,6,48,33,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,329,11,340,569
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2265,1,8,73,0,3,16,0,4,8,4,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,120,12,132,233
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2295,1,38,170,8,1,5,0,3,30,8,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,265,9,274,595
1,25,SINALOA,6,SINALOA DE LEYVA,11,GUASAVE,2347,2,49,280,14,8,4,7,7,45,12,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,435,10,445,768
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3420,2,19,217,29,3,23,9,3,188,9,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,500,18,518,766
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3421,1,7,145,10,1,8,3,2,70,5,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,252,1,253,342
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3422,1,11,181,7,2,14,5,5,123,4,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,353,8,361,536
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3423,3,45,417,42,1,22,6,3,253,14,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,805,18,823,918
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3424,1,6,124,3,1,10,2,2,37,2,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,188,3,191,262
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3425,2,26,325,11,2,22,1,19,252,10,2,,,,,,1,,,,,,,,,,,,,,,,,,,,0,671,24,695,1074
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3426,1,5,98,0,2,24,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,129,4,133,329
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3427,1,68,7,1,1,0,0,0,3,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,80,0,80,116
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3429,1,2,61,9,2,15,0,0,0,12,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,101,1,102,212
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3430,1,4,51,0,1,0,0,1,17,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,74,1,75,133
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3431,1,10,187,3,1,6,0,9,48,2,0,,,,,,1,,,,,,,,,,,,,,,,,,,,0,267,8,275,420
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3432,1,14,88,3,0,20,0,0,10,3,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,138,7,145,311
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3433,1,12,120,0,4,15,0,0,18,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,169,3,172,454
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3434,1,5,56,6,0,5,1,0,7,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,80,4,84,174
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3435,1,6,111,3,1,18,0,3,21,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,164,7,171,341
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3436,1,63,200,4,3,0,0,3,43,2,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,320,3,323,564
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3441,1,11,68,1,0,3,0,1,26,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,110,1,111,154
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3442,1,11,35,1,0,0,0,0,2,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,50,2,52,113
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3446,1,12,126,6,3,34,0,3,15,8,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,207,19,226,427
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3447,1,7,111,7,1,37,0,2,26,27,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,218,9,227,379
